DT_MEDICAO,TEMP_MIN,TEMP_MED,TEMP_MAX,CHUVA,UMID_MIN,UMID_MED,VEL_VENTO_MED
2019-01-02,21.5,27.1,34.3,0.0,,,1.0
2019-01-03,23.2,28.4,35.3,0.0,,,1.1
2019-01-04,22.1,26.2,34.3,0.0,,,1.1
2019-01-05,19.3,25.4,33.0,63.4,,,1.2
2019-01-06,19.8,26.2,35.1,15.8,,,0.8
2019-01-07,20.0,26.8,35.4,0.0,,,0.8
2019-01-08,21.8,27.3,34.1,0.0,,,0.9
2019-01-09,22.3,27.0,33.1,0.0,,,1.2
2019-01-10,19.6,25.2,33.0,0.0,,,0.7
2019-01-11,19.4,26.5,35.1,0.0,,,0.9
2019-01-12,20.1,26.8,33.9,0.0,,,1.0
2019-01-13,17.9,25.9,33.1,0.0,,,1.2
2019-01-14,20.1,25.9,34.0,0.0,,,1.0
2019-01-15,19.8,26.8,36.0,0.0,,,0.8
2019-01-16,21.9,28.4,36.1,0.0,,,1.1
2019-01-17,20.7,28.7,37.6,0.0,,,1.1
2019-01-18,22.2,27.9,37.4,0.0,,,1.0
2019-01-19,22.6,28.0,35.2,16.2,,,0.8
2019-01-20,22.5,28.2,35.8,6.8,,,1.1
2019-01-21,22.8,28.6,35.9,0.0,,,0.9
2019-01-22,22.0,27.0,35.9,0.0,,,1.0
2019-01-23,21.5,27.9,36.3,2.0,,,0.9
2019-01-24,19.8,27.1,36.6,0.0,,,0.9
2019-01-25,21.4,26.5,34.2,0.0,,,1.3
2019-01-26,19.5,25.2,34.0,2.4,,,1.0
2019-01-27,20.2,26.5,34.5,0.0,,,1.0
2019-01-28,20.3,27.1,35.4,0.0,,,1.1
2019-01-29,21.0,28.0,37.4,0.0,,,1.0
2019-01-30,19.9,28.2,37.3,0.0,,,0.9
2019-01-31,20.1,27.8,37.9,0.0,,,1.0
2019-02-01,20.1,28.2,37.7,0.0,,,1.0
2019-02-02,20.2,28.2,37.7,0.0,,,0.9
2019-02-03,20.9,28.6,38.0,0.0,,,1.3
2019-02-04,22.1,25.9,31.3,0.0,,,1.0
2019-02-05,21.7,23.7,28.5,21.6,,,1.0
2019-02-06,20.3,22.9,26.1,22.4,,,0.7
2019-02-07,20.0,22.6,27.6,51.4,,,1.1
2019-02-08,20.3,24.9,32.6,5.6,,,1.0
2019-02-09,19.2,25.4,32.9,12.2,,,1.0
2019-02-10,20.6,26.7,33.9,0.0,,,1.0
2019-02-11,21.5,26.9,34.3,0.0,,,1.0
2019-02-12,20.6,26.6,34.4,0.0,,,0.9
2019-02-13,22.1,23.7,28.6,2.4,,,1.0
2019-02-14,18.3,22.3,25.9,5.0,,,0.9
2019-02-15,19.9,23.8,28.8,0.0,,,0.8
2019-02-16,22.0,23.4,25.2,2.0,,,0.7
2019-02-17,22.4,25.0,31.4,18.4,,,1.0
2019-02-18,22.0,25.8,32.4,2.8,,,0.7
2019-02-19,22.4,26.1,31.8,35.6,,,1.1
2019-02-20,22.7,27.3,35.1,0.0,,,1.1
2019-02-21,22.2,24.5,28.4,11.0,,,1.0
2019-02-22,20.2,26.3,34.4,1.2,,,0.7
2019-02-23,22.2,28.0,35.7,0.0,,,0.9
2019-02-24,22.4,28.2,36.4,0.0,,,0.7
2019-02-25,22.5,28.8,37.3,0.0,,,0.9
2019-02-26,21.6,26.9,35.4,1.0,,,1.3
2019-02-27,21.4,25.4,31.5,6.0,,,1.2
2019-02-28,23.6,26.3,33.3,0.0,,,1.0
2019-03-01,21.6,25.7,34.2,0.0,,,1.1
2019-03-02,22.1,24.2,30.1,10.2,,,1.0
2019-03-03,21.1,25.9,32.9,0.2,,,0.9
2019-03-04,20.4,24.5,31.2,50.4,,,1.0
2019-03-05,20.2,25.6,32.4,1.4,,,0.8
2019-03-06,22.3,25.9,32.6,3.4,,,1.1
2019-03-07,21.9,26.2,32.9,12.8,,,0.9
2019-03-08,21.6,26.2,33.2,0.0,,,0.7
2019-03-09,21.6,26.8,34.0,0.0,,,0.9
2019-03-10,23.2,27.8,35.3,0.0,,,1.0
2019-03-11,22.3,25.5,32.7,0.0,,,1.3
2019-03-12,21.3,25.5,32.4,5.4,,,0.7
2019-03-13,21.8,26.8,34.2,0.0,,,0.9
2019-03-14,21.6,25.7,33.4,0.0,,,0.7
2019-03-15,21.2,26.2,34.5,0.0,,,1.1
2019-03-16,22.7,25.9,31.0,0.0,,,1.1
2019-03-17,23.2,26.4,32.1,0.4,,,0.9
2019-03-18,23.0,26.8,34.0,5.6,,,0.8
2019-03-19,23.7,27.2,35.5,0.8,,,1.1
2019-03-20,23.4,26.6,32.0,0.4,,,1.1
2019-03-21,20.9,23.2,26.8,0.0,,,0.9
2019-03-22,20.1,21.9,23.7,6.0,,,0.7
2019-03-23,18.6,23.0,28.6,0.0,,,0.9
2019-03-24,19.8,24.1,30.3,0.0,,,1.1
2019-03-25,19.4,23.9,30.7,24.0,,,0.8
2019-03-26,19.0,24.9,32.4,0.0,,,0.9
2019-03-27,16.5,23.7,31.0,0.0,,,0.9
2019-03-28,19.5,23.6,29.4,1.2,,,0.9
2019-03-29,18.9,22.2,27.8,1.4,,,1.2
2019-03-30,17.0,22.3,29.5,3.2,,,1.1
2019-03-31,20.1,23.5,30.2,0.0,,,0.9
2019-04-01,19.4,24.1,30.7,0.0,,,1.0
2019-04-02,17.9,23.8,30.1,0.0,,,0.8
2019-04-03,19.5,23.1,29.8,0.0,,,0.8
2019-04-04,19.5,24.3,32.0,0.0,,,0.9
2019-04-05,20.5,26.1,34.2,0.0,,,0.8
2019-04-06,22.0,26.7,34.4,0.0,,,0.9
2019-04-07,20.7,26.2,34.5,0.0,,,0.9
2019-04-08,20.3,24.9,34.1,0.0,,,1.0
2019-04-09,21.6,24.4,29.5,10.6,,,0.8
2019-04-10,20.8,23.7,29.8,0.0,,,1.0
2019-04-11,17.3,22.7,30.2,5.6,,,0.9
2019-04-12,18.5,23.0,30.9,0.0,,,0.7
2019-04-13,19.5,23.6,30.4,0.0,,,0.6
2019-04-14,21.4,25.2,29.9,0.0,,,0.8
2019-04-15,21.0,22.3,25.5,13.8,,,0.8
2019-04-16,19.3,22.5,26.3,2.8,,,0.7
2019-04-17,21.7,24.4,30.7,4.8,,,0.7
2019-04-18,21.0,24.9,31.1,0.0,,,1.1
2019-04-19,15.7,22.0,31.0,0.0,,,0.8
2019-04-20,17.8,23.0,30.4,0.0,,,0.7
2019-04-21,17.2,23.2,32.5,0.0,,,0.7
2019-04-22,17.5,23.6,32.8,0.0,,,0.7
2019-04-23,18.2,24.7,33.1,0.0,,,0.9
2019-04-24,18.6,24.3,32.0,0.0,,,0.9
2019-04-25,19.7,24.7,32.2,0.0,,,0.7
2019-04-26,19.6,24.2,31.2,0.0,,,0.9
2019-04-27,18.9,24.1,31.5,0.0,,,0.8
2019-04-28,17.6,24.6,33.5,0.0,,,0.7
2019-04-29,20.2,24.6,31.7,0.0,,,0.9
2019-04-30,18.0,23.3,30.5,0.0,,,0.9
2019-05-01,19.7,23.3,29.8,0.0,,,0.7
2019-05-02,19.6,23.2,27.8,0.0,,,0.6
2019-05-03,18.9,24.5,32.2,0.0,,,0.7
2019-05-04,19.4,24.3,31.8,0.0,,,0.7
2019-05-05,20.2,24.0,30.8,0.0,,,0.8
2019-05-06,18.5,22.5,29.2,0.0,,,0.6
2019-05-07,17.4,23.0,32.5,0.0,,,1.0
2019-05-08,20.3,22.3,26.4,3.6,,,0.9
2019-05-09,16.3,20.9,26.6,0.0,,,0.9
2019-05-10,19.7,21.5,25.2,0.0,,,0.5
2019-05-11,18.5,22.1,28.9,0.0,,,0.7
2019-05-12,16.6,23.4,32.2,0.0,,,0.7
2019-05-13,18.3,24.8,32.2,0.0,,,0.8
2019-05-14,22.2,25.0,31.2,7.2,,,0.7
2019-05-15,20.8,22.4,25.1,58.2,,,0.9
2019-05-16,18.3,21.6,27.7,2.8,,,0.9
2019-05-17,19.3,20.2,21.4,4.0,,,0.7
2019-05-18,18.9,19.7,21.2,8.8,,,0.6
2019-05-19,17.8,20.7,26.2,40.6,,,0.8
2019-05-20,17.3,20.8,27.3,0.0,,,0.6
2019-05-21,16.2,21.1,28.4,0.0,,,0.7
2019-05-22,15.7,21.1,29.5,0.0,,,0.6
2019-05-23,14.6,20.7,30.0,0.0,,,0.6
2019-05-24,15.3,21.7,30.5,0.0,,,0.6
2019-05-25,18.2,22.6,30.6,0.0,,,0.7
2019-05-26,11.4,18.4,27.9,0.0,,,0.8
2019-05-27,12.5,18.4,27.5,0.0,,,0.5
2019-05-28,15.2,20.8,29.5,0.0,,,0.8
2019-05-29,15.0,21.7,30.4,0.0,,,0.6
2019-05-30,17.7,22.2,29.2,0.0,,,0.7
2019-05-31,15.6,21.8,31.4,0.0,,,0.7
2019-06-01,16.2,22.8,31.9,0.0,,,0.5
2019-06-02,20.1,24.2,30.8,0.0,,,0.8
2019-06-03,18.6,22.4,29.5,0.0,,,1.0
2019-06-04,15.0,18.5,25.1,14.0,,,1.0
2019-06-05,9.4,15.5,23.6,0.0,,,0.9
2019-06-06,15.0,19.2,24.3,0.4,,,0.7
2019-06-07,10.9,17.3,25.5,0.0,,,0.7
2019-06-08,11.2,17.1,25.4,0.0,,,0.5
2019-06-09,11.1,18.4,26.4,0.0,,,0.7
2019-06-10,15.4,20.3,26.6,0.0,55.0,,1.1
2019-06-11,17.6,20.9,26.1,0.2,56.0,81.4,0.8
2019-06-12,16.7,21.5,27.6,0.2,54.0,79.7,1.0
2019-06-13,17.6,21.7,28.9,0.0,50.0,80.8,0.7
2019-06-14,14.7,20.8,29.2,0.0,50.0,81.5,0.6
2019-06-15,13.8,19.7,27.8,0.0,53.0,82.9,0.6
2019-06-16,13.4,19.3,27.5,0.0,49.0,81.0,0.6
2019-06-17,13.0,18.8,24.8,0.0,61.0,83.5,0.8
2019-06-18,16.2,19.6,23.7,0.0,63.0,83.3,0.6
2019-06-19,12.1,19.1,27.3,0.0,52.0,81.0,0.7
2019-06-20,16.3,21.1,29.3,0.0,39.0,74.9,0.7
2019-06-21,14.6,19.6,25.8,0.0,47.0,78.4,0.7
2019-06-22,13.7,18.3,24.1,0.0,54.0,81.3,0.5
2019-06-23,13.3,18.8,26.7,0.0,54.0,81.7,0.7
2019-06-24,13.6,20.0,29.3,0.0,45.0,79.1,0.6
2019-06-25,13.3,20.0,28.8,0.0,51.0,79.4,0.6
2019-06-26,14.1,21.2,30.1,0.0,45.0,77.5,0.9
2019-06-27,15.3,21.6,30.2,0.0,44.0,76.8,0.6
2019-06-28,14.3,20.2,27.9,0.0,53.0,81.0,0.8
2019-06-29,13.7,19.6,27.8,0.0,48.0,78.5,0.7
2019-06-30,12.2,19.6,29.2,0.0,43.0,77.5,0.6
2019-07-01,12.3,19.8,30.0,0.0,35.0,76.7,0.7
2019-07-02,11.9,19.6,29.4,0.0,39.0,76.0,0.6
2019-07-03,12.7,19.9,30.0,0.0,40.0,75.1,0.6
2019-07-04,12.5,20.8,31.1,0.0,34.0,71.8,0.6
2019-07-05,18.1,20.0,24.3,0.0,67.0,87.9,0.7
2019-07-06,14.2,17.3,22.9,3.0,42.0,75.8,1.1
2019-07-07,5.0,13.4,22.7,0.2,38.0,72.4,0.9
2019-07-08,6.5,13.6,22.9,0.0,40.0,75.3,0.8
2019-07-09,6.7,14.0,22.2,0.0,45.0,78.0,0.7
2019-07-10,8.7,14.9,23.3,0.0,45.0,78.0,0.7
2019-07-11,6.6,14.7,25.6,0.0,40.0,77.2,0.6
2019-07-12,7.1,15.4,26.0,0.0,39.0,75.9,0.7
2019-07-13,7.5,16.7,29.3,0.0,35.0,74.0,0.6
2019-07-14,9.9,18.7,30.5,0.0,34.0,71.8,0.5
2019-07-15,11.8,19.6,30.3,0.0,31.0,70.3,0.7
2019-07-16,12.4,18.9,27.3,0.0,47.0,74.8,0.9
2019-07-17,9.8,17.3,24.4,0.0,41.0,66.2,1.0
2019-07-18,11.3,16.1,21.4,0.0,54.0,74.7,0.8
2019-07-19,8.4,15.9,21.7,0.0,54.0,76.7,1.0
2019-07-20,9.8,17.3,22.2,0.0,56.0,75.1,0.9
2019-07-21,14.4,20.0,25.8,0.0,47.0,71.2,1.3
2019-07-22,15.4,19.9,26.6,0.0,44.0,72.1,1.1
2019-07-23,12.1,18.5,27.0,0.0,45.0,76.7,0.9
2019-07-24,10.1,17.8,28.0,0.0,40.0,76.8,0.6
2019-07-25,10.2,18.7,29.6,0.0,35.0,71.8,0.7
2019-07-26,13.2,19.2,27.5,0.0,38.0,71.5,0.9
2019-07-27,11.3,18.1,27.1,0.0,40.0,74.8,0.7
2019-07-28,9.2,17.8,27.8,0.0,44.0,74.7,0.8
2019-07-29,12.2,19.0,27.2,0.0,43.0,73.4,1.0
2019-07-30,14.4,19.9,26.0,0.0,47.0,72.4,0.8
2019-07-31,12.4,20.1,30.4,0.0,27.0,69.5,0.8
2019-08-01,13.1,19.9,28.7,0.0,44.0,72.1,0.8
2019-08-02,11.5,20.0,31.7,0.0,36.0,72.7,0.7
2019-08-03,13.7,19.2,24.6,0.0,61.0,79.3,0.8
2019-08-04,16.3,17.3,19.1,6.2,77.0,89.5,0.6
2019-08-05,13.4,16.9,20.7,4.0,64.0,80.5,1.0
2019-08-06,14.8,19.0,24.1,0.0,52.0,74.3,1.1
2019-08-07,17.0,19.6,25.6,0.0,56.0,82.0,0.8
2019-08-08,14.1,20.3,29.1,0.0,44.0,76.9,0.7
2019-08-09,12.5,19.8,29.7,0.0,37.0,74.3,0.8
2019-08-10,12.7,20.3,30.4,0.0,43.0,75.0,0.7
2019-08-11,14.5,23.1,33.4,0.0,33.0,66.9,0.9
2019-08-12,12.8,20.0,28.8,0.0,39.0,73.4,0.9
2019-08-13,10.9,20.8,32.7,0.0,33.0,68.2,1.0
2019-08-14,16.3,20.3,25.2,0.0,47.0,68.9,1.0
2019-08-15,9.8,17.1,23.2,0.0,40.0,67.0,1.2
2019-08-16,6.6,15.4,24.2,0.0,34.0,66.2,1.2
2019-08-17,7.3,15.9,25.5,0.2,32.0,66.7,0.9
2019-08-18,8.4,17.9,30.5,0.0,30.0,66.3,0.6
2019-08-19,11.9,20.5,30.9,0.0,31.0,65.8,0.9
2019-08-20,18.8,21.4,25.1,0.6,60.0,78.2,0.6
2019-08-21,16.7,19.6,22.7,0.6,64.0,83.0,1.0
2019-08-22,17.3,20.2,24.7,1.6,52.0,75.2,0.9
2019-08-23,16.9,17.8,20.7,0.0,61.0,76.2,1.2
2019-08-24,12.3,18.4,24.7,8.6,42.0,77.0,0.8
2019-08-25,13.5,19.2,25.9,0.0,43.0,72.0,1.0
2019-08-26,16.2,19.8,25.8,0.2,44.0,67.8,1.0
2019-08-27,14.3,18.3,25.9,0.0,45.0,75.9,0.8
2019-08-28,13.9,19.0,25.1,0.0,42.0,70.2,0.8
2019-08-29,13.3,18.6,24.4,0.0,49.0,73.5,0.8
2019-08-30,13.2,19.8,28.4,0.0,36.0,70.8,0.8
2019-08-31,11.7,20.9,32.1,0.0,34.0,68.0,0.7
2019-09-01,14.4,23.6,33.3,0.0,31.0,63.1,0.8
2019-09-02,18.4,24.0,31.3,0.0,38.0,66.5,0.9
2019-09-03,15.5,24.2,34.8,0.0,32.0,67.0,0.9
2019-09-04,18.3,24.4,32.5,0.0,37.0,71.5,0.9
2019-09-05,20.3,22.2,25.9,0.0,59.0,74.0,0.9
2019-09-06,17.9,19.8,22.2,0.0,62.0,76.3,0.9
2019-09-07,17.7,20.0,24.8,0.0,55.0,74.8,1.2
2019-09-08,16.3,21.2,28.2,0.0,48.0,72.7,0.7
2019-09-09,13.3,21.3,31.7,0.0,33.0,70.1,0.8
2019-09-10,12.8,22.3,34.0,0.0,29.0,64.7,0.8
2019-09-11,14.2,24.2,35.8,0.0,27.0,60.8,0.7
2019-09-12,15.6,25.4,37.4,0.0,25.0,61.5,0.6
2019-09-13,16.5,24.7,34.2,0.0,36.0,64.8,1.2
2019-09-14,21.4,24.0,28.3,0.0,50.0,68.0,1.0
2019-09-15,16.6,22.1,29.2,0.0,49.0,75.2,0.8
2019-09-16,17.8,23.3,31.0,0.0,51.0,79.3,0.7
2019-09-17,14.5,23.8,35.2,0.0,29.0,62.3,0.8
2019-09-18,16.3,25.6,36.8,0.0,24.0,56.5,0.8
2019-09-19,16.6,26.7,37.2,0.0,24.0,52.8,1.1
2019-09-20,17.8,26.4,35.8,0.0,31.0,60.7,0.8
2019-09-21,18.4,26.7,34.9,0.0,34.0,62.5,1.0
2019-09-22,20.8,22.5,27.1,0.8,63.0,87.3,0.9
2019-09-23,17.6,21.0,24.1,2.6,40.0,58.3,1.7
2019-09-24,15.9,19.2,23.5,0.0,48.0,65.9,1.5
2019-09-25,16.4,17.5,19.1,5.6,65.0,83.0,0.7
2019-09-26,16.4,18.3,20.1,25.0,85.0,93.8,0.5
2019-09-27,17.7,22.2,29.2,20.2,43.0,75.0,1.3
2019-09-28,17.9,22.8,29.7,0.0,40.0,67.7,1.2
2019-09-29,18.9,20.9,24.5,0.0,58.0,75.1,1.2
2019-09-30,18.4,21.9,28.6,0.2,44.0,74.9,1.5
2019-10-01,17.8,21.9,28.9,0.0,40.0,68.3,1.2
2019-10-02,17.0,22.1,29.5,0.0,34.0,64.1,1.1
2019-10-03,13.5,22.0,31.3,0.0,35.0,66.6,1.0
2019-10-04,15.1,22.7,30.9,0.6,36.0,68.0,1.4
2019-10-05,16.8,24.1,32.0,0.4,37.0,65.6,1.0
2019-10-06,16.2,24.4,32.9,0.2,33.0,66.3,1.1
2019-10-07,17.0,24.2,31.4,0.4,39.0,69.2,0.8
2019-10-08,18.8,25.2,32.1,0.0,40.0,69.9,1.1
2019-10-09,21.1,23.3,27.1,13.4,55.0,81.2,0.9
2019-10-10,20.2,21.9,24.1,0.2,65.0,85.0,0.8
2019-10-11,20.2,23.4,28.1,1.8,52.0,74.6,0.9
2019-10-12,16.6,23.3,31.4,0.0,44.0,75.4,0.8
2019-10-13,16.2,23.9,33.4,0.0,38.0,72.8,0.8
2019-10-14,16.4,25.6,35.5,0.0,25.0,61.9,1.1
2019-10-15,15.9,24.8,33.3,0.0,28.0,63.2,1.2
2019-10-16,18.2,25.5,32.4,0.0,39.0,64.1,1.3
2019-10-17,19.1,25.2,32.3,0.0,38.0,64.6,1.2
2019-10-18,16.6,24.5,33.5,0.0,31.0,65.0,0.9
2019-10-19,17.9,26.1,34.5,0.0,35.0,62.0,1.3
2019-10-20,19.2,24.4,29.2,0.6,43.0,65.0,1.1
2019-10-21,17.6,19.0,23.9,1.4,56.0,88.0,1.0
2019-10-22,18.1,20.7,25.5,13.2,70.0,87.7,0.7
2019-10-23,19.6,23.5,28.9,0.2,51.0,76.8,1.4
2019-10-24,20.0,24.1,30.7,0.0,45.0,68.0,1.2
2019-10-25,18.8,25.1,34.3,0.0,39.0,70.5,1.2
2019-10-26,19.6,25.1,30.7,2.0,48.0,75.3,1.1
2019-10-27,19.1,26.2,34.4,0.0,35.0,68.1,1.0
2019-10-28,20.9,26.3,35.9,0.0,29.0,67.7,1.2
2019-10-29,19.3,26.6,35.0,0.0,34.0,63.7,1.2
2019-10-30,20.2,25.2,31.9,9.6,43.0,73.0,0.8
2019-10-31,20.6,25.9,31.2,0.0,53.0,73.8,0.8
2019-11-01,20.4,23.6,28.1,0.0,58.0,85.3,1.0
2019-11-02,21.5,25.1,31.1,12.4,35.0,73.1,1.6
2019-11-03,20.7,25.1,32.1,0.0,44.0,68.1,1.0
2019-11-04,18.9,27.3,37.1,0.0,21.0,62.6,0.8
2019-11-05,19.1,29.2,38.7,0.0,29.0,58.5,1.2
2019-11-06,23.0,27.0,34.0,15.0,45.0,73.5,1.4
2019-11-07,20.9,23.7,27.7,3.6,65.0,82.1,1.0
2019-11-08,22.3,25.6,30.7,0.0,52.0,73.8,1.0
2019-11-09,21.9,26.1,32.8,1.0,47.0,77.1,1.0
2019-11-10,21.0,25.0,32.3,3.2,51.0,80.1,1.0
2019-11-11,21.3,25.7,31.7,6.4,51.0,76.7,1.2
2019-11-12,20.9,22.3,25.3,2.8,73.0,89.2,0.9
2019-11-13,20.0,22.8,27.3,7.0,60.0,81.2,1.4
2019-11-14,20.8,23.7,27.4,0.0,64.0,82.0,1.0
2019-11-15,21.7,23.4,26.5,17.6,70.0,88.3,1.0
2019-11-16,19.5,22.6,27.5,18.2,62.0,81.3,1.5
2019-11-17,18.7,22.0,25.5,7.0,66.0,82.5,1.0
2019-11-18,19.6,21.2,23.4,1.4,73.0,89.3,0.7
2019-11-19,20.8,23.3,28.8,10.4,62.0,84.7,0.9
2019-11-20,21.5,23.0,28.7,1.2,60.0,87.7,1.3
2019-11-21,20.3,23.1,27.8,12.8,63.0,85.5,1.3
2019-11-22,21.0,25.1,31.1,0.4,51.0,76.5,1.0
2019-11-23,21.2,24.7,32.5,0.0,52.0,83.8,1.0
2019-11-24,21.5,23.0,26.6,14.8,51.0,75.8,1.2
2019-11-25,16.5,21.2,25.8,0.6,48.0,69.2,1.1
2019-11-26,17.1,21.5,27.0,0.0,53.0,70.9,1.4
2019-11-27,19.1,23.8,31.3,0.0,46.0,67.5,1.0
2019-11-28,19.2,23.9,30.5,0.0,53.0,79.9,0.8
2019-11-29,20.5,22.9,27.1,23.2,65.0,86.8,1.1
2019-11-30,20.4,23.1,27.8,0.4,64.0,85.5,1.0
2019-12-01,21.8,25.3,33.2,0.0,55.0,84.3,0.9
2019-12-02,22.5,25.8,32.4,13.4,43.0,75.6,1.4
2019-12-03,20.0,21.9,24.9,0.0,65.0,79.2,1.3
2019-12-04,19.9,22.6,26.5,0.0,65.0,77.9,1.3
2019-12-05,21.3,24.8,31.2,0.0,56.0,80.0,1.1
2019-12-06,23.1,24.9,31.8,10.0,58.0,87.1,1.1
2019-12-07,19.2,21.9,26.6,33.8,67.0,84.7,1.2
2019-12-08,15.1,21.8,28.3,0.2,38.0,70.4,1.5
2019-12-09,17.3,21.7,26.0,0.0,63.0,81.7,0.8
2019-12-10,21.9,23.8,27.8,2.6,68.0,88.8,0.6
2019-12-11,22.5,23.6,26.5,9.4,75.0,91.6,0.8
2019-12-12,21.8,24.0,28.5,34.2,66.0,88.9,0.8
