UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
78.4,2017-01-01,NOVA FRIBURGO - SALINAS,,22.5,,-22.33472221,17.7,29.2,RJ,,A624,-42.67694443
84.5,2017-01-02,NOVA FRIBURGO - SALINAS,,21.1,,-22.33472221,17.3,29.2,RJ,,A624,-42.67694443
89.8,2017-01-03,NOVA FRIBURGO - SALINAS,,19.4,,-22.33472221,15,27.7,RJ,,A624,-42.67694443
82,2017-01-04,NOVA FRIBURGO - SALINAS,,20.3,,-22.33472221,13.1,27.6,RJ,,A624,-42.67694443
80.3,2017-01-05,NOVA FRIBURGO - SALINAS,,22.1,,-22.33472221,17.2,29,RJ,,A624,-42.67694443
86,2017-01-06,NOVA FRIBURGO - SALINAS,,21.5,,-22.33472221,16,28.6,RJ,,A624,-42.67694443
85.6,2017-01-07,NOVA FRIBURGO - SALINAS,,21.5,,-22.33472221,16.5,28.6,RJ,,A624,-42.67694443
83.7,2017-01-08,NOVA FRIBURGO - SALINAS,,21,,-22.33472221,17.7,26.5,RJ,,A624,-42.67694443
85.5,2017-01-09,NOVA FRIBURGO - SALINAS,,20.3,,-22.33472221,16.6,27.4,RJ,,A624,-42.67694443
87.6,2017-01-10,NOVA FRIBURGO - SALINAS,,20.5,,-22.33472221,17,27.8,RJ,,A624,-42.67694443
88.5,2017-01-11,NOVA FRIBURGO - SALINAS,,20.4,,-22.33472221,15.6,28.2,RJ,,A624,-42.67694443
93,2017-01-12,NOVA FRIBURGO - SALINAS,,19.9,,-22.33472221,17.2,27.1,RJ,,A624,-42.67694443
96,2017-01-13,NOVA FRIBURGO - SALINAS,,18.6,,-22.33472221,17.5,20.9,RJ,,A624,-42.67694443
91.2,2017-01-14,NOVA FRIBURGO - SALINAS,,19.6,,-22.33472221,17.3,23.8,RJ,,A624,-42.67694443
86.2,2017-01-15,NOVA FRIBURGO - SALINAS,,21.1,,-22.33472221,16.9,27.2,RJ,,A624,-42.67694443
86.3,2017-01-16,NOVA FRIBURGO - SALINAS,,20.8,,-22.33472221,18.5,25.8,RJ,,A624,-42.67694443
74.6,2017-01-17,NOVA FRIBURGO - SALINAS,,21,,-22.33472221,18.9,24.6,RJ,,A624,-42.67694443
73.7,2017-01-18,NOVA FRIBURGO - SALINAS,,21.2,,-22.33472221,16.2,26.6,RJ,,A624,-42.67694443
83.2,2017-01-19,NOVA FRIBURGO - SALINAS,,19.6,,-22.33472221,14.3,27.3,RJ,,A624,-42.67694443
85,2017-01-20,NOVA FRIBURGO - SALINAS,,20,,-22.33472221,14.3,27.4,RJ,,A624,-42.67694443
84.4,2017-01-21,NOVA FRIBURGO - SALINAS,,19.9,,-22.33472221,13.8,26.4,RJ,,A624,-42.67694443
80.5,2017-01-22,NOVA FRIBURGO - SALINAS,,20,,-22.33472221,16.4,25.8,RJ,,A624,-42.67694443
80.5,2017-01-23,NOVA FRIBURGO - SALINAS,,20.5,,-22.33472221,15,26.4,RJ,,A624,-42.67694443
79.6,2017-01-24,NOVA FRIBURGO - SALINAS,,21,,-22.33472221,16.5,26.5,RJ,,A624,-42.67694443
78.3,2017-01-25,NOVA FRIBURGO - SALINAS,,21.7,,-22.33472221,17.1,27.4,RJ,,A624,-42.67694443
79.6,2017-01-26,NOVA FRIBURGO - SALINAS,,21.9,,-22.33472221,16.8,28.3,RJ,,A624,-42.67694443
76.1,2017-01-27,NOVA FRIBURGO - SALINAS,,21.5,,-22.33472221,15.9,28.1,RJ,,A624,-42.67694443
73.7,2017-01-28,NOVA FRIBURGO - SALINAS,,21.3,,-22.33472221,15.7,27.8,RJ,,A624,-42.67694443
80.8,2017-01-29,NOVA FRIBURGO - SALINAS,,19.6,,-22.33472221,13.6,26.7,RJ,,A624,-42.67694443
74.3,2017-01-30,NOVA FRIBURGO - SALINAS,,21.1,,-22.33472221,16.5,27.4,RJ,,A624,-42.67694443
79.8,2017-01-31,NOVA FRIBURGO - SALINAS,,19.7,,-22.33472221,13.2,26.5,RJ,,A624,-42.67694443
80.5,2017-02-01,NOVA FRIBURGO - SALINAS,,19.2,,-22.33472221,14.3,26.2,RJ,,A624,-42.67694443
82.2,2017-02-02,NOVA FRIBURGO - SALINAS,,19.8,,-22.33472221,13.8,25.6,RJ,,A624,-42.67694443
86.2,2017-02-03,NOVA FRIBURGO - SALINAS,,20.2,,-22.33472221,16.8,25.4,RJ,,A624,-42.67694443
87.8,2017-02-04,NOVA FRIBURGO - SALINAS,,19.9,,-22.33472221,18.3,25.6,RJ,,A624,-42.67694443
87,2017-02-05,NOVA FRIBURGO - SALINAS,,20.4,,-22.33472221,17.4,26.7,RJ,,A624,-42.67694443
86.3,2017-02-06,NOVA FRIBURGO - SALINAS,,20.3,,-22.33472221,16.3,24.9,RJ,,A624,-42.67694443
86.8,2017-02-07,NOVA FRIBURGO - SALINAS,,20.9,,-22.33472221,18.3,26,RJ,,A624,-42.67694443
88.8,2017-02-08,NOVA FRIBURGO - SALINAS,,19.4,,-22.33472221,18.3,21.8,RJ,,A624,-42.67694443
84.8,2017-02-09,NOVA FRIBURGO - SALINAS,,18.5,,-22.33472221,16.1,22.7,RJ,,A624,-42.67694443
83.3,2017-02-10,NOVA FRIBURGO - SALINAS,,20.1,,-22.33472221,16,26.4,RJ,,A624,-42.67694443
78.5,2017-02-11,NOVA FRIBURGO - SALINAS,,19.9,,-22.33472221,13.5,26.7,RJ,,A624,-42.67694443
71.9,2017-02-12,NOVA FRIBURGO - SALINAS,,21.3,,-22.33472221,16.9,26.2,RJ,,A624,-42.67694443
72.6,2017-02-13,NOVA FRIBURGO - SALINAS,,20.4,,-22.33472221,17.6,25.7,RJ,,A624,-42.67694443
78.7,2017-02-14,NOVA FRIBURGO - SALINAS,,20.1,,-22.33472221,17.8,24.2,RJ,,A624,-42.67694443
73,2017-02-15,NOVA FRIBURGO - SALINAS,,21.3,,-22.33472221,18.1,27.9,RJ,,A624,-42.67694443
78.5,2017-02-16,NOVA FRIBURGO - SALINAS,,18.8,,-22.33472221,12.3,26.7,RJ,,A624,-42.67694443
80.5,2017-02-17,NOVA FRIBURGO - SALINAS,,19.9,,-22.33472221,13.6,28.5,RJ,,A624,-42.67694443
