DT_MEDICAO,TEMP_MIN,TEMP_MED,TEMP_MAX,CHUVA,UMID_MIN,UMID_MED,VEL_VENTO_MED
2017-01-01,17.7,22.5,29.2,,,78.4,
2017-01-02,17.3,21.1,29.2,,,84.5,
2017-01-03,15.0,19.4,27.7,,,89.8,
2017-01-04,13.1,20.3,27.6,,,82.0,
2017-01-05,17.2,22.1,29.0,,,80.3,
2017-01-06,16.0,21.5,28.6,,,86.0,
2017-01-07,16.5,21.5,28.6,,,85.6,
2017-01-08,17.7,21.0,26.5,,,83.7,
2017-01-09,16.6,20.3,27.4,,,85.5,
2017-01-10,17.0,20.5,27.8,,,87.6,
2017-01-11,15.6,20.4,28.2,,,88.5,
2017-01-12,17.2,19.9,27.1,,,93.0,
2017-01-13,17.5,18.6,20.9,,,96.0,
2017-01-14,17.3,19.6,23.8,,,91.2,
2017-01-15,16.9,21.1,27.2,,,86.2,
2017-01-16,18.5,20.8,25.8,,,86.3,
2017-01-17,18.9,21.0,24.6,,,74.6,
2017-01-18,16.2,21.2,26.6,,,73.7,
2017-01-19,14.3,19.6,27.3,,,83.2,
2017-01-20,14.3,20.0,27.4,,,85.0,
2017-01-21,13.8,19.9,26.4,,,84.4,
2017-01-22,16.4,20.0,25.8,,,80.5,
2017-01-23,15.0,20.5,26.4,,,80.5,
2017-01-24,16.5,21.0,26.5,,,79.6,
2017-01-25,17.1,21.7,27.4,,,78.3,
2017-01-26,16.8,21.9,28.3,,,79.6,
2017-01-27,15.9,21.5,28.1,,,76.1,
2017-01-28,15.7,21.3,27.8,,,73.7,
2017-01-29,13.6,19.6,26.7,,,80.8,
2017-01-30,16.5,21.1,27.4,,,74.3,
2017-01-31,13.2,19.7,26.5,,,79.8,
2017-02-01,14.3,19.2,26.2,,,80.5,
2017-02-02,13.8,19.8,25.6,,,82.2,
2017-02-03,16.8,20.2,25.4,,,86.2,
2017-02-04,18.3,19.9,25.6,,,87.8,
2017-02-05,17.4,20.4,26.7,,,87.0,
2017-02-06,16.3,20.3,24.9,,,86.3,
2017-02-07,18.3,20.9,26.0,,,86.8,
2017-02-08,18.3,19.4,21.8,,,88.8,
2017-02-09,16.1,18.5,22.7,,,84.8,
2017-02-10,16.0,20.1,26.4,,,83.3,
2017-02-11,13.5,19.9,26.7,,,78.5,
2017-02-12,16.9,21.3,26.2,,,71.9,
2017-02-13,17.6,20.4,25.7,,,72.6,
2017-02-14,17.8,20.1,24.2,,,78.7,
2017-02-15,18.1,21.3,27.9,,,73.0,
2017-02-16,12.3,18.8,26.7,,,78.5,
2017-02-17,13.6,19.9,28.5,,,80.5,
2017-02-18,12.5,20.3,29.0,,,79.4,
2017-02-19,12.7,20.3,28.8,,,79.7,
2017-02-20,14.8,20.7,28.2,,,76.7,
2017-02-21,17.4,19.9,25.8,,,77.2,
2017-02-22,15.0,20.1,26.8,,,74.3,
2017-02-23,16.3,20.7,27.2,,,76.0,
2017-02-24,14.0,20.3,28.4,,,80.5,
2017-02-25,17.0,19.4,25.9,,,88.1,
2017-02-26,16.0,18.8,22.7,,,92.3,
2017-02-27,16.6,18.9,23.2,,,87.5,
2017-02-28,18.1,20.9,25.8,,,81.3,
2017-03-01,16.1,20.4,25.4,,,83.7,
2017-03-02,16.8,22.0,28.2,,,81.3,
2017-03-03,18.1,22.2,28.2,,,81.8,
2017-03-04,17.0,21.7,27.4,,,80.9,
2017-03-05,16.4,21.1,28.5,,,82.3,
2017-03-06,16.5,20.0,25.7,,,91.1,
2017-03-07,18.2,20.3,24.5,,,90.3,
2017-03-08,17.3,19.7,25.0,,,90.4,
2017-03-09,14.6,19.6,25.0,,,85.2,
2017-03-10,17.6,21.2,26.3,,,82.7,
2017-03-11,14.2,19.7,27.5,,,88.2,
2017-03-12,12.6,19.5,26.6,,,78.2,
2017-03-13,13.4,18.6,26.5,,,87.3,
2017-03-14,16.7,19.7,25.9,,,89.8,
2017-03-15,12.8,19.1,25.3,,,79.4,
2017-03-16,,,,,,,
2017-03-17,,,,,,,
2017-03-18,,,,,,,
2017-03-19,,,,,,,
