UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
82.4,2018-01-01,NOVA FRIBURGO - SALINAS,,20.9,0.6,-22.33472221,17,27.2,RJ,,A624,-42.67694443
81.9,2018-01-02,NOVA FRIBURGO - SALINAS,,22.1,6,-22.33472221,17.6,28.3,RJ,,A624,-42.67694443
84.6,2018-01-03,NOVA FRIBURGO - SALINAS,,21.6,26,-22.33472221,18.9,26.1,RJ,,A624,-42.67694443
95,2018-01-04,NOVA FRIBURGO - SALINAS,,17.9,45.6,-22.33472221,17.7,19.1,RJ,,A624,-42.67694443
91,2018-01-05,NOVA FRIBURGO - SALINAS,,19.4,17,-22.33472221,16.1,23.5,RJ,,A624,-42.67694443
83.6,2018-01-06,NOVA FRIBURGO - SALINAS,,20.2,20.2,-22.33472221,17.6,23.8,RJ,,A624,-42.67694443
88.4,2018-01-07,NOVA FRIBURGO - SALINAS,,20.2,0,-22.33472221,16,25.8,RJ,,A624,-42.67694443
87,2018-01-08,NOVA FRIBURGO - SALINAS,,19.8,2.6,-22.33472221,17,25.2,RJ,,A624,-42.67694443
79.4,2018-01-09,NOVA FRIBURGO - SALINAS,,19.7,0,-22.33472221,13,25.3,RJ,,A624,-42.67694443
77.5,2018-01-10,NOVA FRIBURGO - SALINAS,,20.3,0,-22.33472221,16.4,26.1,RJ,,A624,-42.67694443
76.6,2018-01-11,NOVA FRIBURGO - SALINAS,,19.3,0,-22.33472221,14.7,25.2,RJ,,A624,-42.67694443
87.5,2018-01-12,NOVA FRIBURGO - SALINAS,,,0,-22.33472221,13.6,24.4,RJ,,A624,-42.67694443
,2018-01-13,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-14,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-15,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-16,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-17,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-18,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
75.8,2018-01-19,NOVA FRIBURGO - SALINAS,,20.8,0,-22.33472221,14.4,29,RJ,,A624,-42.67694443
82.8,2018-01-20,NOVA FRIBURGO - SALINAS,,20.6,0,-22.33472221,14.1,28.1,RJ,,A624,-42.67694443
78.4,2018-01-21,NOVA FRIBURGO - SALINAS,,,,-22.33472221,15.9,27,RJ,,A624,-42.67694443
,2018-01-22,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-23,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-24,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-25,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-26,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-27,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-28,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-29,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-30,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-01-31,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-01,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-02,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-03,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-04,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-05,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-06,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-07,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-08,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-09,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
,2018-02-10,NOVA FRIBURGO - SALINAS,,,,-22.33472221,,,RJ,,A624,-42.67694443
