UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
70.7,2020-01-01,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,53,26.9,0,-22.04166666,24.7,30.1,RJ,6.9,A620,-41.05166666
74.2,2020-01-02,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,42,27.3,0,-22.04166666,24.7,34.8,RJ,5.6,A620,-41.05166666
83.1,2020-01-03,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,65,25.3,5.6,-22.04166666,23.3,30.1,RJ,2.5,A620,-41.05166666
87.4,2020-01-04,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,74,24.9,2.6,-22.04166666,23.3,27.4,RJ,2.2,A620,-41.05166666
86.2,2020-01-05,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,55,25.9,0.2,-22.04166666,24.1,31.9,RJ,1.8,A620,-41.05166666
82.4,2020-01-06,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,65,27.1,0.2,-22.04166666,24.3,31.6,RJ,3.9,A620,-41.05166666
80.8,2020-01-07,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,60,27.5,0,-22.04166666,25,32.1,RJ,5.3,A620,-41.05166666
78,2020-01-08,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,63,27.2,0,-22.04166666,24.6,32,RJ,5.9,A620,-41.05166666
75.1,2020-01-09,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,60,26.6,0,-22.04166666,24,30.4,RJ,5.2,A620,-41.05166666
74.2,2020-01-10,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,57,27,0,-22.04166666,24.2,31.4,RJ,5.5,A620,-41.05166666
69.8,2020-01-11,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,53,27.2,0,-22.04166666,24.1,31.2,RJ,7.2,A620,-41.05166666
76.5,2020-01-12,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,64,26.9,0,-22.04166666,24.3,31,RJ,2.7,A620,-41.05166666
86.8,2020-01-13,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,77,25.5,0.4,-22.04166666,25.6,28.4,RJ,2.6,A620,-41.05166666
81.1,2020-01-14,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,71,24.9,0,-22.04166666,22.7,27.4,RJ,2,A620,-41.05166666
75,2020-01-15,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,58,25.4,0,-22.04166666,21.4,29.3,RJ,2.4,A620,-41.05166666
76.3,2020-01-16,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,57,27.6,0,-22.04166666,25,31.6,RJ,5.5,A620,-41.05166666
84,2020-01-17,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,75,25.9,0,-22.04166666,24.9,28.9,RJ,4.4,A620,-41.05166666
82,2020-01-18,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,68,24.1,3.4,-22.04166666,22.5,26.8,RJ,4.6,A620,-41.05166666
83,2020-01-19,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,68,23.9,2.8,-22.04166666,21.8,26.8,RJ,3.5,A620,-41.05166666
78.8,2020-01-20,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,64,24,0,-22.04166666,21.9,26.5,RJ,3.2,A620,-41.05166666
86.1,2020-01-21,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,78,23.8,4.2,-22.04166666,21.8,26.1,RJ,2.6,A620,-41.05166666
83.4,2020-01-22,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,69,24.4,0,-22.04166666,20.9,27.7,RJ,2.3,A620,-41.05166666
84,2020-01-23,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,70,24.3,0,-22.04166666,22.3,27.5,RJ,1.6,A620,-41.05166666
,2020-01-24,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,84,23.3,52.8,-22.04166666,21.8,25.9,RJ,1.8,A620,-41.05166666
85.1,2020-01-25,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,77,23.8,30.2,-22.04166666,22.8,25.2,RJ,2.3,A620,-41.05166666
78.4,2020-01-26,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,67,24.9,2.2,-22.04166666,22.1,27.8,RJ,2.2,A620,-41.05166666
