UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
73,2019-01-01,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,27.2,0,-22.04166666,24.5,31.5,RJ,5.9,A620,-41.05166666
74.1,2019-01-02,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,56,27,0,-22.04166666,24.2,31.2,RJ,6.2,A620,-41.05166666
74.3,2019-01-03,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,56,26.7,0,-22.04166666,24.1,31,RJ,7.1,A620,-41.05166666
72.9,2019-01-04,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,47,27.4,9.8,-22.04166666,23.6,34.6,RJ,4.4,A620,-41.05166666
72.7,2019-01-05,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,55,26.7,0,-22.04166666,22.8,32.1,RJ,4.2,A620,-41.05166666
75.2,2019-01-06,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,58,26.1,0,-22.04166666,22.6,30.1,RJ,4.9,A620,-41.05166666
73.2,2019-01-07,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,26.6,0,-22.04166666,24.4,30.6,RJ,7.6,A620,-41.05166666
71.7,2019-01-08,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,52,26.6,0,-22.04166666,24.4,30.6,RJ,7.8,A620,-41.05166666
74.9,2019-01-09,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,59,26.3,0,-22.04166666,23.6,30.1,RJ,5.1,A620,-41.05166666
74.2,2019-01-10,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,53,26.6,0,-22.04166666,23.7,30.7,RJ,4.3,A620,-41.05166666
75.3,2019-01-11,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,59,27,0,-22.04166666,24.7,30.5,RJ,5.2,A620,-41.05166666
76.9,2019-01-12,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,59,26.8,0,-22.04166666,24.3,30.5,RJ,3.5,A620,-41.05166666
75.8,2019-01-13,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,26.4,0,-22.04166666,22.2,30.7,RJ,2.8,A620,-41.05166666
72.8,2019-01-14,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,52,27.4,0,-22.04166666,25,31.3,RJ,4.4,A620,-41.05166666
73.1,2019-01-15,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,27.2,0,-22.04166666,24.9,31.1,RJ,6.1,A620,-41.05166666
74,2019-01-16,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,56,27.3,0,-22.04166666,24.8,31.8,RJ,6.2,A620,-41.05166666
74.3,2019-01-17,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,55,27.4,0,-22.04166666,24.4,32,RJ,5.2,A620,-41.05166666
73,2019-01-18,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,27.1,0,-22.04166666,24.7,30.9,RJ,6.1,A620,-41.05166666
73.2,2019-01-19,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,55,27.1,0,-22.04166666,24.3,31.2,RJ,6.7,A620,-41.05166666
69,2019-01-20,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,49,27.3,0,-22.04166666,24.9,31.9,RJ,7.1,A620,-41.05166666
69.9,2019-01-21,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,27.1,0,-22.04166666,24.8,30.9,RJ,7.1,A620,-41.05166666
70.9,2019-01-22,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,55,27.1,0,-22.04166666,24.8,31,RJ,6.7,A620,-41.05166666
71.3,2019-01-23,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,48,27.2,0,-22.04166666,24.4,31.6,RJ,5.9,A620,-41.05166666
72.4,2019-01-24,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,57,27.3,0,-22.04166666,24.8,30.8,RJ,6.3,A620,-41.05166666
73.5,2019-01-25,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,54,26.9,0,-22.04166666,24.8,30.9,RJ,5.1,A620,-41.05166666
77,2019-01-26,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,56,25.8,0,-22.04166666,20.5,31.5,RJ,3.2,A620,-41.05166666
75.8,2019-01-27,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,56,27.5,0,-22.04166666,24.2,31.6,RJ,3.7,A620,-41.05166666
75.5,2019-01-28,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,56,27.9,0,-22.04166666,25.3,32.3,RJ,4.2,A620,-41.05166666
75.5,2019-01-29,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,57,28,0,-22.04166666,24.8,32.4,RJ,4.6,A620,-41.05166666
69.8,2019-01-30,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,43,28.1,0,-22.04166666,25.4,32.4,RJ,5.6,A620,-41.05166666
71.8,2019-01-31,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,53,27.5,0,-22.04166666,24.9,31.4,RJ,6.1,A620,-41.05166666
71.7,2019-02-01,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,53,27.4,0,-22.04166666,25.2,31.5,RJ,5.9,A620,-41.05166666
71,2019-02-02,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,50,27.5,0,-22.04166666,25.1,31.6,RJ,6.6,A620,-41.05166666
71.6,2019-02-03,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,55,27.1,0,-22.04166666,24.8,30.8,RJ,3.6,A620,-41.05166666
81.5,2019-02-04,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,67,25.3,0,-22.04166666,23.6,28.7,RJ,2.7,A620,-41.05166666
81.7,2019-02-05,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,68,24.8,0,-22.04166666,23,27.8,RJ,3.3,A620,-41.05166666
80.5,2019-02-06,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,71,24.6,0.6,-22.04166666,23,27.1,RJ,2,A620,-41.05166666
85.6,2019-02-07,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,66,24.6,1.2,-22.04166666,23.4,29.3,RJ,1.8,A620,-41.05166666
80.2,2019-02-08,CAMPOS DOS GOYTACAZES - SÃO TOMÉ,67,25.4,0.4,-22.04166666,22.8,28.7,RJ,1.7,A620,-41.05166666
