UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
85.6,2021-01-01,SANTA MARIA MADALENA,52,23.6,0,-21.95055555,19.3,31.2,RJ,0.5,A630,-42.01027777
91.5,2021-01-02,SANTA MARIA MADALENA,62,21.7,18.2,-21.95055555,18.6,26.1,RJ,0.2,A630,-42.01027777
89.3,2021-01-03,SANTA MARIA MADALENA,63,21.1,25,-21.95055555,18,26.4,RJ,0.6,A630,-42.01027777
90.7,2021-01-04,SANTA MARIA MADALENA,65,21.1,12.6,-21.95055555,18.4,27,RJ,0.3,A630,-42.01027777
86.8,2021-01-05,SANTA MARIA MADALENA,60,23.3,0,-21.95055555,18.4,30.3,RJ,0.3,A630,-42.01027777
89.7,2021-01-06,SANTA MARIA MADALENA,60,24,0,-21.95055555,19.9,30.4,RJ,0.1,A630,-42.01027777
87.1,2021-01-07,SANTA MARIA MADALENA,57,23.9,0,-21.95055555,19.1,31.6,RJ,0.2,A630,-42.01027777
88.1,2021-01-08,SANTA MARIA MADALENA,68,24,0,-21.95055555,20.3,30,RJ,0.2,A630,-42.01027777
88.5,2021-01-09,SANTA MARIA MADALENA,61,23.6,0,-21.95055555,19.7,30.7,RJ,0.5,A630,-42.01027777
87.1,2021-01-10,SANTA MARIA MADALENA,60,24.4,0.6,-21.95055555,21.2,30.9,RJ,0.6,A630,-42.01027777
89.2,2021-01-11,SANTA MARIA MADALENA,64,23.6,8.2,-21.95055555,20.8,29.8,RJ,0.8,A630,-42.01027777
84.5,2021-01-12,SANTA MARIA MADALENA,59,23.5,0.2,-21.95055555,18.8,30.1,RJ,0.6,A630,-42.01027777
82.3,2021-01-13,SANTA MARIA MADALENA,59,23.4,0,-21.95055555,19.9,29.6,RJ,0.9,A630,-42.01027777
81,2021-01-14,SANTA MARIA MADALENA,52,23,0,-21.95055555,18.2,29.5,RJ,0.6,A630,-42.01027777
82.8,2021-01-15,SANTA MARIA MADALENA,52,22.5,0,-21.95055555,16.9,30.2,RJ,0.4,A630,-42.01027777
79.6,2021-01-16,SANTA MARIA MADALENA,46,23,0,-21.95055555,17,30.2,RJ,0.6,A630,-42.01027777
75.1,2021-01-17,SANTA MARIA MADALENA,39,23.1,0,-21.95055555,17.4,30,RJ,0.5,A630,-42.01027777
77.4,2021-01-18,SANTA MARIA MADALENA,41,22.7,0,-21.95055555,16.4,30.5,RJ,0.5,A630,-42.01027777
75.5,2021-01-19,SANTA MARIA MADALENA,36,23.4,0,-21.95055555,16.3,31.9,RJ,0.5,A630,-42.01027777
75.7,2021-01-20,SANTA MARIA MADALENA,45,23.2,0,-21.95055555,16.3,30.6,RJ,0.8,A630,-42.01027777
77.8,2021-01-21,SANTA MARIA MADALENA,45,22.4,0,-21.95055555,16.1,30.1,RJ,0.6,A630,-42.01027777
86.3,2021-01-22,SANTA MARIA MADALENA,68,21.5,0,-21.95055555,17.1,26.6,RJ,0.6,A630,-42.01027777
82.9,2021-01-23,SANTA MARIA MADALENA,55,21.5,7.4,-21.95055555,16.7,28,RJ,0.5,A630,-42.01027777
78.7,2021-01-24,SANTA MARIA MADALENA,44,21.7,0,-21.95055555,14.9,29.3,RJ,0.6,A630,-42.01027777
79.5,2021-01-25,SANTA MARIA MADALENA,46,22.5,0,-21.95055555,15.8,30.6,RJ,0.4,A630,-42.01027777
80.8,2021-01-26,SANTA MARIA MADALENA,44,23.4,0,-21.95055555,17.5,31.4,RJ,0.5,A630,-42.01027777
77.3,2021-01-27,SANTA MARIA MADALENA,41,23.3,0,-21.95055555,16.9,31.2,RJ,0.5,A630,-42.01027777
75.2,2021-01-28,SANTA MARIA MADALENA,39,23.5,0,-21.95055555,16.7,32.2,RJ,0.5,A630,-42.01027777
76.2,2021-01-29,SANTA MARIA MADALENA,40,24.1,0,-21.95055555,17.4,32.7,RJ,0.3,A630,-42.01027777
77.8,2021-01-30,SANTA MARIA MADALENA,45,24.5,0,-21.95055555,18.7,32.1,RJ,0.2,A630,-42.01027777
77.3,2021-01-31,SANTA MARIA MADALENA,44,23.7,0,-21.95055555,17.2,31.6,RJ,0.4,A630,-42.01027777
79.5,2021-02-01,SANTA MARIA MADALENA,46,23.6,0,-21.95055555,17.7,31.8,RJ,0.4,A630,-42.01027777
80.8,2021-02-02,SANTA MARIA MADALENA,49,23.2,0,-21.95055555,17.6,31.6,RJ,0.5,A630,-42.01027777
79.1,2021-02-03,SANTA MARIA MADALENA,45,23.8,0,-21.95055555,17.4,32.1,RJ,0.7,A630,-42.01027777
