UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
85.3,2020-01-01,SANTA MARIA MADALENA,59,22.6,0,-21.95055555,17.7,29.5,RJ,0.4,A630,-42.01027777
81.5,2020-01-02,SANTA MARIA MADALENA,51,23.8,0,-21.95055555,20.6,32,RJ,0.7,A630,-42.01027777
90.1,2020-01-03,SANTA MARIA MADALENA,64,22.2,65.4,-21.95055555,19.8,28.8,RJ,0.4,A630,-42.01027777
91.1,2020-01-04,SANTA MARIA MADALENA,71,22.2,27.4,-21.95055555,19.9,26.6,RJ,0.2,A630,-42.01027777
88,2020-01-05,SANTA MARIA MADALENA,61,22.7,14.4,-21.95055555,19.6,29.3,RJ,0.4,A630,-42.01027777
86,2020-01-06,SANTA MARIA MADALENA,60,24.7,0.4,-21.95055555,20.9,30.8,RJ,0.3,A630,-42.01027777
83.3,2020-01-07,SANTA MARIA MADALENA,49,25.1,7,-21.95055555,19.6,32.2,RJ,0.4,A630,-42.01027777
86.4,2020-01-08,SANTA MARIA MADALENA,59,24.7,0.2,-21.95055555,21.6,31.9,RJ,0.3,A630,-42.01027777
85.8,2020-01-09,SANTA MARIA MADALENA,55,24.2,15,-21.95055555,19.1,30.8,RJ,0.3,A630,-42.01027777
87.4,2020-01-10,SANTA MARIA MADALENA,61,24.9,0.2,-21.95055555,20.6,31.8,RJ,0.3,A630,-42.01027777
82.1,2020-01-11,SANTA MARIA MADALENA,57,25.1,0,-21.95055555,18.7,31.6,RJ,0.4,A630,-42.01027777
84.1,2020-01-12,SANTA MARIA MADALENA,52,24.7,0,-21.95055555,21.2,32.9,RJ,0.5,A630,-42.01027777
88.9,2020-01-13,SANTA MARIA MADALENA,68,23.9,4.4,-21.95055555,22.3,28.1,RJ,1,A630,-42.01027777
84.8,2020-01-14,SANTA MARIA MADALENA,68,21.3,0.6,-21.95055555,19.7,24.1,RJ,1.3,A630,-42.01027777
80.6,2020-01-15,SANTA MARIA MADALENA,54,21.6,0,-21.95055555,15.7,27.1,RJ,0.5,A630,-42.01027777
85.8,2020-01-16,SANTA MARIA MADALENA,61,23.6,0,-21.95055555,18.6,30.3,RJ,0.4,A630,-42.01027777
92.9,2020-01-17,SANTA MARIA MADALENA,78,23.1,11.4,-21.95055555,21.9,27.1,RJ,1.2,A630,-42.01027777
86.3,2020-01-18,SANTA MARIA MADALENA,72,20,20.4,-21.95055555,18.8,24.1,RJ,2.3,A630,-42.01027777
81.4,2020-01-19,SANTA MARIA MADALENA,62,21,0.2,-21.95055555,17.9,25.3,RJ,1.5,A630,-42.01027777
86.5,2020-01-20,SANTA MARIA MADALENA,72,20,0,-21.95055555,18.2,22.9,RJ,0.8,A630,-42.01027777
85.2,2020-01-21,SANTA MARIA MADALENA,65,20.2,0.8,-21.95055555,16.5,24.1,RJ,0.7,A630,-42.01027777
82.1,2020-01-22,SANTA MARIA MADALENA,59,21.4,0.2,-21.95055555,16.7,27.7,RJ,0.9,A630,-42.01027777
89.3,2020-01-23,SANTA MARIA MADALENA,66,20.5,0,-21.95055555,17,25.5,RJ,0.4,A630,-42.01027777
97.1,2020-01-24,SANTA MARIA MADALENA,93,20.5,34.6,-21.95055555,19.4,22.7,RJ,0.2,A630,-42.01027777
92.8,2020-01-25,SANTA MARIA MADALENA,79,21.2,20.4,-21.95055555,19.4,24.1,RJ,0.5,A630,-42.01027777
88,2020-01-26,SANTA MARIA MADALENA,69,21.3,2.6,-21.95055555,17.3,26.7,RJ,0.3,A630,-42.01027777
86.5,2020-01-27,SANTA MARIA MADALENA,62,22.1,0,-21.95055555,17.4,28.6,RJ,0.3,A630,-42.01027777
82.4,2020-01-28,SANTA MARIA MADALENA,58,24.6,0,-21.95055555,19.9,30.9,RJ,0.7,A630,-42.01027777
82,2020-01-29,SANTA MARIA MADALENA,62,24.7,0,-21.95055555,20.3,30.1,RJ,0.5,A630,-42.01027777
85.7,2020-01-30,SANTA MARIA MADALENA,62,24.9,0,-21.95055555,20.3,31.3,RJ,0.3,A630,-42.01027777
84.3,2020-01-31,SANTA MARIA MADALENA,55,25.8,0,-21.95055555,22.1,33,RJ,0.5,A630,-42.01027777
83.4,2020-02-01,SANTA MARIA MADALENA,52,25.4,0,-21.95055555,21.5,33.4,RJ,0.6,A630,-42.01027777
88.6,2020-02-02,SANTA MARIA MADALENA,67,23.9,2.6,-21.95055555,20.7,29.9,RJ,1,A630,-42.01027777
87.8,2020-02-03,SANTA MARIA MADALENA,62,24,4,-21.95055555,21.6,30.4,RJ,0.6,A630,-42.01027777
86.6,2020-02-04,SANTA MARIA MADALENA,65,23.9,0.2,-21.95055555,20.3,28.2,RJ,0.4,A630,-42.01027777
86.3,2020-02-05,SANTA MARIA MADALENA,63,24.1,0,-21.95055555,21.9,29.3,RJ,0.6,A630,-42.01027777
90.7,2020-02-06,SANTA MARIA MADALENA,74,22.2,4.2,-21.95055555,20,25.6,RJ,0.4,A630,-42.01027777
85.8,2020-02-07,SANTA MARIA MADALENA,67,22.8,0.6,-21.95055555,20.4,27,RJ,0.9,A630,-42.01027777
85.3,2020-02-08,SANTA MARIA MADALENA,58,23,3.4,-21.95055555,18.3,28.8,RJ,0.5,A630,-42.01027777
81.4,2020-02-09,SANTA MARIA MADALENA,53,23.6,0.2,-21.95055555,18.8,30.4,RJ,0.8,A630,-42.01027777
83,2020-02-10,SANTA MARIA MADALENA,63,23.9,0,-21.95055555,21.1,29.2,RJ,0.6,A630,-42.01027777
94.7,2020-02-11,SANTA MARIA MADALENA,84,21.4,26.2,-21.95055555,20.9,22.5,RJ,0.6,A630,-42.01027777
92.4,2020-02-12,SANTA MARIA MADALENA,81,20.9,20.8,-21.95055555,19.5,23.7,RJ,0.7,A630,-42.01027777
94.3,2020-02-13,SANTA MARIA MADALENA,83,20,39.2,-21.95055555,18.9,22.5,RJ,0.4,A630,-42.01027777
86.2,2020-02-14,SANTA MARIA MADALENA,54,21.8,4,-21.95055555,17.7,29.3,RJ,0.8,A630,-42.01027777
84.9,2020-02-15,SANTA MARIA MADALENA,58,22.9,0,-21.95055555,17.7,30.3,RJ,0.4,A630,-42.01027777
86.2,2020-02-16,SANTA MARIA MADALENA,58,24,0,-21.95055555,19.7,30.3,RJ,0.3,A630,-42.01027777
90.9,2020-02-17,SANTA MARIA MADALENA,66,23.7,0.6,-21.95055555,22.3,29.3,RJ,0.2,A630,-42.01027777
83.1,2020-02-18,SANTA MARIA MADALENA,53,23.9,0.2,-21.95055555,19.7,30.6,RJ,0.3,A630,-42.01027777
84.1,2020-02-19,SANTA MARIA MADALENA,59,22.7,0.2,-21.95055555,17.8,29.2,RJ,0.3,A630,-42.01027777
85.7,2020-02-20,SANTA MARIA MADALENA,60,23.2,0,-21.95055555,18.4,30.6,RJ,0.3,A630,-42.01027777
87.5,2020-02-21,SANTA MARIA MADALENA,55,23.2,0,-21.95055555,19.6,31.6,RJ,0.3,A630,-42.01027777
91.3,2020-02-22,SANTA MARIA MADALENA,75,22,7.4,-21.95055555,21.2,26.5,RJ,0.9,A630,-42.01027777
83.9,2020-02-23,SANTA MARIA MADALENA,70,19.6,9,-21.95055555,17.7,23.2,RJ,1.7,A630,-42.01027777
87.8,2020-02-24,SANTA MARIA MADALENA,66,19.6,0.2,-21.95055555,16.4,22.8,RJ,0.1,A630,-42.01027777
90.9,2020-02-25,SANTA MARIA MADALENA,70,22,3,-21.95055555,19.2,26.7,RJ,0.2,A630,-42.01027777
92,2020-02-26,SANTA MARIA MADALENA,70,23.3,5,-21.95055555,21.5,28.4,RJ,0.7,A630,-42.01027777
88.8,2020-02-27,SANTA MARIA MADALENA,66,22.6,0.8,-21.95055555,21.6,29,RJ,1,A630,-42.01027777
94,2020-02-28,SANTA MARIA MADALENA,85,19.4,45,-21.95055555,18.3,20.8,RJ,1.4,A630,-42.01027777
92.7,2020-02-29,SANTA MARIA MADALENA,78,20.9,6.4,-21.95055555,18.9,25.5,RJ,0.8,A630,-42.01027777
94.1,2020-03-01,SANTA MARIA MADALENA,82,20.8,38.8,-21.95055555,19.8,24.3,RJ,1.1,A630,-42.01027777
95.2,2020-03-02,SANTA MARIA MADALENA,86,18.8,29.4,-21.95055555,17.1,21,RJ,0.2,A630,-42.01027777
96.1,2020-03-03,SANTA MARIA MADALENA,83,20.4,14.6,-21.95055555,18.8,23.4,RJ,0.1,A630,-42.01027777
94.4,2020-03-04,SANTA MARIA MADALENA,83,21.1,36.2,-21.95055555,19.7,24.4,RJ,0.4,A630,-42.01027777
91.3,2020-03-05,SANTA MARIA MADALENA,73,20.7,1.2,-21.95055555,18.9,24.6,RJ,0.5,A630,-42.01027777
87.2,2020-03-06,SANTA MARIA MADALENA,65,19.7,1,-21.95055555,15.8,25.3,RJ,0.4,A630,-42.01027777
80,2020-03-07,SANTA MARIA MADALENA,51,20.6,0,-21.95055555,16.9,26.3,RJ,0.7,A630,-42.01027777
83.4,2020-03-08,SANTA MARIA MADALENA,57,20.5,0,-21.95055555,15.5,26.9,RJ,0.6,A630,-42.01027777
86.6,2020-03-09,SANTA MARIA MADALENA,61,21,0,-21.95055555,16.5,27.1,RJ,0.3,A630,-42.01027777
85.2,2020-03-10,SANTA MARIA MADALENA,58,21.4,21.8,-21.95055555,16.7,27.3,RJ,0.7,A630,-42.01027777
82.4,2020-03-11,SANTA MARIA MADALENA,54,21.2,0,-21.95055555,17,27.6,RJ,1.2,A630,-42.01027777
83.2,2020-03-12,SANTA MARIA MADALENA,59,21.2,0,-21.95055555,15,27.3,RJ,0.9,A630,-42.01027777
90,2020-03-13,SANTA MARIA MADALENA,66,21.8,0.8,-21.95055555,18.1,27.6,RJ,0.6,A630,-42.01027777
90.5,2020-03-14,SANTA MARIA MADALENA,67,22.4,12,-21.95055555,19.4,28.4,RJ,0.5,A630,-42.01027777
85.5,2020-03-15,SANTA MARIA MADALENA,51,22.3,3.2,-21.95055555,17.7,29.1,RJ,0.3,A630,-42.01027777
87,2020-03-16,SANTA MARIA MADALENA,59,22.4,0.2,-21.95055555,18.1,29.1,RJ,0.3,A630,-42.01027777
87.2,2020-03-17,SANTA MARIA MADALENA,60,22.4,0,-21.95055555,18.7,30.2,RJ,0.7,A630,-42.01027777
88.3,2020-03-18,SANTA MARIA MADALENA,64,22.4,18.8,-21.95055555,18.6,28.9,RJ,0.4,A630,-42.01027777
88.2,2020-03-19,SANTA MARIA MADALENA,64,22.3,0.2,-21.95055555,17.8,28.9,RJ,0.2,A630,-42.01027777
86,2020-03-20,SANTA MARIA MADALENA,61,24,0,-21.95055555,21.3,30.4,RJ,0.6,A630,-42.01027777
91.8,2020-03-21,SANTA MARIA MADALENA,75,21.6,38.4,-21.95055555,20.4,25.2,RJ,1.2,A630,-42.01027777
86.4,2020-03-22,SANTA MARIA MADALENA,71,20.6,3.2,-21.95055555,18.8,23.8,RJ,1.7,A630,-42.01027777
78.1,2020-03-23,SANTA MARIA MADALENA,51,20.2,5,-21.95055555,17.5,24.8,RJ,2.1,A630,-42.01027777
85.6,2020-03-24,SANTA MARIA MADALENA,63,18.9,15.2,-21.95055555,14.6,23.7,RJ,0.9,A630,-42.01027777
80.9,2020-03-25,SANTA MARIA MADALENA,51,19.2,0.4,-21.95055555,13.4,25.8,RJ,0.9,A630,-42.01027777
82.7,2020-03-26,SANTA MARIA MADALENA,55,19.3,0.2,-21.95055555,13.5,26.2,RJ,0.8,A630,-42.01027777
81,2020-03-27,SANTA MARIA MADALENA,52,19.9,0,-21.95055555,14.5,26.6,RJ,0.4,A630,-42.01027777
84.3,2020-03-28,SANTA MARIA MADALENA,61,21,0,-21.95055555,16.3,27,RJ,0.3,A630,-42.01027777
83.3,2020-03-29,SANTA MARIA MADALENA,61,22.9,0,-21.95055555,18.4,28.9,RJ,0.6,A630,-42.01027777
84.6,2020-03-30,SANTA MARIA MADALENA,67,22.5,0,-21.95055555,19.3,27.3,RJ,0.5,A630,-42.01027777
87.3,2020-03-31,SANTA MARIA MADALENA,72,22.2,,-21.95055555,19.4,26,RJ,0.4,A630,-42.01027777
91.1,2020-04-01,SANTA MARIA MADALENA,79,21.6,0.6,-21.95055555,20.5,24.3,RJ,0.7,A630,-42.01027777
90.3,2020-04-02,SANTA MARIA MADALENA,73,22.2,7.4,-21.95055555,20.1,26.9,RJ,0.4,A630,-42.01027777
89.6,2020-04-03,SANTA MARIA MADALENA,66,23,0.2,-21.95055555,19.2,29.4,RJ,0.7,A630,-42.01027777
83.9,2020-04-04,SANTA MARIA MADALENA,50,21.3,18.4,-21.95055555,16.2,26.9,RJ,0.3,A630,-42.01027777
84.4,2020-04-05,SANTA MARIA MADALENA,70,20,0,-21.95055555,17.6,23.6,RJ,0.3,A630,-42.01027777
88.2,2020-04-06,SANTA MARIA MADALENA,69,21,0,-21.95055555,18.4,26.1,RJ,0.3,A630,-42.01027777
88.8,2020-04-07,SANTA MARIA MADALENA,62,22.5,0,-21.95055555,18.1,29.3,RJ,0.5,A630,-42.01027777
89.5,2020-04-08,SANTA MARIA MADALENA,82,20,0.6,-21.95055555,19.6,22.5,RJ,1.4,A630,-42.01027777
