UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
58.7,2020-01-01,RIO DE JANEIRO - VILA MILITAR,30,29.2,0,-22.86138888,22.8,36.8,RJ,1.4,A621,-43.41138888
61.1,2020-01-02,RIO DE JANEIRO - VILA MILITAR,47,28.3,0,-22.86138888,25.6,32.4,RJ,2.2,A621,-43.41138888
84,2020-01-03,RIO DE JANEIRO - VILA MILITAR,61,24.3,1.2,-22.86138888,22.5,29.2,RJ,1.5,A621,-43.41138888
77.1,2020-01-04,RIO DE JANEIRO - VILA MILITAR,52,25.4,9,-22.86138888,21.9,29.6,RJ,1.1,A621,-43.41138888
78,2020-01-05,RIO DE JANEIRO - VILA MILITAR,59,25.7,5.4,-22.86138888,22.5,29.8,RJ,2,A621,-43.41138888
74.9,2020-01-06,RIO DE JANEIRO - VILA MILITAR,39,26.9,18.2,-22.86138888,21.2,35.3,RJ,1.5,A621,-43.41138888
63,2020-01-07,RIO DE JANEIRO - VILA MILITAR,28,29.2,0.2,-22.86138888,22.7,37.4,RJ,1.4,A621,-43.41138888
73.7,2020-01-08,RIO DE JANEIRO - VILA MILITAR,45,27.6,2,-22.86138888,25.1,35.1,RJ,1.3,A621,-43.41138888
69.4,2020-01-09,RIO DE JANEIRO - VILA MILITAR,44,28.5,5.8,-22.86138888,23.8,34.9,RJ,1.3,A621,-43.41138888
68.8,2020-01-10,RIO DE JANEIRO - VILA MILITAR,45,29.4,0.2,-22.86138888,24.4,34.8,RJ,1.1,A621,-43.41138888
59.2,2020-01-11,RIO DE JANEIRO - VILA MILITAR,35,31,0,-22.86138888,26.1,37.2,RJ,1.6,A621,-43.41138888
64.8,2020-01-12,RIO DE JANEIRO - VILA MILITAR,50,29.4,0,-22.86138888,25.8,33.1,RJ,2.5,A621,-43.41138888
80.3,2020-01-13,RIO DE JANEIRO - VILA MILITAR,62,26.1,2.8,-22.86138888,24.5,28.2,RJ,1.6,A621,-43.41138888
68.5,2020-01-14,RIO DE JANEIRO - VILA MILITAR,38,26.2,2.6,-22.86138888,23.2,31.5,RJ,1.3,A621,-43.41138888
57.8,2020-01-15,RIO DE JANEIRO - VILA MILITAR,40,27.7,0,-22.86138888,21.7,33.1,RJ,1.3,A621,-43.41138888
58.4,2020-01-16,RIO DE JANEIRO - VILA MILITAR,31,30.2,0,-22.86138888,23.3,38.2,RJ,1.6,A621,-43.41138888
78.2,2020-01-17,RIO DE JANEIRO - VILA MILITAR,52,25.5,11.6,-22.86138888,23.5,31,RJ,1.9,A621,-43.41138888
79.7,2020-01-18,RIO DE JANEIRO - VILA MILITAR,62,22.9,8.6,-22.86138888,20.9,26,RJ,1,A621,-43.41138888
68.1,2020-01-19,RIO DE JANEIRO - VILA MILITAR,46,25.1,0,-22.86138888,22.3,29.2,RJ,1,A621,-43.41138888
65.6,2020-01-20,RIO DE JANEIRO - VILA MILITAR,46,24.9,0,-22.86138888,22.3,27.6,RJ,1.2,A621,-43.41138888
70.1,2020-01-21,RIO DE JANEIRO - VILA MILITAR,44,24.5,0,-22.86138888,20.3,29,RJ,1.2,A621,-43.41138888
71.1,2020-01-22,RIO DE JANEIRO - VILA MILITAR,48,25,0,-22.86138888,20,30.2,RJ,1.4,A621,-43.41138888
83.5,2020-01-23,RIO DE JANEIRO - VILA MILITAR,68,23.8,0.2,-22.86138888,22.8,26.4,RJ,0.5,A621,-43.41138888
84.8,2020-01-24,RIO DE JANEIRO - VILA MILITAR,68,23.6,11.6,-22.86138888,22,26.5,RJ,0.9,A621,-43.41138888
73.3,2020-01-25,RIO DE JANEIRO - VILA MILITAR,48,24.4,8.2,-22.86138888,21,29.5,RJ,1.8,A621,-43.41138888
68.9,2020-01-26,RIO DE JANEIRO - VILA MILITAR,42,24.7,0,-22.86138888,18,32,RJ,1,A621,-43.41138888
70,2020-01-27,RIO DE JANEIRO - VILA MILITAR,35,26.9,0,-22.86138888,21.2,35.6,RJ,1,A621,-43.41138888
65.8,2020-01-28,RIO DE JANEIRO - VILA MILITAR,34,28.8,0,-22.86138888,24,36,RJ,1.9,A621,-43.41138888
66.4,2020-01-29,RIO DE JANEIRO - VILA MILITAR,39,29,0,-22.86138888,25.4,34.6,RJ,1.7,A621,-43.41138888
59.2,2020-01-30,RIO DE JANEIRO - VILA MILITAR,28,31,0,-22.86138888,24.8,38.8,RJ,2.1,A621,-43.41138888
63.8,2020-01-31,RIO DE JANEIRO - VILA MILITAR,31,29.9,1,-22.86138888,24.8,37.7,RJ,1.6,A621,-43.41138888
66.4,2020-02-01,RIO DE JANEIRO - VILA MILITAR,36,29,0,-22.86138888,25,36.2,RJ,1.7,A621,-43.41138888
78.9,2020-02-02,RIO DE JANEIRO - VILA MILITAR,56,27.1,1,-22.86138888,24.5,31.9,RJ,1.7,A621,-43.41138888
83,2020-02-03,RIO DE JANEIRO - VILA MILITAR,50,26.1,118.4,-22.86138888,22.2,33.6,RJ,1.5,A621,-43.41138888
83.3,2020-02-04,RIO DE JANEIRO - VILA MILITAR,63,26.3,45.6,-22.86138888,22.8,30.6,RJ,1,A621,-43.41138888
86.8,2020-02-05,RIO DE JANEIRO - VILA MILITAR,64,25.8,0.8,-22.86138888,24.5,29.8,RJ,0.7,A621,-43.41138888
81.6,2020-02-06,RIO DE JANEIRO - VILA MILITAR,55,25.7,12.6,-22.86138888,22.5,29.8,RJ,0.8,A621,-43.41138888
74.5,2020-02-07,RIO DE JANEIRO - VILA MILITAR,49,27.1,0,-22.86138888,24.8,32,RJ,1.3,A621,-43.41138888
69.2,2020-02-08,RIO DE JANEIRO - VILA MILITAR,41,27.8,0,-22.86138888,22.2,34,RJ,1.1,A621,-43.41138888
56.4,2020-02-09,RIO DE JANEIRO - VILA MILITAR,32,30,0,-22.86138888,24,35.6,RJ,2.4,A621,-43.41138888
76.9,2020-02-10,RIO DE JANEIRO - VILA MILITAR,45,26.7,0,-22.86138888,25.2,31.6,RJ,1.5,A621,-43.41138888
93.8,2020-02-11,RIO DE JANEIRO - VILA MILITAR,89,22.4,44.6,-22.86138888,20.7,24.3,RJ,1.7,A621,-43.41138888
93.4,2020-02-12,RIO DE JANEIRO - VILA MILITAR,81,21.8,7.6,-22.86138888,20.7,25.1,RJ,0.8,A621,-43.41138888
