UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
67.5,2017-01-01,SILVA JARDIM,37,28.9,0,-22.64583333,22.8,37.4,RJ,1.5,A659,-42.41555555
77.3,2017-01-02,SILVA JARDIM,39,26.9,0,-22.64583333,23.5,37.4,RJ,1.2,A659,-42.41555555
82.3,2017-01-03,SILVA JARDIM,52,25.7,34.6,-22.64583333,21.9,34.1,RJ,1.2,A659,-42.41555555
75.3,2017-01-04,SILVA JARDIM,44,27.6,2.4,-22.64583333,21.5,36.5,RJ,1.3,A659,-42.41555555
75.1,2017-01-05,SILVA JARDIM,34,27.3,0,-22.64583333,22.1,37.4,RJ,1,A659,-42.41555555
74.5,2017-01-06,SILVA JARDIM,43,27.3,0,-22.64583333,22.2,35.6,RJ,1.4,A659,-42.41555555
73.7,2017-01-07,SILVA JARDIM,47,28.1,0.6,-22.64583333,22.7,34.7,RJ,1.3,A659,-42.41555555
81,2017-01-08,SILVA JARDIM,42,26.6,68.6,-22.64583333,22.3,34.9,RJ,1.4,A659,-42.41555555
74.2,2017-01-09,SILVA JARDIM,36,28.4,17.8,-22.64583333,22.6,36.4,RJ,1,A659,-42.41555555
70.3,2017-01-10,SILVA JARDIM,38,28.9,0,-22.64583333,22.6,37.1,RJ,0.9,A659,-42.41555555
82,2017-01-11,SILVA JARDIM,48,26.3,0,-22.64583333,23,35.7,RJ,1,A659,-42.41555555
87,2017-01-12,SILVA JARDIM,52,24.8,12.6,-22.64583333,22.7,32.6,RJ,0.9,A659,-42.41555555
92.8,2017-01-13,SILVA JARDIM,83,23.9,46.4,-22.64583333,22.1,26.6,RJ,0.7,A659,-42.41555555
85,2017-01-14,SILVA JARDIM,60,25.3,27,-22.64583333,22.7,30.5,RJ,1.2,A659,-42.41555555
81,2017-01-15,SILVA JARDIM,46,27,2.8,-22.64583333,23.3,34.6,RJ,0.9,A659,-42.41555555
77.4,2017-01-16,SILVA JARDIM,40,27.4,20.2,-22.64583333,23.9,35.5,RJ,1.2,A659,-42.41555555
68,2017-01-17,SILVA JARDIM,32,27.7,4,-22.64583333,22.4,34.5,RJ,2.4,A659,-42.41555555
68.9,2017-01-18,SILVA JARDIM,35,27.6,0,-22.64583333,20.3,35.2,RJ,1.9,A659,-42.41555555
81.3,2017-01-19,SILVA JARDIM,47,26.1,0,-22.64583333,21.9,33.6,RJ,1.2,A659,-42.41555555
78.1,2017-01-20,SILVA JARDIM,48,26.5,8.4,-22.64583333,22.5,33.1,RJ,1.3,A659,-42.41555555
78.5,2017-01-21,SILVA JARDIM,54,26.3,0,-22.64583333,22.7,32.1,RJ,1.3,A659,-42.41555555
