UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
85.1,2018-01-01,TERESÓPOLIS-PARQUE NACIONAL,60,21.3,0,-22.4486111,18.1,26.7,RJ,0.6,A618,-42.98694444
83.4,2018-01-02,TERESÓPOLIS-PARQUE NACIONAL,49,22.4,20,-22.4486111,18.2,29.1,RJ,0.3,A618,-42.98694444
86,2018-01-03,TERESÓPOLIS-PARQUE NACIONAL,62,21.8,5.6,-22.4486111,19.4,26.6,RJ,0.7,A618,-42.98694444
97.4,2018-01-04,TERESÓPOLIS-PARQUE NACIONAL,91,18,81.6,-22.4486111,17.4,19.9,RJ,0.3,A618,-42.98694444
93.4,2018-01-05,TERESÓPOLIS-PARQUE NACIONAL,74,19.2,10.2,-22.4486111,16,23.2,RJ,0.8,A618,-42.98694444
81.4,2018-01-06,TERESÓPOLIS-PARQUE NACIONAL,66,20.6,18.8,-22.4486111,18.1,23.8,RJ,1.3,A618,-42.98694444
91.8,2018-01-07,TERESÓPOLIS-PARQUE NACIONAL,65,20.5,5.4,-22.4486111,18.6,25,RJ,0.1,A618,-42.98694444
91,2018-01-08,TERESÓPOLIS-PARQUE NACIONAL,58,20,4.8,-22.4486111,18.7,25.7,RJ,0.4,A618,-42.98694444
84,2018-01-09,TERESÓPOLIS-PARQUE NACIONAL,51,20.1,30.6,-22.4486111,13.9,25.9,RJ,0.7,A618,-42.98694444
82.5,2018-01-10,TERESÓPOLIS-PARQUE NACIONAL,51,20.8,0,-22.4486111,17,26.6,RJ,0.4,A618,-42.98694444
76.8,2018-01-11,TERESÓPOLIS-PARQUE NACIONAL,51,20.8,0,-22.4486111,17.1,26.8,RJ,0.6,A618,-42.98694444
85.8,2018-01-12,TERESÓPOLIS-PARQUE NACIONAL,60,19.6,0,-22.4486111,17.1,24.5,RJ,0.4,A618,-42.98694444
78.5,2018-01-13,TERESÓPOLIS-PARQUE NACIONAL,45,21.5,12.2,-22.4486111,17.2,27.3,RJ,1,A618,-42.98694444
81.3,2018-01-14,TERESÓPOLIS-PARQUE NACIONAL,49,21.2,15,-22.4486111,17.6,27.3,RJ,0.9,A618,-42.98694444
81.7,2018-01-15,TERESÓPOLIS-PARQUE NACIONAL,61,20.9,8,-22.4486111,16.9,26.7,RJ,1.1,A618,-42.98694444
83.5,2018-01-16,TERESÓPOLIS-PARQUE NACIONAL,58,21.3,7.2,-22.4486111,16.6,28.1,RJ,0.4,A618,-42.98694444
85.6,2018-01-17,TERESÓPOLIS-PARQUE NACIONAL,63,21.7,0,-22.4486111,17.4,27,RJ,0.3,A618,-42.98694444
65.8,2018-01-18,TERESÓPOLIS-PARQUE NACIONAL,35,23.2,0.4,-22.4486111,18.7,28.9,RJ,0.9,A618,-42.98694444
68.4,2018-01-19,TERESÓPOLIS-PARQUE NACIONAL,29,23.1,0,-22.4486111,18.6,30.7,RJ,0.6,A618,-42.98694444
86,2018-01-20,TERESÓPOLIS-PARQUE NACIONAL,51,20.8,0,-22.4486111,17,27.2,RJ,0.4,A618,-42.98694444
85.6,2018-01-21,TERESÓPOLIS-PARQUE NACIONAL,55,21.8,1.8,-22.4486111,18.3,27.3,RJ,0,A618,-42.98694444
78.3,2018-01-22,TERESÓPOLIS-PARQUE NACIONAL,48,22.1,0,-22.4486111,19.7,28.7,RJ,0.2,A618,-42.98694444
83.8,2018-01-23,TERESÓPOLIS-PARQUE NACIONAL,53,20.6,6.8,-22.4486111,17.3,27.6,RJ,0.5,A618,-42.98694444
