UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
,2018-07-12,NITERÓI,,,,-22.86749999,,,RJ,,A627,-43.10194444
,2018-07-13,NITERÓI,,,,-22.86749999,,,RJ,,A627,-43.10194444
72.4,2018-07-14,NITERÓI,59,,,-22.86749999,,,RJ,,A627,-43.10194444
78,2018-07-15,NITERÓI,38,21.8,0,-22.86749999,17.5,30.7,RJ,0.7,A627,-43.10194444
62.2,2018-07-16,NITERÓI,29,23.5,0,-22.86749999,17,32.5,RJ,0.7,A627,-43.10194444
75.5,2018-07-17,NITERÓI,52,21.1,0,-22.86749999,16.6,26.5,RJ,1.2,A627,-43.10194444
72.6,2018-07-18,NITERÓI,38,23.6,0,-22.86749999,19.6,30.4,RJ,1,A627,-43.10194444
65.2,2018-07-19,NITERÓI,33,23.7,0,-22.86749999,17.8,31.2,RJ,0.8,A627,-43.10194444
67.3,2018-07-20,NITERÓI,41,23.9,0,-22.86749999,18.1,30.3,RJ,1,A627,-43.10194444
72,2018-07-21,NITERÓI,40,23.9,0,-22.86749999,17.6,32.2,RJ,1.1,A627,-43.10194444
,2018-07-22,NITERÓI,,23.3,6.4,-22.86749999,21.5,25.8,RJ,2.1,A627,-43.10194444
,2018-07-23,NITERÓI,59,22.4,0,-22.86749999,19.2,27.3,RJ,1.1,A627,-43.10194444
84.3,2018-07-24,NITERÓI,65,22,0,-22.86749999,19,26.2,RJ,1.7,A627,-43.10194444
,2018-07-25,NITERÓI,,22.6,0.6,-22.86749999,19.5,26.6,RJ,1.3,A627,-43.10194444
,2018-07-26,NITERÓI,,22.6,0,-22.86749999,18.4,27.1,RJ,1.3,A627,-43.10194444
,2018-07-27,NITERÓI,61,22.7,0,-22.86749999,17.9,28.6,RJ,1.3,A627,-43.10194444
67.3,2018-07-28,NITERÓI,36,23.4,0,-22.86749999,17.5,30.6,RJ,0.9,A627,-43.10194444
59.5,2018-07-29,NITERÓI,30,24.7,0,-22.86749999,18.4,32.3,RJ,0.7,A627,-43.10194444
67.6,2018-07-30,NITERÓI,44,23.2,0,-22.86749999,19,28.5,RJ,1.7,A627,-43.10194444
81.7,2018-07-31,NITERÓI,72,21.7,0,-22.86749999,20.7,23.3,RJ,1.5,A627,-43.10194444
77.3,2018-08-01,NITERÓI,61,21.1,2,-22.86749999,19.9,23.7,RJ,1.4,A627,-43.10194444
86,2018-08-02,NITERÓI,75,19.5,11.6,-22.86749999,18.2,22,RJ,1.1,A627,-43.10194444
81.2,2018-08-03,NITERÓI,65,19.7,1.2,-22.86749999,17.2,22.5,RJ,0.8,A627,-43.10194444
84.5,2018-08-04,NITERÓI,65,21.3,23,-22.86749999,19.3,25.7,RJ,1.6,A627,-43.10194444
74.3,2018-08-05,NITERÓI,53,22.2,0.2,-22.86749999,20.1,26.8,RJ,1.6,A627,-43.10194444
