UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
75.5,2019-01-01,NITERÓI,57,28.5,0,-22.86749999,24.6,36,RJ,1.7,A627,-43.10194444
,2019-01-02,NITERÓI,,29,0,-22.86749999,25.3,35.5,RJ,1.8,A627,-43.10194444
,2019-01-03,NITERÓI,,31.6,0,-22.86749999,26.3,39.9,RJ,1.5,A627,-43.10194444
,2019-01-04,NITERÓI,,31.4,0,-22.86749999,27.9,39.1,RJ,1.6,A627,-43.10194444
,2019-01-05,NITERÓI,,28.3,0,-22.86749999,26.8,33.8,RJ,1.7,A627,-43.10194444
,2019-01-06,NITERÓI,,28.2,18.6,-22.86749999,23.1,33.3,RJ,1.7,A627,-43.10194444
,2019-01-07,NITERÓI,,31.5,0,-22.86749999,25.1,39.5,RJ,1.3,A627,-43.10194444
,2019-01-08,NITERÓI,,32.4,0,-22.86749999,26.4,39.4,RJ,1.5,A627,-43.10194444
,2019-01-09,NITERÓI,,30.6,0,-22.86749999,25.5,37.1,RJ,1.9,A627,-43.10194444
,2019-01-10,NITERÓI,,30.1,0,-22.86749999,24.6,37.2,RJ,1.7,A627,-43.10194444
,2019-01-11,NITERÓI,,30.1,0,-22.86749999,25,37.6,RJ,1.6,A627,-43.10194444
,2019-01-12,NITERÓI,,29.5,0,-22.86749999,25.5,33.7,RJ,1.9,A627,-43.10194444
,2019-01-13,NITERÓI,,29.6,0,-22.86749999,24.9,35.8,RJ,1.8,A627,-43.10194444
,2019-01-14,NITERÓI,,29.9,0,-22.86749999,25.2,36.6,RJ,1.7,A627,-43.10194444
,2019-01-15,NITERÓI,,30.8,0,-22.86749999,26.1,38.1,RJ,1.5,A627,-43.10194444
,2019-01-16,NITERÓI,,30.3,0,-22.86749999,26.6,37.2,RJ,1.8,A627,-43.10194444
,2019-01-17,NITERÓI,,30.9,0,-22.86749999,25.3,38.1,RJ,1.6,A627,-43.10194444
,2019-01-18,NITERÓI,,30.3,0,-22.86749999,27.2,35.4,RJ,1.5,A627,-43.10194444
,2019-01-19,NITERÓI,,31.1,0,-22.86749999,26.8,39.5,RJ,1.5,A627,-43.10194444
,2019-01-20,NITERÓI,,30.3,0,-22.86749999,27.4,35.8,RJ,1.7,A627,-43.10194444
,2019-01-21,NITERÓI,,31,2.2,-22.86749999,25.8,39.2,RJ,1.5,A627,-43.10194444
,2019-01-22,NITERÓI,,30.7,0,-22.86749999,27.8,34.3,RJ,2,A627,-43.10194444
,2019-01-23,NITERÓI,,30.6,0,-22.86749999,27.4,35.3,RJ,1.8,A627,-43.10194444
