UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
64.4,2017-01-01,RIO DE JANEIRO-MARAMBAIA,34,29.7,1.6,-23.05027777,24.4,37.6,RJ,4.3,A602,-43.59555555
75,2017-01-02,RIO DE JANEIRO-MARAMBAIA,40,28.9,0,-23.05027777,26.3,35.8,RJ,2.8,A602,-43.59555555
79.5,2017-01-03,RIO DE JANEIRO-MARAMBAIA,63,27.5,0,-23.05027777,24.7,31,RJ,3.6,A602,-43.59555555
73.4,2017-01-04,RIO DE JANEIRO-MARAMBAIA,31,27.9,21.8,-23.05027777,22,37.6,RJ,3.3,A602,-43.59555555
70.8,2017-01-05,RIO DE JANEIRO-MARAMBAIA,32,29,0,-23.05027777,25.5,38,RJ,3.8,A602,-43.59555555
74.4,2017-01-06,RIO DE JANEIRO-MARAMBAIA,52,27.4,62.4,-23.05027777,21.7,31.4,RJ,3.8,A602,-43.59555555
80.3,2017-01-07,RIO DE JANEIRO-MARAMBAIA,59,27.4,0.2,-23.05027777,24.3,31.2,RJ,3.8,A602,-43.59555555
75.3,2017-01-08,RIO DE JANEIRO-MARAMBAIA,45,27.3,18,-23.05027777,23.8,33.8,RJ,3.7,A602,-43.59555555
64.9,2017-01-09,RIO DE JANEIRO-MARAMBAIA,38,29.1,0,-23.05027777,24.9,36.2,RJ,3.9,A602,-43.59555555
67.4,2017-01-10,RIO DE JANEIRO-MARAMBAIA,47,29.5,0,-23.05027777,26.5,34.4,RJ,3.9,A602,-43.59555555
71,2017-01-11,RIO DE JANEIRO-MARAMBAIA,43,28.4,0,-23.05027777,25.2,34.6,RJ,3.5,A602,-43.59555555
80.6,2017-01-12,RIO DE JANEIRO-MARAMBAIA,65,26.2,0,-23.05027777,23.9,30.1,RJ,3.3,A602,-43.59555555
88.4,2017-01-13,RIO DE JANEIRO-MARAMBAIA,76,24.9,4,-23.05027777,23.8,26.9,RJ,1.7,A602,-43.59555555
81.6,2017-01-14,RIO DE JANEIRO-MARAMBAIA,64,26.4,28.8,-23.05027777,23.5,29.7,RJ,2.6,A602,-43.59555555
80.3,2017-01-15,RIO DE JANEIRO-MARAMBAIA,63,26.3,0,-23.05027777,23.1,30.5,RJ,3.2,A602,-43.59555555
77.5,2017-01-16,RIO DE JANEIRO-MARAMBAIA,45,27.2,0.4,-23.05027777,23.3,34.5,RJ,3.8,A602,-43.59555555
67.5,2017-01-17,RIO DE JANEIRO-MARAMBAIA,33,28.6,3,-23.05027777,24.1,36.1,RJ,3.9,A602,-43.59555555
61.3,2017-01-18,RIO DE JANEIRO-MARAMBAIA,32,29.3,0,-23.05027777,23.7,37.2,RJ,3.9,A602,-43.59555555
78.8,2017-01-19,RIO DE JANEIRO-MARAMBAIA,66,26.8,0,-23.05027777,24.6,28.8,RJ,4.6,A602,-43.59555555
86,2017-01-20,RIO DE JANEIRO-MARAMBAIA,71,25,6.8,-23.05027777,22.8,28.9,RJ,3.1,A602,-43.59555555
84.3,2017-01-21,RIO DE JANEIRO-MARAMBAIA,69,25.5,1.8,-23.05027777,22.7,28.9,RJ,3.3,A602,-43.59555555
81.9,2017-01-22,RIO DE JANEIRO-MARAMBAIA,64,26.3,1.8,-23.05027777,23.4,30.2,RJ,3.6,A602,-43.59555555
78.5,2017-01-23,RIO DE JANEIRO-MARAMBAIA,49,26.8,22.4,-23.05027777,21.8,32.8,RJ,3.2,A602,-43.59555555
77,2017-01-24,RIO DE JANEIRO-MARAMBAIA,37,27.4,0.6,-23.05027777,23.6,36.2,RJ,3.2,A602,-43.59555555
67.6,2017-01-25,RIO DE JANEIRO-MARAMBAIA,35,28.7,2.2,-23.05027777,24.4,37.3,RJ,3.7,A602,-43.59555555
68.1,2017-01-26,RIO DE JANEIRO-MARAMBAIA,34,29,1,-23.05027777,25.7,38.2,RJ,4.6,A602,-43.59555555
79.6,2017-01-27,RIO DE JANEIRO-MARAMBAIA,38,27.8,16.8,-23.05027777,22.6,35.6,RJ,3.7,A602,-43.59555555
76.4,2017-01-28,RIO DE JANEIRO-MARAMBAIA,59,28.3,0,-23.05027777,25.3,31.5,RJ,4.7,A602,-43.59555555
77.3,2017-01-29,RIO DE JANEIRO-MARAMBAIA,62,27.7,0,-23.05027777,24.9,31.4,RJ,3.2,A602,-43.59555555
76.3,2017-01-30,RIO DE JANEIRO-MARAMBAIA,62,26.8,0,-23.05027777,23.2,30.9,RJ,4.2,A602,-43.59555555
78.3,2017-01-31,RIO DE JANEIRO-MARAMBAIA,63,26.1,0,-23.05027777,22.6,30,RJ,3.8,A602,-43.59555555
78.7,2017-02-01,RIO DE JANEIRO-MARAMBAIA,60,25.8,0,-23.05027777,22.5,30.4,RJ,3,A602,-43.59555555
74.3,2017-02-02,RIO DE JANEIRO-MARAMBAIA,34,26.5,0,-23.05027777,23.2,35.7,RJ,2.5,A602,-43.59555555
70.5,2017-02-03,RIO DE JANEIRO-MARAMBAIA,49,27.5,1,-23.05027777,23,33.5,RJ,4.1,A602,-43.59555555
62.7,2017-02-04,RIO DE JANEIRO-MARAMBAIA,46,28.7,0,-23.05027777,25.8,33.3,RJ,3.7,A602,-43.59555555
69.3,2017-02-05,RIO DE JANEIRO-MARAMBAIA,52,27.7,0,-23.05027777,24.7,32.1,RJ,4,A602,-43.59555555
66.3,2017-02-06,RIO DE JANEIRO-MARAMBAIA,37,28.5,0,-23.05027777,25,36.6,RJ,4.2,A602,-43.59555555
78,2017-02-07,RIO DE JANEIRO-MARAMBAIA,58,27,0,-23.05027777,24.7,30.8,RJ,3.9,A602,-43.59555555
77.2,2017-02-08,RIO DE JANEIRO-MARAMBAIA,65,27,0.2,-23.05027777,25.1,29.2,RJ,5.3,A602,-43.59555555
75,2017-02-09,RIO DE JANEIRO-MARAMBAIA,60,25.4,1.6,-23.05027777,21.1,28.2,RJ,4.2,A602,-43.59555555
77.7,2017-02-10,RIO DE JANEIRO-MARAMBAIA,67,26.1,1,-23.05027777,22.9,29,RJ,3.8,A602,-43.59555555
74.4,2017-02-11,RIO DE JANEIRO-MARAMBAIA,49,27.1,0,-23.05027777,23.1,31.5,RJ,3.7,A602,-43.59555555
67.3,2017-02-12,RIO DE JANEIRO-MARAMBAIA,41,27.8,0,-23.05027777,22.6,34.3,RJ,3.7,A602,-43.59555555
62.2,2017-02-13,RIO DE JANEIRO-MARAMBAIA,38,27.6,0,-23.05027777,21.7,33.9,RJ,3.7,A602,-43.59555555
67.6,2017-02-14,RIO DE JANEIRO-MARAMBAIA,45,26,0,-23.05027777,20,32.5,RJ,3.9,A602,-43.59555555
71.8,2017-02-15,RIO DE JANEIRO-MARAMBAIA,46,25.5,0,-23.05027777,20,33,RJ,4.1,A602,-43.59555555
74.3,2017-02-16,RIO DE JANEIRO-MARAMBAIA,49,25.2,0,-23.05027777,20.2,31.6,RJ,3.3,A602,-43.59555555
69.8,2017-02-17,RIO DE JANEIRO-MARAMBAIA,33,26.5,0,-23.05027777,21.2,36,RJ,3.7,A602,-43.59555555
71.1,2017-02-18,RIO DE JANEIRO-MARAMBAIA,46,26.3,0,-23.05027777,20.2,33.6,RJ,3.2,A602,-43.59555555
78.5,2017-02-19,RIO DE JANEIRO-MARAMBAIA,40,25.4,0,-23.05027777,20.3,35.3,RJ,3.5,A602,-43.59555555
76.7,2017-02-20,RIO DE JANEIRO-MARAMBAIA,45,25.7,0,-23.05027777,21.6,33.3,RJ,4.3,A602,-43.59555555
76.5,2017-02-21,RIO DE JANEIRO-MARAMBAIA,56,25.3,0,-23.05027777,21.4,31,RJ,4.3,A602,-43.59555555
70,2017-02-22,RIO DE JANEIRO-MARAMBAIA,42,25.7,0,-23.05027777,21.1,32.4,RJ,3.2,A602,-43.59555555
59.8,2017-02-23,RIO DE JANEIRO-MARAMBAIA,30,28.2,0,-23.05027777,22.1,37.6,RJ,3.7,A602,-43.59555555
78.8,2017-02-24,RIO DE JANEIRO-MARAMBAIA,57,24.9,0,-23.05027777,20.8,27.9,RJ,2.7,A602,-43.59555555
77,2017-02-25,RIO DE JANEIRO-MARAMBAIA,59,24.5,0,-23.05027777,22.7,28,RJ,3,A602,-43.59555555
83.9,2017-02-26,RIO DE JANEIRO-MARAMBAIA,72,24.5,2.4,-23.05027777,22.8,27.5,RJ,1.7,A602,-43.59555555
83.4,2017-02-27,RIO DE JANEIRO-MARAMBAIA,52,25,9.4,-23.05027777,22.6,30.4,RJ,2.6,A602,-43.59555555
77.2,2017-02-28,RIO DE JANEIRO-MARAMBAIA,44,25.9,0,-23.05027777,23.1,33.4,RJ,3.6,A602,-43.59555555
62.8,2017-03-01,RIO DE JANEIRO-MARAMBAIA,31,28.8,0,-23.05027777,24,38.2,RJ,4.6,A602,-43.59555555
74.8,2017-03-02,RIO DE JANEIRO-MARAMBAIA,52,27.2,0,-23.05027777,25.5,29.7,RJ,3.3,A602,-43.59555555
74,2017-03-03,RIO DE JANEIRO-MARAMBAIA,52,27.3,0,-23.05027777,24.4,32.7,RJ,2.8,A602,-43.59555555
67.4,2017-03-04,RIO DE JANEIRO-MARAMBAIA,33,28.3,1.2,-23.05027777,23.1,37.5,RJ,3,A602,-43.59555555
70.4,2017-03-05,RIO DE JANEIRO-MARAMBAIA,42,28.4,0,-23.05027777,25.2,34.8,RJ,2.9,A602,-43.59555555
80.9,2017-03-06,RIO DE JANEIRO-MARAMBAIA,64,26.4,0,-23.05027777,24.7,29.2,RJ,2.7,A602,-43.59555555
87.1,2017-03-07,RIO DE JANEIRO-MARAMBAIA,77,26.4,9.8,-23.05027777,23.5,28.6,RJ,2.9,A602,-43.59555555
80.8,2017-03-08,RIO DE JANEIRO-MARAMBAIA,69,26.7,2.2,-23.05027777,25.3,29.4,RJ,5.1,A602,-43.59555555
77.5,2017-03-09,RIO DE JANEIRO-MARAMBAIA,60,26.5,0.2,-23.05027777,23.1,30.9,RJ,3.8,A602,-43.59555555
66.3,2017-03-10,RIO DE JANEIRO-MARAMBAIA,34,28.3,0,-23.05027777,19.4,37.5,RJ,3.5,A602,-43.59555555
81.7,2017-03-11,RIO DE JANEIRO-MARAMBAIA,57,25.4,0,-23.05027777,22.9,29.7,RJ,2.5,A602,-43.59555555
71.6,2017-03-12,RIO DE JANEIRO-MARAMBAIA,32,27.6,0,-23.05027777,23.2,36.1,RJ,2.8,A602,-43.59555555
79.5,2017-03-13,RIO DE JANEIRO-MARAMBAIA,51,25.6,0,-23.05027777,23.2,30.6,RJ,4.1,A602,-43.59555555
87.5,2017-03-14,RIO DE JANEIRO-MARAMBAIA,76,24.9,7,-23.05027777,23,27.9,RJ,3.4,A602,-43.59555555
86.7,2017-03-15,RIO DE JANEIRO-MARAMBAIA,73,25.1,2.6,-23.05027777,23.4,27.3,RJ,3.5,A602,-43.59555555
76.2,2017-03-16,RIO DE JANEIRO-MARAMBAIA,47,25.6,0,-23.05027777,21.7,31.2,RJ,3.4,A602,-43.59555555
76.3,2017-03-17,RIO DE JANEIRO-MARAMBAIA,37,25.8,0,-23.05027777,23.1,35.6,RJ,3.2,A602,-43.59555555
89.6,2017-03-18,RIO DE JANEIRO-MARAMBAIA,80,23.4,73.4,-23.05027777,21.5,26.1,RJ,3.5,A602,-43.59555555
85.1,2017-03-19,RIO DE JANEIRO-MARAMBAIA,71,22.1,11.2,-23.05027777,20.7,24.6,RJ,2.6,A602,-43.59555555
83.4,2017-03-20,RIO DE JANEIRO-MARAMBAIA,68,22.6,23.8,-23.05027777,20.1,25.5,RJ,3.2,A602,-43.59555555
82.2,2017-03-21,RIO DE JANEIRO-MARAMBAIA,71,23,0,-23.05027777,20.4,25.8,RJ,2.8,A602,-43.59555555
84.4,2017-03-22,RIO DE JANEIRO-MARAMBAIA,71,22.6,3.8,-23.05027777,20,25.7,RJ,2.4,A602,-43.59555555
78.7,2017-03-23,RIO DE JANEIRO-MARAMBAIA,63,23.1,0.2,-23.05027777,19.4,26.3,RJ,3.1,A602,-43.59555555
72.9,2017-03-24,RIO DE JANEIRO-MARAMBAIA,55,23.7,0,-23.05027777,18.5,28.3,RJ,3.6,A602,-43.59555555
81.4,2017-03-25,RIO DE JANEIRO-MARAMBAIA,61,24.1,0,-23.05027777,20.5,27.5,RJ,3.8,A602,-43.59555555
83.6,2017-03-26,RIO DE JANEIRO-MARAMBAIA,70,24.1,0,-23.05027777,21.4,26.5,RJ,3.7,A602,-43.59555555
83.3,2017-03-27,RIO DE JANEIRO-MARAMBAIA,72,24.1,0,-23.05027777,21.5,26.8,RJ,3.3,A602,-43.59555555
83.4,2017-03-28,RIO DE JANEIRO-MARAMBAIA,76,24,0.4,-23.05027777,22.7,24.9,RJ,3.6,A602,-43.59555555
73.8,2017-03-29,RIO DE JANEIRO-MARAMBAIA,61,23.8,3.2,-23.05027777,20.2,26.1,RJ,3.9,A602,-43.59555555
79.5,2017-03-30,RIO DE JANEIRO-MARAMBAIA,65,22.9,3,-23.05027777,18.9,25.5,RJ,3.8,A602,-43.59555555
81,2017-03-31,RIO DE JANEIRO-MARAMBAIA,62,22.2,5,-23.05027777,19.6,24.9,RJ,4.1,A602,-43.59555555
75.9,2017-04-01,RIO DE JANEIRO-MARAMBAIA,66,23.7,2.4,-23.05027777,20.7,26,RJ,7.2,A602,-43.59555555
83.1,2017-04-02,RIO DE JANEIRO-MARAMBAIA,72,22.5,6.6,-23.05027777,19.7,25.4,RJ,4.2,A602,-43.59555555
81.2,2017-04-03,RIO DE JANEIRO-MARAMBAIA,67,23.1,0.4,-23.05027777,20,26.5,RJ,3.1,A602,-43.59555555
77.7,2017-04-04,RIO DE JANEIRO-MARAMBAIA,58,23.9,0,-23.05027777,19.9,29,RJ,3.4,A602,-43.59555555
67.1,2017-04-05,RIO DE JANEIRO-MARAMBAIA,31,26.5,0,-23.05027777,20.7,35.2,RJ,3.2,A602,-43.59555555
