UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
78,2019-01-01,RIO DE JANEIRO-MARAMBAIA,42,26.8,0,-23.05027777,22.9,35.3,RJ,3,A602,-43.59555555
78.9,2019-01-02,RIO DE JANEIRO-MARAMBAIA,64,27.3,0,-23.05027777,24.6,30.6,RJ,3.2,A602,-43.59555555
61.8,2019-01-03,RIO DE JANEIRO-MARAMBAIA,29,30.5,0,-23.05027777,25.9,39.7,RJ,4.2,A602,-43.59555555
61.8,2019-01-04,RIO DE JANEIRO-MARAMBAIA,30,29.9,0,-23.05027777,27.6,38.4,RJ,4.4,A602,-43.59555555
81,2019-01-05,RIO DE JANEIRO-MARAMBAIA,61,25.9,40.2,-23.05027777,23.2,30.4,RJ,3.2,A602,-43.59555555
78,2019-01-06,RIO DE JANEIRO-MARAMBAIA,52,26.8,0,-23.05027777,23.6,31.7,RJ,3.4,A602,-43.59555555
67.3,2019-01-07,RIO DE JANEIRO-MARAMBAIA,34,29.7,0,-23.05027777,24.4,37.7,RJ,3.4,A602,-43.59555555
62.1,2019-01-08,RIO DE JANEIRO-MARAMBAIA,33,30.1,0,-23.05027777,25.9,38.2,RJ,3.1,A602,-43.59555555
73,2019-01-09,RIO DE JANEIRO-MARAMBAIA,45,27.4,0,-23.05027777,22.5,33.3,RJ,3.8,A602,-43.59555555
65.8,2019-01-10,RIO DE JANEIRO-MARAMBAIA,37,27.3,0,-23.05027777,22.4,34.6,RJ,3.5,A602,-43.59555555
74.2,2019-01-11,RIO DE JANEIRO-MARAMBAIA,54,25.5,0,-23.05027777,22.4,30.5,RJ,3,A602,-43.59555555
80.9,2019-01-12,RIO DE JANEIRO-MARAMBAIA,53,25.7,0,-23.05027777,21.9,30.2,RJ,2.6,A602,-43.59555555
74,2019-01-13,RIO DE JANEIRO-MARAMBAIA,55,26.6,0,-23.05027777,22.7,30.8,RJ,4.2,A602,-43.59555555
71.2,2019-01-14,RIO DE JANEIRO-MARAMBAIA,39,27.3,0,-23.05027777,22.6,34.8,RJ,3.5,A602,-43.59555555
73.8,2019-01-15,RIO DE JANEIRO-MARAMBAIA,32,26.5,0,-23.05027777,22.8,37.1,RJ,3.5,A602,-43.59555555
68,2019-01-16,RIO DE JANEIRO-MARAMBAIA,50,28.1,0,-23.05027777,23.4,31.7,RJ,4.2,A602,-43.59555555
60.3,2019-01-17,RIO DE JANEIRO-MARAMBAIA,37,29,0,-23.05027777,24.8,34.8,RJ,3.9,A602,-43.59555555
82.5,2019-01-18,RIO DE JANEIRO-MARAMBAIA,60,27.1,0,-23.05027777,24,31.2,RJ,2.8,A602,-43.59555555
70.4,2019-01-19,RIO DE JANEIRO-MARAMBAIA,28,29.4,0,-23.05027777,25.3,40.8,RJ,4,A602,-43.59555555
79.8,2019-01-20,RIO DE JANEIRO-MARAMBAIA,68,28.3,0,-23.05027777,25.4,31.6,RJ,3.9,A602,-43.59555555
74.7,2019-01-21,RIO DE JANEIRO-MARAMBAIA,36,29.4,0,-23.05027777,25.7,37.1,RJ,2.9,A602,-43.59555555
80,2019-01-22,RIO DE JANEIRO-MARAMBAIA,53,28.4,0,-23.05027777,25.2,33.5,RJ,3.5,A602,-43.59555555
77.7,2019-01-23,RIO DE JANEIRO-MARAMBAIA,64,28.6,0,-23.05027777,25.7,32.3,RJ,2.9,A602,-43.59555555
73.8,2019-01-24,RIO DE JANEIRO-MARAMBAIA,63,28.6,0,-23.05027777,24.7,31.8,RJ,3.3,A602,-43.59555555
78.6,2019-01-25,RIO DE JANEIRO-MARAMBAIA,64,26.1,0,-23.05027777,25.1,30.3,RJ,3.6,A602,-43.59555555
77.4,2019-01-26,RIO DE JANEIRO-MARAMBAIA,50,25.6,41.6,-23.05027777,19.5,30.8,RJ,3.7,A602,-43.59555555
