UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
73.3,2020-01-01,RIO CLARO,37,25.3,0,-22.653579,19.7,35.8,RJ,1.6,A626,-44.040916
83.9,2020-01-02,RIO CLARO,55,23.1,0,-22.653579,20.3,30.9,RJ,1.2,A626,-44.040916
89.3,2020-01-03,RIO CLARO,62,21.7,2,-22.653579,19.5,29.1,RJ,1.1,A626,-44.040916
84.1,2020-01-04,RIO CLARO,58,22.3,1,-22.653579,18.7,30,RJ,1.4,A626,-44.040916
87.5,2020-01-05,RIO CLARO,58,22.8,26.2,-22.653579,19.7,30.9,RJ,1.5,A626,-44.040916
82.1,2020-01-06,RIO CLARO,45,23.7,28.2,-22.653579,18.7,33.6,RJ,1.7,A626,-44.040916
75.5,2020-01-07,RIO CLARO,34,25.9,3,-22.653579,19.7,36,RJ,1.4,A626,-44.040916
85.7,2020-01-08,RIO CLARO,50,24.1,1,-22.653579,21.4,33.7,RJ,1.3,A626,-44.040916
81.2,2020-01-09,RIO CLARO,47,25.4,21.8,-22.653579,21.3,33.2,RJ,1.3,A626,-44.040916
80.3,2020-01-10,RIO CLARO,49,26.2,0,-22.653579,21.9,35.5,RJ,1.2,A626,-44.040916
80.8,2020-01-11,RIO CLARO,48,25.9,0,-22.653579,22,34.6,RJ,1.7,A626,-44.040916
86.8,2020-01-12,RIO CLARO,58,24.6,27,-22.653579,21.5,31.7,RJ,1.3,A626,-44.040916
91.3,2020-01-13,RIO CLARO,81,22.4,16.4,-22.653579,21.7,24.8,RJ,1.6,A626,-44.040916
81.2,2020-01-14,RIO CLARO,60,22.8,8.6,-22.653579,20,28.7,RJ,1.9,A626,-44.040916
77,2020-01-15,RIO CLARO,52,23.9,0.2,-22.653579,19.8,31.5,RJ,1.5,A626,-44.040916
77.7,2020-01-16,RIO CLARO,48,25.6,0,-22.653579,20.1,34.2,RJ,1.4,A626,-44.040916
87,2020-01-17,RIO CLARO,78,22.3,59.6,-22.653579,21.1,25.3,RJ,2.2,A626,-44.040916
87.7,2020-01-18,RIO CLARO,68,20.5,4.2,-22.653579,18.6,25.8,RJ,1.6,A626,-44.040916
79,2020-01-19,RIO CLARO,56,21.8,0.2,-22.653579,18.9,27.3,RJ,1.7,A626,-44.040916
81.8,2020-01-20,RIO CLARO,66,21,0,-22.653579,19.1,24.4,RJ,1.4,A626,-44.040916
80.5,2020-01-21,RIO CLARO,52,20.9,0,-22.653579,16,28.7,RJ,1.5,A626,-44.040916
77.5,2020-01-22,RIO CLARO,44,21.7,0,-22.653579,15.1,30.4,RJ,1.7,A626,-44.040916
90.7,2020-01-23,RIO CLARO,77,20.8,1.8,-22.653579,19.2,22.8,RJ,1,A626,-44.040916
90.4,2020-01-24,RIO CLARO,69,21.2,13.8,-22.653579,19.8,27.2,RJ,1.5,A626,-44.040916
81.2,2020-01-25,RIO CLARO,51,21.4,4.4,-22.653579,17.1,28.8,RJ,1.8,A626,-44.040916
75.3,2020-01-26,RIO CLARO,42,22.7,0,-22.653579,16.6,31.6,RJ,1.5,A626,-44.040916
74,2020-01-27,RIO CLARO,32,24.1,0,-22.653579,17.6,34.6,RJ,1.2,A626,-44.040916
75,2020-01-28,RIO CLARO,34,25.4,0,-22.653579,19.8,35,RJ,1.5,A626,-44.040916
77.1,2020-01-29,RIO CLARO,50,24.9,0,-22.653579,20.5,33.2,RJ,1.3,A626,-44.040916
76.8,2020-01-30,RIO CLARO,42,26.1,0,-22.653579,21.6,35.4,RJ,1.4,A626,-44.040916
74.1,2020-01-31,RIO CLARO,39,26.5,0,-22.653579,21.2,35.6,RJ,1.5,A626,-44.040916
