UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
63.1,2020-01-01,RIO DE JANEIRO - JACAREPAGUÁ,32,28.1,0,-22.93999999,21.3,35.7,RJ,1,A636,-43.40277777
76.8,2020-01-02,RIO DE JANEIRO - JACAREPAGUÁ,48,26.1,0,-22.93999999,22.7,30.9,RJ,0.7,A636,-43.40277777
85.7,2020-01-03,RIO DE JANEIRO - JACAREPAGUÁ,62,23.5,1,-22.93999999,21.2,28.1,RJ,0.5,A636,-43.40277777
78.8,2020-01-04,RIO DE JANEIRO - JACAREPAGUÁ,58,24.6,23.8,-22.93999999,21.1,28.9,RJ,0.6,A636,-43.40277777
81.4,2020-01-05,RIO DE JANEIRO - JACAREPAGUÁ,64,24.8,5.8,-22.93999999,22,28.9,RJ,0.7,A636,-43.40277777
75.7,2020-01-06,RIO DE JANEIRO - JACAREPAGUÁ,46,26.2,13.4,-22.93999999,21.7,33.6,RJ,1.2,A636,-43.40277777
71.1,2020-01-07,RIO DE JANEIRO - JACAREPAGUÁ,37,27.6,0,-22.93999999,21.8,34.7,RJ,1.1,A636,-43.40277777
79.4,2020-01-08,RIO DE JANEIRO - JACAREPAGUÁ,52,26.3,0.2,-22.93999999,23.1,32.7,RJ,0.5,A636,-43.40277777
75.5,2020-01-09,RIO DE JANEIRO - JACAREPAGUÁ,52,27.2,3.2,-22.93999999,22.7,33.2,RJ,0.7,A636,-43.40277777
75.7,2020-01-10,RIO DE JANEIRO - JACAREPAGUÁ,51,27.5,0,-22.93999999,23.3,33.2,RJ,0.9,A636,-43.40277777
70.7,2020-01-11,RIO DE JANEIRO - JACAREPAGUÁ,38,29.2,0,-22.93999999,24.3,36.5,RJ,0.9,A636,-43.40277777
74.7,2020-01-12,RIO DE JANEIRO - JACAREPAGUÁ,55,27.5,0,-22.93999999,23.6,31.7,RJ,0.9,A636,-43.40277777
83.8,2020-01-13,RIO DE JANEIRO - JACAREPAGUÁ,62,25.2,8.8,-22.93999999,24,27.9,RJ,0.6,A636,-43.40277777
72.8,2020-01-14,RIO DE JANEIRO - JACAREPAGUÁ,47,25.1,3.2,-22.93999999,22.2,29.6,RJ,0.7,A636,-43.40277777
67.6,2020-01-15,RIO DE JANEIRO - JACAREPAGUÁ,41,25.7,0,-22.93999999,19.9,31.4,RJ,0.8,A636,-43.40277777
64.7,2020-01-16,RIO DE JANEIRO - JACAREPAGUÁ,35,29.2,0,-22.93999999,22.5,36.7,RJ,1,A636,-43.40277777
81,2020-01-17,RIO DE JANEIRO - JACAREPAGUÁ,58,24.8,15.4,-22.93999999,23.9,30,RJ,1.2,A636,-43.40277777
