DT_MEDICAO,TEMP_MIN,TEMP_MED,TEMP_MAX,CHUVA,UMID_MIN,UMID_MED,VEL_VENTO_MED
2017-08-09,,,,,,,
2017-08-10,,,,,,,
2017-08-11,,,,,65.0,,
2017-08-12,16.0,19.3,24.4,,44.0,69.2,0.7
2017-08-13,14.3,19.6,27.6,0.0,37.0,67.6,0.8
2017-08-14,16.7,22.4,29.1,0.0,41.0,62.2,1.2
2017-08-15,19.5,20.7,22.6,0.0,62.0,74.3,0.7
2017-08-16,16.9,19.2,21.4,0.6,68.0,81.0,0.6
2017-08-17,18.0,19.1,20.9,6.4,79.0,86.7,0.1
2017-08-18,18.7,19.5,21.6,5.8,76.0,85.3,0.3
2017-08-19,17.8,20.5,25.0,4.2,60.0,82.5,0.5
2017-08-20,18.9,22.5,29.3,0.0,34.0,66.0,1.9
2017-08-21,16.4,17.5,19.2,42.8,68.0,83.0,0.9
2017-08-22,15.5,17.4,21.3,14.4,54.0,78.3,0.7
2017-08-23,16.1,18.6,23.0,0.0,47.0,71.0,0.7
2017-08-24,14.9,18.7,24.8,0.0,42.0,72.8,0.8
2017-08-25,13.0,18.5,25.9,0.0,31.0,67.8,0.9
2017-08-26,12.9,19.1,25.8,0.0,33.0,68.0,1.0
2017-08-27,12.3,18.3,25.2,0.0,39.0,72.2,0.7
2017-08-28,13.3,17.9,23.0,0.0,58.0,78.1,0.8
2017-08-29,13.6,18.7,25.9,0.0,53.0,76.7,0.5
2017-08-30,14.3,21.5,32.9,0.0,22.0,68.1,0.6
2017-08-31,15.1,19.4,24.1,0.0,59.0,78.3,0.8
2017-09-01,17.7,19.2,23.0,5.2,46.0,73.3,0.6
2017-09-02,14.7,19.1,25.3,0.0,35.0,67.8,1.2
2017-09-03,13.1,19.2,27.5,0.0,30.0,64.4,1.0
2017-09-04,14.4,20.5,29.3,0.0,27.0,62.0,1.2
2017-09-05,14.1,21.2,31.4,0.0,19.0,59.3,0.9
2017-09-06,13.4,19.3,26.5,0.0,45.0,70.7,0.7
2017-09-07,13.3,18.2,24.3,0.0,57.0,77.2,0.7
2017-09-08,13.9,19.8,28.1,0.2,36.0,70.7,0.7
2017-09-09,15.4,22.0,30.0,0.0,31.0,63.9,1.1
2017-09-10,16.6,24.2,31.7,0.0,26.0,57.2,1.5
2017-09-11,20.9,25.3,32.2,0.0,26.0,51.8,1.3
2017-09-12,16.4,24.2,30.6,0.0,29.0,53.0,1.3
2017-09-13,15.4,21.1,29.4,0.0,39.0,70.8,0.7
2017-09-14,17.0,25.0,35.6,0.0,14.0,52.9,1.5
2017-09-15,15.2,23.7,34.9,0.0,21.0,58.0,1.0
2017-09-16,15.1,20.0,26.4,0.0,50.0,75.2,0.6
2017-09-17,15.8,22.3,30.9,0.0,33.0,66.9,0.7
2017-09-18,16.5,20.6,25.9,0.0,57.0,75.6,0.8
2017-09-19,15.2,20.2,26.7,0.2,53.0,75.0,1.0
2017-09-20,15.9,21.6,28.5,0.0,43.0,69.1,1.0
2017-09-21,16.2,22.4,29.2,0.0,34.0,63.1,1.0
2017-09-22,16.6,24.6,33.0,0.0,20.0,52.5,1.5
2017-09-23,18.3,24.6,32.6,0.0,22.0,49.1,1.4
2017-09-24,16.3,20.9,25.3,0.0,60.0,75.3,0.7
2017-09-25,15.8,21.5,28.0,0.0,36.0,67.0,0.9
2017-09-26,16.0,22.3,29.2,0.0,34.0,61.3,1.1
2017-09-27,16.5,23.4,31.8,0.0,28.0,60.0,0.9
2017-09-28,17.1,21.7,27.2,0.0,52.0,70.1,1.3
2017-09-29,17.2,21.7,26.3,0.0,54.0,71.8,0.8
2017-09-30,19.9,21.4,24.4,1.6,59.0,78.4,0.7
2017-10-01,19.2,25.3,30.6,12.8,33.0,55.0,1.6
2017-10-02,18.3,25.3,36.5,0.0,25.0,58.5,1.5
2017-10-03,20.6,22.0,24.8,12.0,59.0,77.5,0.8
2017-10-04,18.1,20.2,23.2,1.2,55.0,73.3,0.5
2017-10-05,15.5,21.9,29.4,0.0,43.0,67.3,0.8
