UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
79.9,2021-01-01,RIO DE JANEIRO - JACAREPAGUÁ,57,24.9,0,-22.93999999,21.6,30.1,RJ,0.5,A636,-43.40277777
87.2,2021-01-02,RIO DE JANEIRO - JACAREPAGUÁ,63,23.2,0.8,-22.93999999,21.4,28.6,RJ,0.7,A636,-43.40277777
83.1,2021-01-03,RIO DE JANEIRO - JACAREPAGUÁ,64,23.3,66,-22.93999999,20.2,27.6,RJ,0.8,A636,-43.40277777
78,2021-01-04,RIO DE JANEIRO - JACAREPAGUÁ,54,24.6,0.8,-22.93999999,21.3,29.2,RJ,1,A636,-43.40277777
78.5,2021-01-05,RIO DE JANEIRO - JACAREPAGUÁ,51,25.3,0,-22.93999999,20.5,32,RJ,0.7,A636,-43.40277777
73.4,2021-01-06,RIO DE JANEIRO - JACAREPAGUÁ,47,27.5,0,-22.93999999,22.4,33.8,RJ,0.7,A636,-43.40277777
69.2,2021-01-07,RIO DE JANEIRO - JACAREPAGUÁ,42,27.9,0,-22.93999999,22.1,35,RJ,0.9,A636,-43.40277777
72.7,2021-01-08,RIO DE JANEIRO - JACAREPAGUÁ,45,27.5,0,-22.93999999,23.1,32.8,RJ,0.9,A636,-43.40277777
80,2021-01-09,RIO DE JANEIRO - JACAREPAGUÁ,63,26.5,0,-22.93999999,23.2,30.7,RJ,0.7,A636,-43.40277777
76.3,2021-01-10,RIO DE JANEIRO - JACAREPAGUÁ,54,27.6,0,-22.93999999,24,32,RJ,0.8,A636,-43.40277777
76.4,2021-01-11,RIO DE JANEIRO - JACAREPAGUÁ,54,27.6,1.6,-22.93999999,24.4,32,RJ,0.7,A636,-43.40277777
74.9,2021-01-12,RIO DE JANEIRO - JACAREPAGUÁ,52,27.6,5,-22.93999999,23.2,33.3,RJ,1,A636,-43.40277777
75.3,2021-01-13,RIO DE JANEIRO - JACAREPAGUÁ,53,27,0,-22.93999999,23.5,32.1,RJ,0.8,A636,-43.40277777
74.7,2021-01-14,RIO DE JANEIRO - JACAREPAGUÁ,48,26.2,0,-22.93999999,22.3,31.2,RJ,0.7,A636,-43.40277777
73.4,2021-01-15,RIO DE JANEIRO - JACAREPAGUÁ,51,26.1,0,-22.93999999,21.3,31.2,RJ,0.9,A636,-43.40277777
65.8,2021-01-16,RIO DE JANEIRO - JACAREPAGUÁ,35,28,0,-22.93999999,22.4,35.2,RJ,1,A636,-43.40277777
62,2021-01-17,RIO DE JANEIRO - JACAREPAGUÁ,28,28.3,0,-22.93999999,21.8,36.6,RJ,1,A636,-43.40277777
57.4,2021-01-18,RIO DE JANEIRO - JACAREPAGUÁ,27,28.6,0,-22.93999999,22.2,36.1,RJ,1,A636,-43.40277777
72.5,2021-01-19,RIO DE JANEIRO - JACAREPAGUÁ,41,25.8,0,-22.93999999,20.3,32.9,RJ,0.7,A636,-43.40277777
72.8,2021-01-20,RIO DE JANEIRO - JACAREPAGUÁ,46,25.7,0,-22.93999999,20.6,31.1,RJ,1,A636,-43.40277777
72.8,2021-01-21,RIO DE JANEIRO - JACAREPAGUÁ,49,25.6,0,-22.93999999,20.5,30.8,RJ,1,A636,-43.40277777
73.1,2021-01-22,RIO DE JANEIRO - JACAREPAGUÁ,52,26.1,0,-22.93999999,21.5,31.3,RJ,0.7,A636,-43.40277777
65.7,2021-01-23,RIO DE JANEIRO - JACAREPAGUÁ,41,27,0,-22.93999999,21.6,32.6,RJ,0.9,A636,-43.40277777
66.9,2021-01-24,RIO DE JANEIRO - JACAREPAGUÁ,38,26.1,0,-22.93999999,20.5,32.7,RJ,1,A636,-43.40277777
68.4,2021-01-25,RIO DE JANEIRO - JACAREPAGUÁ,32,26.7,0,-22.93999999,20.7,35.9,RJ,0.8,A636,-43.40277777
