UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
89.2,2021-01-01,TRÊS RIOS,51,24.2,22.2,-22.09833333,18.8,33.7,RJ,0.7,A625,-43.20833333
88.1,2021-01-02,TRÊS RIOS,53,23.7,26,-22.09833333,20.1,31.2,RJ,0.8,A625,-43.20833333
85,2021-01-03,TRÊS RIOS,53,23.8,36,-22.09833333,20.2,30.5,RJ,1.1,A625,-43.20833333
84.5,2021-01-04,TRÊS RIOS,55,24.2,12.2,-22.09833333,20.4,31,RJ,1,A625,-43.20833333
88.5,2021-01-05,TRÊS RIOS,54,24.3,17.4,-22.09833333,19.6,31.8,RJ,0.7,A625,-43.20833333
86.9,2021-01-06,TRÊS RIOS,52,25.3,0.6,-22.09833333,20.9,33.8,RJ,0.6,A625,-43.20833333
82.5,2021-01-07,TRÊS RIOS,44,26.4,0.2,-22.09833333,22.2,35.3,RJ,0.7,A625,-43.20833333
87.9,2021-01-08,TRÊS RIOS,49,25.5,1.2,-22.09833333,22.3,33.3,RJ,0.8,A625,-43.20833333
84.2,2021-01-09,TRÊS RIOS,52,26.5,20.4,-22.09833333,22.7,33.8,RJ,0.8,A625,-43.20833333
88.3,2021-01-10,TRÊS RIOS,56,26.4,2,-22.09833333,23.2,34,RJ,0.8,A625,-43.20833333
89,2021-01-11,TRÊS RIOS,59,25.6,130.4,-22.09833333,21.6,32.6,RJ,0.7,A625,-43.20833333
82.7,2021-01-12,TRÊS RIOS,58,26.6,0.2,-22.09833333,22.6,32.7,RJ,0.8,A625,-43.20833333
78.3,2021-01-13,TRÊS RIOS,48,27.1,0.4,-22.09833333,22.4,33.4,RJ,0.7,A625,-43.20833333
75.9,2021-01-14,TRÊS RIOS,43,25.8,0,-22.09833333,20,33.2,RJ,0.8,A625,-43.20833333
74.7,2021-01-15,TRÊS RIOS,46,26.1,0,-22.09833333,20.7,32.5,RJ,0.9,A625,-43.20833333
71.5,2021-01-16,TRÊS RIOS,52,26.6,0,-22.09833333,23,32.5,RJ,1.1,A625,-43.20833333
72.6,2021-01-17,TRÊS RIOS,43,26.2,0,-22.09833333,20.7,33.4,RJ,1,A625,-43.20833333
73.4,2021-01-18,TRÊS RIOS,35,26.2,0,-22.09833333,19.8,34.5,RJ,0.9,A625,-43.20833333
72.5,2021-01-19,TRÊS RIOS,35,26.4,0,-22.09833333,19.6,34.6,RJ,0.9,A625,-43.20833333
73.2,2021-01-20,TRÊS RIOS,40,26.7,0,-22.09833333,20.5,34,RJ,0.8,A625,-43.20833333
74.4,2021-01-21,TRÊS RIOS,39,25.6,0,-22.09833333,19.2,33.3,RJ,0.8,A625,-43.20833333
70.2,2021-01-22,TRÊS RIOS,42,25.9,0,-22.09833333,19.2,33.3,RJ,0.8,A625,-43.20833333
66,2021-01-23,TRÊS RIOS,34,26.4,0,-22.09833333,19.7,33,RJ,0.9,A625,-43.20833333
71,2021-01-24,TRÊS RIOS,40,25.3,0,-22.09833333,19.3,32.4,RJ,0.9,A625,-43.20833333
