UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
86.4,2022-01-01,MACAÉ,73,25,0.2,-22.3761111,23.9,28.1,RJ,2.9,A608,-41.81194444
73.7,2022-01-02,MACAÉ,46,27,1.2,-22.3761111,23.1,33.2,RJ,2.9,A608,-41.81194444
78.8,2022-01-03,MACAÉ,55,26.4,0,-22.3761111,23.7,31.5,RJ,3.9,A608,-41.81194444
77.5,2022-01-04,MACAÉ,54,26.2,0,-22.3761111,23.4,32,RJ,4.4,A608,-41.81194444
70.3,2022-01-05,MACAÉ,44,27.7,0,-22.3761111,23.3,33.7,RJ,4.1,A608,-41.81194444
82.2,2022-01-06,MACAÉ,63,26.3,3.4,-22.3761111,23.8,30,RJ,2.2,A608,-41.81194444
92.8,2022-01-07,MACAÉ,74,24.3,32.2,-22.3761111,23.3,29.2,RJ,1.3,A608,-41.81194444
96,2022-01-08,MACAÉ,96,22.4,37.6,-22.3761111,22.2,23.1,RJ,1.3,A608,-41.81194444
95.3,2022-01-09,MACAÉ,91,21.7,56.6,-22.3761111,21.4,22.8,RJ,0.7,A608,-41.81194444
92.7,2022-01-10,MACAÉ,80,22.9,23.4,-22.3761111,20.5,27.4,RJ,1.4,A608,-41.81194444
88.1,2022-01-11,MACAÉ,67,25.3,27.2,-22.3761111,22.2,30.9,RJ,2,A608,-41.81194444
87.7,2022-01-12,MACAÉ,63,25.8,11.4,-22.3761111,23.1,32,RJ,1.4,A608,-41.81194444
87.2,2022-01-13,MACAÉ,68,25.8,0.2,-22.3761111,23.1,31.1,RJ,1,A608,-41.81194444
82.7,2022-01-14,MACAÉ,64,26.2,0,-22.3761111,23.7,30.8,RJ,1.5,A608,-41.81194444
78.9,2022-01-15,MACAÉ,64,25.7,0,-22.3761111,23.6,29,RJ,2.5,A608,-41.81194444
81.8,2022-01-16,MACAÉ,64,25.6,0,-22.3761111,23.6,28.7,RJ,3.7,A608,-41.81194444
75.6,2022-01-17,MACAÉ,56,26.6,0,-22.3761111,23.5,32.9,RJ,4.5,A608,-41.81194444
76.4,2022-01-18,MACAÉ,57,27,0,-22.3761111,23.2,32.8,RJ,4.2,A608,-41.81194444
80.3,2022-01-19,MACAÉ,60,25.9,0,-22.3761111,23.3,30.6,RJ,3.5,A608,-41.81194444
82.5,2022-01-20,MACAÉ,61,25.8,0,-22.3761111,22.9,30.3,RJ,3.5,A608,-41.81194444
82.3,2022-01-21,MACAÉ,66,25.6,0,-22.3761111,22.5,30,RJ,2.7,A608,-41.81194444
81.8,2022-01-22,MACAÉ,65,25.2,0,-22.3761111,22.3,29.4,RJ,3.3,A608,-41.81194444
77.5,2022-01-23,MACAÉ,52,25.4,0,-22.3761111,22.1,30.8,RJ,3.5,A608,-41.81194444
77.8,2022-01-24,MACAÉ,52,25.4,0,-22.3761111,23,31,RJ,3.9,A608,-41.81194444
79.8,2022-01-25,MACAÉ,53,25.4,0,-22.3761111,22.6,30.1,RJ,4,A608,-41.81194444
73.5,2022-01-26,MACAÉ,41,27,0,-22.3761111,21.9,34.7,RJ,3.4,A608,-41.81194444
63.5,2022-01-27,MACAÉ,33,28.2,0,-22.3761111,22.1,37,RJ,3.6,A608,-41.81194444
78,2022-01-28,MACAÉ,55,26.8,0,-22.3761111,23.3,32.8,RJ,1.9,A608,-41.81194444
83.1,2022-01-29,MACAÉ,42,25.8,0.4,-22.3761111,22.8,34.7,RJ,1.9,A608,-41.81194444
81.8,2022-01-30,MACAÉ,42,25.7,10,-22.3761111,22.4,34.2,RJ,1.5,A608,-41.81194444
85.9,2022-01-31,MACAÉ,49,25.4,28.6,-22.3761111,21.8,33.4,RJ,1.5,A608,-41.81194444
84,2022-02-01,MACAÉ,52,26.2,8.2,-22.3761111,23.1,32.4,RJ,1.7,A608,-41.81194444
91,2022-02-02,MACAÉ,70,25,10.2,-22.3761111,23.1,29.8,RJ,1,A608,-41.81194444
92.5,2022-02-03,MACAÉ,81,24.5,34.6,-22.3761111,22.8,28,RJ,0.9,A608,-41.81194444
86.3,2022-02-04,MACAÉ,68,25.9,0,-22.3761111,22.7,30.4,RJ,2.4,A608,-41.81194444
78,2022-02-05,MACAÉ,58,27.2,3.2,-22.3761111,23.7,33.1,RJ,4.4,A608,-41.81194444
71,2022-02-06,MACAÉ,44,28.1,0.2,-22.3761111,24,34.3,RJ,4.5,A608,-41.81194444
76.5,2022-02-07,MACAÉ,48,27.2,0,-22.3761111,24,33.9,RJ,3.1,A608,-41.81194444
90.3,2022-02-08,MACAÉ,79,24.2,0.4,-22.3761111,23.5,28.1,RJ,1.5,A608,-41.81194444
91.3,2022-02-09,MACAÉ,74,21.3,26,-22.3761111,18.9,26.1,RJ,1.4,A608,-41.81194444
93.5,2022-02-10,MACAÉ,83,21.6,8.4,-22.3761111,20.4,25.2,RJ,0.8,A608,-41.81194444
89.7,2022-02-11,MACAÉ,72,23.1,0,-22.3761111,20.7,27.7,RJ,0.9,A608,-41.81194444
88.8,2022-02-12,MACAÉ,67,23.8,0.2,-22.3761111,21.4,28.7,RJ,1,A608,-41.81194444
88.4,2022-02-13,MACAÉ,74,23.8,7.6,-22.3761111,20.8,27.5,RJ,2,A608,-41.81194444
79,2022-02-14,MACAÉ,48,26.5,0.6,-22.3761111,23.5,33.6,RJ,3.3,A608,-41.81194444
86.7,2022-02-15,MACAÉ,72,25.7,6.6,-22.3761111,23.4,29.7,RJ,1.6,A608,-41.81194444
85,2022-02-16,MACAÉ,68,25.1,0,-22.3761111,22.7,29,RJ,1.3,A608,-41.81194444
84.1,2022-02-17,MACAÉ,61,24.3,0,-22.3761111,19.4,30,RJ,2.3,A608,-41.81194444
88.8,2022-02-18,MACAÉ,73,24.6,0.4,-22.3761111,23.5,27.5,RJ,1.3,A608,-41.81194444
91.4,2022-02-19,MACAÉ,78,23.4,45.2,-22.3761111,20.9,27.6,RJ,0.9,A608,-41.81194444
82.5,2022-02-20,MACAÉ,51,25.6,22.4,-22.3761111,21.5,32.1,RJ,1.7,A608,-41.81194444
83,2022-02-21,MACAÉ,63,26.6,0.2,-22.3761111,24,31.8,RJ,2.7,A608,-41.81194444
82.8,2022-02-22,MACAÉ,60,26,0,-22.3761111,23.7,31.4,RJ,2.5,A608,-41.81194444
80.9,2022-02-23,MACAÉ,60,26.3,0.2,-22.3761111,22.6,32.2,RJ,2.1,A608,-41.81194444
87.1,2022-02-24,MACAÉ,71,25.8,0.2,-22.3761111,22.9,30.3,RJ,1,A608,-41.81194444
84,2022-02-25,MACAÉ,62,25.8,0,-22.3761111,22.3,30.4,RJ,1.1,A608,-41.81194444
84,2022-02-26,MACAÉ,63,25.8,0,-22.3761111,22,30.4,RJ,2.7,A608,-41.81194444
82.6,2022-02-27,MACAÉ,61,25.9,0,-22.3761111,22.5,30.1,RJ,2.7,A608,-41.81194444
76.6,2022-02-28,MACAÉ,48,26.4,0,-22.3761111,22.7,33.7,RJ,3.3,A608,-41.81194444
71,2022-03-01,MACAÉ,36,27.7,0,-22.3761111,23,35.2,RJ,3.8,A608,-41.81194444
74.5,2022-03-02,MACAÉ,50,27.3,0,-22.3761111,23.2,33.7,RJ,3,A608,-41.81194444
71.8,2022-03-03,MACAÉ,35,27.7,0,-22.3761111,22.5,35.7,RJ,2.7,A608,-41.81194444
78.5,2022-03-04,MACAÉ,50,26.6,0,-22.3761111,23.2,33.7,RJ,2.1,A608,-41.81194444
79.2,2022-03-05,MACAÉ,54,25.7,0.2,-22.3761111,21.9,32.2,RJ,2.9,A608,-41.81194444
77.1,2022-03-06,MACAÉ,45,26.1,0,-22.3761111,22.8,33.9,RJ,3.6,A608,-41.81194444
73.6,2022-03-07,MACAÉ,44,26.5,0,-22.3761111,23.2,33.6,RJ,3.5,A608,-41.81194444
73.4,2022-03-08,MACAÉ,42,26.4,0,-22.3761111,22.7,33.7,RJ,3.7,A608,-41.81194444
80.3,2022-03-09,MACAÉ,60,25.7,0,-22.3761111,22.8,30.1,RJ,3.2,A608,-41.81194444
78.1,2022-03-10,MACAÉ,58,25.8,0,-22.3761111,22.9,30.4,RJ,3.4,A608,-41.81194444
70.3,2022-03-11,MACAÉ,37,26.8,0,-22.3761111,22.7,35.3,RJ,3.8,A608,-41.81194444
74.6,2022-03-12,MACAÉ,43,27.2,0,-22.3761111,23.4,35.6,RJ,2.5,A608,-41.81194444
77.3,2022-03-13,MACAÉ,53,26.4,0,-22.3761111,23.9,32.3,RJ,3.2,A608,-41.81194444
76.5,2022-03-14,MACAÉ,51,26.4,0,-22.3761111,23.4,33.2,RJ,3.3,A608,-41.81194444
76.4,2022-03-15,MACAÉ,51,27,0,-22.3761111,22.7,33.3,RJ,2.1,A608,-41.81194444
74.6,2022-03-16,MACAÉ,43,26.6,0,-22.3761111,21.9,34.7,RJ,3,A608,-41.81194444
72.2,2022-03-17,MACAÉ,39,27.2,0,-22.3761111,23.6,35,RJ,3.6,A608,-41.81194444
72.5,2022-03-18,MACAÉ,48,26.9,0,-22.3761111,23.2,33,RJ,3.7,A608,-41.81194444
70,2022-03-19,MACAÉ,32,27.4,0,-22.3761111,22.7,35.6,RJ,3.4,A608,-41.81194444
78.1,2022-03-20,MACAÉ,57,26.4,0,-22.3761111,21.8,32.3,RJ,1.7,A608,-41.81194444
93.1,2022-03-21,MACAÉ,85,22.1,10.2,-22.3761111,21.1,25.4,RJ,1.9,A608,-41.81194444
83.5,2022-03-22,MACAÉ,62,22.2,28.2,-22.3761111,19.7,26,RJ,1.3,A608,-41.81194444
79.4,2022-03-23,MACAÉ,54,23.1,0.6,-22.3761111,19.9,27.1,RJ,1.9,A608,-41.81194444
76.8,2022-03-24,MACAÉ,49,24.6,0.2,-22.3761111,20.2,30.8,RJ,3.2,A608,-41.81194444
72.7,2022-03-25,MACAÉ,39,27.3,0,-22.3761111,23,35.2,RJ,3.6,A608,-41.81194444
78,2022-03-26,MACAÉ,50,27.5,0,-22.3761111,23.9,34.4,RJ,3.3,A608,-41.81194444
82.3,2022-03-27,MACAÉ,58,26.4,0,-22.3761111,22.9,31.7,RJ,1.4,A608,-41.81194444
86.1,2022-03-28,MACAÉ,64,25.9,0,-22.3761111,23.2,30.4,RJ,1.2,A608,-41.81194444
90.2,2022-03-29,MACAÉ,67,24.9,2.2,-22.3761111,23.1,29.7,RJ,1,A608,-41.81194444
81.9,2022-03-30,MACAÉ,54,26,0.2,-22.3761111,21.6,32.4,RJ,2.3,A608,-41.81194444
78.8,2022-03-31,MACAÉ,51,26,0.2,-22.3761111,22.9,31.9,RJ,1.8,A608,-41.81194444
