UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
,2018-01-01,MACAÉ,54,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-02,MACAÉ,46,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-03,MACAÉ,39,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-04,MACAÉ,,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-05,MACAÉ,72,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-06,MACAÉ,47,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-07,MACAÉ,67,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-08,MACAÉ,57,,,-22.3761111,,,RJ,,A608,-41.81194444
,2018-01-09,MACAÉ,70,,,-22.3761111,,,RJ,,A608,-41.81194444
76.6,2018-01-10,MACAÉ,64,,,-22.3761111,,,RJ,,A608,-41.81194444
85,2018-01-11,MACAÉ,68,24.8,0.2,-22.3761111,22.6,28.4,RJ,3.4,A608,-41.81194444
81.1,2018-01-12,MACAÉ,44,25.5,0,-22.3761111,23.1,33.3,RJ,2.7,A608,-41.81194444
75.9,2018-01-13,MACAÉ,39,26.4,2,-22.3761111,22.6,34,RJ,2.8,A608,-41.81194444
75.9,2018-01-14,MACAÉ,42,27.2,0,-22.3761111,23.1,34.8,RJ,2.5,A608,-41.81194444
74.6,2018-01-15,MACAÉ,47,27.2,0,-22.3761111,23.5,34.4,RJ,2.9,A608,-41.81194444
72.7,2018-01-16,MACAÉ,45,27.7,0,-22.3761111,23,33.6,RJ,1.7,A608,-41.81194444
76,2018-01-17,MACAÉ,59,26.2,0,-22.3761111,22.6,31.1,RJ,3.2,A608,-41.81194444
61.6,2018-01-18,MACAÉ,27,28.8,0,-22.3761111,22,37.1,RJ,3.8,A608,-41.81194444
72.7,2018-01-19,MACAÉ,51,26.9,0,-22.3761111,22.2,32.8,RJ,2,A608,-41.81194444
79.8,2018-01-20,MACAÉ,61,26.1,0,-22.3761111,22.7,31.2,RJ,1.4,A608,-41.81194444
