UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
77.2,2019-01-01,RESENDE,40,24.4,52.4,-22.45138888,20.2,33.4,RJ,1.7,A609,-44.44499999
74.5,2019-01-02,RESENDE,46,25.8,0,-22.45138888,21.7,33.3,RJ,1.6,A609,-44.44499999
76.4,2019-01-03,RESENDE,33,25.9,0,-22.45138888,21.1,35.8,RJ,1.5,A609,-44.44499999
80.6,2019-01-04,RESENDE,43,25,6.8,-22.45138888,22.6,33.4,RJ,2.2,A609,-44.44499999
82.4,2019-01-05,RESENDE,57,23.7,38,-22.45138888,20.4,29,RJ,1.6,A609,-44.44499999
77.4,2019-01-06,RESENDE,41,25.2,0.4,-22.45138888,21.6,33.4,RJ,1.5,A609,-44.44499999
74.7,2019-01-07,RESENDE,34,25.2,2.4,-22.45138888,19.3,35.6,RJ,1.7,A609,-44.44499999
69.3,2019-01-08,RESENDE,33,26.3,1.6,-22.45138888,19.4,34.7,RJ,1.3,A609,-44.44499999
63,2019-01-09,RESENDE,34,27.3,0,-22.45138888,20.2,34.4,RJ,2.4,A609,-44.44499999
60,2019-01-10,RESENDE,34,27,0,-22.45138888,19.6,33.8,RJ,1.8,A609,-44.44499999
64,2019-01-11,RESENDE,32,27.2,0,-22.45138888,20.5,34.8,RJ,1.9,A609,-44.44499999
62.8,2019-01-12,RESENDE,19,26.2,0,-22.45138888,19.7,33.6,RJ,2.4,A609,-44.44499999
62.8,2019-01-13,RESENDE,35,26.8,0,-22.45138888,20.1,33.3,RJ,1.9,A609,-44.44499999
63,2019-01-14,RESENDE,39,27.3,0,-22.45138888,21.2,33.9,RJ,1.9,A609,-44.44499999
66.3,2019-01-15,RESENDE,33,26.7,0,-22.45138888,21.4,35.8,RJ,1.8,A609,-44.44499999
70.2,2019-01-16,RESENDE,30,25.6,0,-22.45138888,20.3,36.1,RJ,2,A609,-44.44499999
64.9,2019-01-17,RESENDE,30,26.8,13.6,-22.45138888,19.9,35.3,RJ,2.6,A609,-44.44499999
74.5,2019-01-18,RESENDE,42,25.3,8.6,-22.45138888,21.1,33.9,RJ,1.7,A609,-44.44499999
75.7,2019-01-19,RESENDE,48,26,46.4,-22.45138888,21.2,33.5,RJ,2,A609,-44.44499999
72.3,2019-01-20,RESENDE,48,26.5,0.2,-22.45138888,22.6,32.5,RJ,1.7,A609,-44.44499999
73,2019-01-21,RESENDE,44,26.5,0,-22.45138888,22.2,34.3,RJ,1.4,A609,-44.44499999
73.9,2019-01-22,RESENDE,49,26.3,0,-22.45138888,21.6,32.7,RJ,1.5,A609,-44.44499999
69.8,2019-01-23,RESENDE,39,27.6,1.2,-22.45138888,21.6,34.5,RJ,2.1,A609,-44.44499999
69.3,2019-01-24,RESENDE,40,27.3,0.2,-22.45138888,21.9,33.3,RJ,1.6,A609,-44.44499999
76.5,2019-01-25,RESENDE,56,23.8,0,-22.45138888,22.2,29,RJ,2.2,A609,-44.44499999
85,2019-01-26,RESENDE,59,21.5,13.6,-22.45138888,19,28.7,RJ,1.5,A609,-44.44499999
70,2019-01-27,RESENDE,34,25.1,6.4,-22.45138888,18.5,33.2,RJ,1.9,A609,-44.44499999
62.8,2019-01-28,RESENDE,33,27,0.2,-22.45138888,18.9,34.6,RJ,1.8,A609,-44.44499999
