UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
73.2,2018-01-01,RESENDE,31,25.5,4.8,-22.45138888,20,34.8,RJ,2,A609,-44.44499999
72.5,2018-01-02,RESENDE,37,25.8,13.6,-22.45138888,20.2,33.1,RJ,1.7,A609,-44.44499999
73.5,2018-01-03,RESENDE,44,25.8,0,-22.45138888,21.8,31.3,RJ,1.5,A609,-44.44499999
83.5,2018-01-04,RESENDE,54,21.8,22.2,-22.45138888,20.2,27.7,RJ,2.1,A609,-44.44499999
88.5,2018-01-05,RESENDE,72,20.6,17.2,-22.45138888,17.8,24.5,RJ,1.4,A609,-44.44499999
83.5,2018-01-06,RESENDE,60,23.5,22,-22.45138888,20.1,27.1,RJ,1.3,A609,-44.44499999
85.9,2018-01-07,RESENDE,66,22,14.8,-22.45138888,19.6,25.8,RJ,2.4,A609,-44.44499999
89.6,2018-01-08,RESENDE,73,21.5,5.2,-22.45138888,19.7,24.5,RJ,1.3,A609,-44.44499999
74.4,2018-01-09,RESENDE,38,24.5,2.4,-22.45138888,19.9,31.4,RJ,2.8,A609,-44.44499999
66,2018-01-10,RESENDE,38,26,1.2,-22.45138888,20.9,31.6,RJ,2.2,A609,-44.44499999
70.3,2018-01-11,RESENDE,42,25.2,0.2,-22.45138888,21.3,32,RJ,2.1,A609,-44.44499999
77,2018-01-12,RESENDE,58,23.1,0.2,-22.45138888,19.6,27.4,RJ,1.9,A609,-44.44499999
80.2,2018-01-13,RESENDE,45,22.4,0.2,-22.45138888,18.8,31.1,RJ,1.5,A609,-44.44499999
82.5,2018-01-14,RESENDE,45,22.4,0,-22.45138888,18.5,31.7,RJ,1.6,A609,-44.44499999
74.6,2018-01-15,RESENDE,35,24.3,0.2,-22.45138888,19.7,32.8,RJ,1.6,A609,-44.44499999
71,2018-01-16,RESENDE,37,25.1,3.6,-22.45138888,19.3,32.4,RJ,1.8,A609,-44.44499999
68.6,2018-01-17,RESENDE,30,25.9,0,-22.45138888,19.8,34.8,RJ,1.7,A609,-44.44499999
