UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
83.8,2021-01-01,RESENDE,54,23.3,0,-22.45138888,20.1,28.6,RJ,1.6,A609,-44.44499999
85.8,2021-01-02,RESENDE,55,22.5,5,-22.45138888,20.8,28.4,RJ,1.7,A609,-44.44499999
79.4,2021-01-03,RESENDE,49,22.3,42,-22.45138888,18.9,29.2,RJ,2.3,A609,-44.44499999
75.3,2021-01-04,RESENDE,41,23.6,8.4,-22.45138888,18.8,32,RJ,2,A609,-44.44499999
74.2,2021-01-05,RESENDE,47,25,0,-22.45138888,21.1,31.7,RJ,1.8,A609,-44.44499999
78.2,2021-01-06,RESENDE,36,24.3,0.2,-22.45138888,19.6,33.6,RJ,1.3,A609,-44.44499999
80.2,2021-01-07,RESENDE,42,24.8,7,-22.45138888,21.2,33.8,RJ,1.7,A609,-44.44499999
83.1,2021-01-08,RESENDE,49,24.1,5.4,-22.45138888,21.5,32.1,RJ,2,A609,-44.44499999
79.7,2021-01-09,RESENDE,45,,21.2,-22.45138888,21.7,32.5,RJ,1.4,A609,-44.44499999
81.5,2021-01-10,RESENDE,55,,,-22.45138888,,32.3,RJ,,A609,-44.44499999
84.8,2021-01-11,RESENDE,56,24.7,20,-22.45138888,22.2,31.5,RJ,1.7,A609,-44.44499999
85.6,2021-01-12,RESENDE,55,24.3,9,-22.45138888,22,31.9,RJ,1.6,A609,-44.44499999
84,2021-01-13,RESENDE,57,25,1.2,-22.45138888,22.3,31.5,RJ,1.9,A609,-44.44499999
74.4,2021-01-14,RESENDE,42,25.1,20.8,-22.45138888,20.5,32.6,RJ,2.3,A609,-44.44499999
73.5,2021-01-15,RESENDE,43,24.8,0.2,-22.45138888,20.6,31.6,RJ,2.5,A609,-44.44499999
80.3,2021-01-16,RESENDE,44,24.2,11,-22.45138888,20.8,32.1,RJ,2,A609,-44.44499999
77.2,2021-01-17,RESENDE,43,25.1,3.8,-22.45138888,19.8,33.4,RJ,1.6,A609,-44.44499999
67.1,2021-01-18,RESENDE,35,26.9,4.8,-22.45138888,20.5,34.2,RJ,1.4,A609,-44.44499999
62.3,2021-01-19,RESENDE,25,27.2,0,-22.45138888,20.6,34.1,RJ,2.1,A609,-44.44499999
