UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
81.5,2022-01-01,RIO DE JANEIRO - FORTE DE COPACABANA,67,24.7,3.6,-22.98833333,22.3,27.6,RJ,1.6,A652,-43.19055555
75.2,2022-01-02,RIO DE JANEIRO - FORTE DE COPACABANA,60,25.8,0.4,-22.98833333,24.1,29.4,RJ,1.8,A652,-43.19055555
76.5,2022-01-03,RIO DE JANEIRO - FORTE DE COPACABANA,44,26.6,0,-22.98833333,23.1,32.9,RJ,2.3,A652,-43.19055555
75.5,2022-01-04,RIO DE JANEIRO - FORTE DE COPACABANA,65,26.1,0,-22.98833333,23.7,29.4,RJ,2.2,A652,-43.19055555
64.5,2022-01-05,RIO DE JANEIRO - FORTE DE COPACABANA,42,27.9,0,-22.98833333,24.4,34,RJ,2.1,A652,-43.19055555
82.7,2022-01-06,RIO DE JANEIRO - FORTE DE COPACABANA,52,25.5,3,-22.98833333,22.1,31.5,RJ,3,A652,-43.19055555
94.3,2022-01-07,RIO DE JANEIRO - FORTE DE COPACABANA,91,23.6,10.2,-22.98833333,22.7,24.5,RJ,3.4,A652,-43.19055555
95.3,2022-01-08,RIO DE JANEIRO - FORTE DE COPACABANA,92,22.8,25.6,-22.98833333,22.1,24.9,RJ,3.5,A652,-43.19055555
90.8,2022-01-09,RIO DE JANEIRO - FORTE DE COPACABANA,80,22.3,12.8,-22.98833333,21.5,26.1,RJ,1,A652,-43.19055555
91,2022-01-10,RIO DE JANEIRO - FORTE DE COPACABANA,85,22.2,9.2,-22.98833333,20,24.7,RJ,1.4,A652,-43.19055555
93,2022-01-11,RIO DE JANEIRO - FORTE DE COPACABANA,85,23.7,8.6,-22.98833333,22.2,27.2,RJ,1.6,A652,-43.19055555
90.2,2022-01-12,RIO DE JANEIRO - FORTE DE COPACABANA,81,24.6,22,-22.98833333,23.2,27.1,RJ,1.8,A652,-43.19055555
85.3,2022-01-13,RIO DE JANEIRO - FORTE DE COPACABANA,71,26.1,0.2,-22.98833333,23.8,31.1,RJ,2,A652,-43.19055555
82,2022-01-14,RIO DE JANEIRO - FORTE DE COPACABANA,66,27.4,0,-22.98833333,24.3,32,RJ,2.2,A652,-43.19055555
85.9,2022-01-15,RIO DE JANEIRO - FORTE DE COPACABANA,75,26.1,0,-22.98833333,24.6,29.4,RJ,2.2,A652,-43.19055555
85.3,2022-01-16,RIO DE JANEIRO - FORTE DE COPACABANA,75,25.5,0,-22.98833333,23.7,28.7,RJ,2.5,A652,-43.19055555
78.8,2022-01-17,RIO DE JANEIRO - FORTE DE COPACABANA,70,26,5.6,-22.98833333,22.6,29.8,RJ,2.4,A652,-43.19055555
79.4,2022-01-18,RIO DE JANEIRO - FORTE DE COPACABANA,66,26.3,0.2,-22.98833333,23.7,30,RJ,2,A652,-43.19055555
83,2022-01-19,RIO DE JANEIRO - FORTE DE COPACABANA,66,25,0,-22.98833333,22.1,29.4,RJ,1.9,A652,-43.19055555
83.6,2022-01-20,RIO DE JANEIRO - FORTE DE COPACABANA,70,25,0,-22.98833333,22.1,30.1,RJ,1.9,A652,-43.19055555
