UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
84.6,2021-01-01,RIO DE JANEIRO - FORTE DE COPACABANA,71,24.9,11.4,-22.98833333,22.7,29.6,RJ,1.5,A652,-43.19055555
89.6,2021-01-02,RIO DE JANEIRO - FORTE DE COPACABANA,80,23.8,0.2,-22.98833333,23.3,27,RJ,2.9,A652,-43.19055555
90.8,2021-01-03,RIO DE JANEIRO - FORTE DE COPACABANA,77,23.1,53.4,-22.98833333,21.3,26.3,RJ,2.8,A652,-43.19055555
81.4,2021-01-04,RIO DE JANEIRO - FORTE DE COPACABANA,66,25.3,0.4,-22.98833333,22,29.8,RJ,2.2,A652,-43.19055555
80.9,2021-01-05,RIO DE JANEIRO - FORTE DE COPACABANA,66,26.2,0.2,-22.98833333,24,31.7,RJ,2,A652,-43.19055555
80,2021-01-06,RIO DE JANEIRO - FORTE DE COPACABANA,62,27.6,0,-22.98833333,24.2,33.1,RJ,1.5,A652,-43.19055555
74.1,2021-01-07,RIO DE JANEIRO - FORTE DE COPACABANA,55,28.1,0,-22.98833333,25.4,32.7,RJ,2,A652,-43.19055555
77.8,2021-01-08,RIO DE JANEIRO - FORTE DE COPACABANA,59,27.9,0,-22.98833333,25.8,32.1,RJ,2.2,A652,-43.19055555
85.1,2021-01-09,RIO DE JANEIRO - FORTE DE COPACABANA,71,27.2,1.4,-22.98833333,25,30.8,RJ,1.9,A652,-43.19055555
80,2021-01-10,RIO DE JANEIRO - FORTE DE COPACABANA,65,28.1,0.2,-22.98833333,25.7,33.1,RJ,3.4,A652,-43.19055555
80.2,2021-01-11,RIO DE JANEIRO - FORTE DE COPACABANA,67,26.9,0,-22.98833333,24.9,31.8,RJ,3.3,A652,-43.19055555
78,2021-01-12,RIO DE JANEIRO - FORTE DE COPACABANA,63,26,0,-22.98833333,23.1,30,RJ,2.2,A652,-43.19055555
78.7,2021-01-13,RIO DE JANEIRO - FORTE DE COPACABANA,62,25,0,-22.98833333,22.7,30.1,RJ,1.8,A652,-43.19055555
80.2,2021-01-14,RIO DE JANEIRO - FORTE DE COPACABANA,63,23.7,0,-22.98833333,21.5,29.4,RJ,2.1,A652,-43.19055555
82.3,2021-01-15,RIO DE JANEIRO - FORTE DE COPACABANA,65,23.3,0,-22.98833333,20.5,28.5,RJ,2.6,A652,-43.19055555
74.1,2021-01-16,RIO DE JANEIRO - FORTE DE COPACABANA,62,25.1,0,-22.98833333,21.6,29.8,RJ,2.7,A652,-43.19055555
69.5,2021-01-17,RIO DE JANEIRO - FORTE DE COPACABANA,44,25.6,0,-22.98833333,22.4,32.4,RJ,3.2,A652,-43.19055555
62.6,2021-01-18,RIO DE JANEIRO - FORTE DE COPACABANA,35,26.7,0,-22.98833333,23.2,33.3,RJ,2.5,A652,-43.19055555
78.2,2021-01-19,RIO DE JANEIRO - FORTE DE COPACABANA,64,24.4,0,-22.98833333,21.6,27.7,RJ,1.9,A652,-43.19055555
82.6,2021-01-20,RIO DE JANEIRO - FORTE DE COPACABANA,63,24.4,0,-22.98833333,21.8,28.5,RJ,1.8,A652,-43.19055555
