UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
69.5,2017-01-01,RIO DE JANEIRO - FORTE DE COPACABANA,44,29.7,0,-22.98833333,26.1,36.4,RJ,2.5,A652,-43.19055555
71.7,2017-01-02,RIO DE JANEIRO - FORTE DE COPACABANA,57,29.5,0,-22.98833333,27.6,34.2,RJ,1.9,A652,-43.19055555
71.2,2017-01-03,RIO DE JANEIRO - FORTE DE COPACABANA,57,29.4,0,-22.98833333,26.1,34.3,RJ,2.6,A652,-43.19055555
65,2017-01-04,RIO DE JANEIRO - FORTE DE COPACABANA,33,29.8,0,-22.98833333,25.8,37.2,RJ,2.4,A652,-43.19055555
68.9,2017-01-05,RIO DE JANEIRO - FORTE DE COPACABANA,52,30.1,0,-22.98833333,27.7,35.3,RJ,2.2,A652,-43.19055555
70,2017-01-06,RIO DE JANEIRO - FORTE DE COPACABANA,58,28.8,25.6,-22.98833333,22.7,32.6,RJ,2.4,A652,-43.19055555
70.3,2017-01-07,RIO DE JANEIRO - FORTE DE COPACABANA,58,29.5,0,-22.98833333,27,34.5,RJ,2.8,A652,-43.19055555
70.2,2017-01-08,RIO DE JANEIRO - FORTE DE COPACABANA,60,28.6,0.4,-22.98833333,24.9,33,RJ,2,A652,-43.19055555
66.6,2017-01-09,RIO DE JANEIRO - FORTE DE COPACABANA,43,30.5,0,-22.98833333,26.8,36.6,RJ,2.3,A652,-43.19055555
66.2,2017-01-10,RIO DE JANEIRO - FORTE DE COPACABANA,50,30.7,0,-22.98833333,28.1,35.1,RJ,2.2,A652,-43.19055555
71.1,2017-01-11,RIO DE JANEIRO - FORTE DE COPACABANA,56,29.4,0,-22.98833333,27.9,34.3,RJ,2,A652,-43.19055555
76.8,2017-01-12,RIO DE JANEIRO - FORTE DE COPACABANA,62,27.3,1.8,-22.98833333,23.5,32.7,RJ,2.1,A652,-43.19055555
82,2017-01-13,RIO DE JANEIRO - FORTE DE COPACABANA,75,25.8,5,-22.98833333,24.9,26.9,RJ,1.4,A652,-43.19055555
74.4,2017-01-14,RIO DE JANEIRO - FORTE DE COPACABANA,59,27.3,6.6,-22.98833333,24.2,31.5,RJ,1.8,A652,-43.19055555
70,2017-01-15,RIO DE JANEIRO - FORTE DE COPACABANA,54,28.9,0,-22.98833333,25.7,34.7,RJ,1.8,A652,-43.19055555
69.3,2017-01-16,RIO DE JANEIRO - FORTE DE COPACABANA,49,29.6,0,-22.98833333,26,36.9,RJ,4.3,A652,-43.19055555
58.2,2017-01-17,RIO DE JANEIRO - FORTE DE COPACABANA,27,30.4,0,-22.98833333,26.8,37,RJ,3.8,A652,-43.19055555
55.4,2017-01-18,RIO DE JANEIRO - FORTE DE COPACABANA,30,30.7,0,-22.98833333,27.5,37.6,RJ,2.2,A652,-43.19055555
77.7,2017-01-19,RIO DE JANEIRO - FORTE DE COPACABANA,65,27.4,0,-22.98833333,26.3,30.9,RJ,3.5,A652,-43.19055555
79.1,2017-01-20,RIO DE JANEIRO - FORTE DE COPACABANA,60,26.1,4.2,-22.98833333,24.2,31.3,RJ,2.6,A652,-43.19055555
72.1,2017-01-21,RIO DE JANEIRO - FORTE DE COPACABANA,57,27.5,0,-22.98833333,24.8,32.6,RJ,2,A652,-43.19055555
71.2,2017-01-22,RIO DE JANEIRO - FORTE DE COPACABANA,44,28.3,0,-22.98833333,24.6,34.7,RJ,3.4,A652,-43.19055555
69.8,2017-01-23,RIO DE JANEIRO - FORTE DE COPACABANA,49,28.6,0,-22.98833333,25.1,35,RJ,2.8,A652,-43.19055555
69.4,2017-01-24,RIO DE JANEIRO - FORTE DE COPACABANA,47,29.7,0,-22.98833333,26.4,37,RJ,2.7,A652,-43.19055555
67.3,2017-01-25,RIO DE JANEIRO - FORTE DE COPACABANA,42,29.7,0,-22.98833333,26.8,37,RJ,2.7,A652,-43.19055555
69,2017-01-26,RIO DE JANEIRO - FORTE DE COPACABANA,37,29.7,14,-22.98833333,23.9,37.9,RJ,2,A652,-43.19055555
71.8,2017-01-27,RIO DE JANEIRO - FORTE DE COPACABANA,53,29.2,0,-22.98833333,26.1,35.1,RJ,2.9,A652,-43.19055555
70.7,2017-01-28,RIO DE JANEIRO - FORTE DE COPACABANA,50,29.5,0,-22.98833333,26.3,35,RJ,4.9,A652,-43.19055555
67.9,2017-01-29,RIO DE JANEIRO - FORTE DE COPACABANA,48,28.8,0,-22.98833333,25.7,35.5,RJ,4.3,A652,-43.19055555
72,2017-01-30,RIO DE JANEIRO - FORTE DE COPACABANA,50,27.7,0,-22.98833333,25,34.8,RJ,5.8,A652,-43.19055555
74.2,2017-01-31,RIO DE JANEIRO - FORTE DE COPACABANA,53,27.4,0,-22.98833333,24.4,34.1,RJ,4.4,A652,-43.19055555
71.9,2017-02-01,RIO DE JANEIRO - FORTE DE COPACABANA,48,27.3,0,-22.98833333,24.1,34.9,RJ,2.7,A652,-43.19055555
69.7,2017-02-02,RIO DE JANEIRO - FORTE DE COPACABANA,36,27.3,0,-22.98833333,25,35,RJ,2.4,A652,-43.19055555
76.3,2017-02-03,RIO DE JANEIRO - FORTE DE COPACABANA,64,26,5.8,-22.98833333,23.4,29.2,RJ,2.6,A652,-43.19055555
70.8,2017-02-04,RIO DE JANEIRO - FORTE DE COPACABANA,58,27.2,0,-22.98833333,24.2,30.6,RJ,1.6,A652,-43.19055555
72.2,2017-02-05,RIO DE JANEIRO - FORTE DE COPACABANA,55,27.9,0,-22.98833333,25.2,33.7,RJ,1.7,A652,-43.19055555
67,2017-02-06,RIO DE JANEIRO - FORTE DE COPACABANA,46,29.3,0,-22.98833333,25.7,35.4,RJ,2.4,A652,-43.19055555
77.2,2017-02-07,RIO DE JANEIRO - FORTE DE COPACABANA,63,28,0,-22.98833333,26.3,31.9,RJ,3,A652,-43.19055555
75,2017-02-08,RIO DE JANEIRO - FORTE DE COPACABANA,51,27.4,0,-22.98833333,25.4,33.7,RJ,3.2,A652,-43.19055555
66.5,2017-02-09,RIO DE JANEIRO - FORTE DE COPACABANA,41,27.2,0,-22.98833333,24.2,33.3,RJ,4.1,A652,-43.19055555
