UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
79.4,2019-01-01,RIO DE JANEIRO - FORTE DE COPACABANA,62,27.1,0,-22.98833333,24.2,31.9,RJ,1.7,A652,-43.19055555
76.6,2019-01-02,RIO DE JANEIRO - FORTE DE COPACABANA,62,27.7,0,-22.98833333,25,32.5,RJ,1.6,A652,-43.19055555
64.5,2019-01-03,RIO DE JANEIRO - FORTE DE COPACABANA,39,29.8,0,-22.98833333,26.2,36.3,RJ,1.9,A652,-43.19055555
58.6,2019-01-04,RIO DE JANEIRO - FORTE DE COPACABANA,37,30.7,0,-22.98833333,27.7,35.8,RJ,2,A652,-43.19055555
76.9,2019-01-05,RIO DE JANEIRO - FORTE DE COPACABANA,54,26.8,8.4,-22.98833333,24.6,30.1,RJ,2.7,A652,-43.19055555
76.5,2019-01-06,RIO DE JANEIRO - FORTE DE COPACABANA,62,27.3,0,-22.98833333,24.5,31.5,RJ,2.2,A652,-43.19055555
77,2019-01-07,RIO DE JANEIRO - FORTE DE COPACABANA,62,28.3,0,-22.98833333,25.2,33.5,RJ,2.6,A652,-43.19055555
71,2019-01-08,RIO DE JANEIRO - FORTE DE COPACABANA,49,28.5,0,-22.98833333,24.8,34.3,RJ,1.8,A652,-43.19055555
75.3,2019-01-09,RIO DE JANEIRO - FORTE DE COPACABANA,57,25.8,0,-22.98833333,23.1,29.9,RJ,3,A652,-43.19055555
68.8,2019-01-10,RIO DE JANEIRO - FORTE DE COPACABANA,52,25.5,0,-22.98833333,23.2,29.9,RJ,3.1,A652,-43.19055555
75.9,2019-01-11,RIO DE JANEIRO - FORTE DE COPACABANA,63,24.8,0,-22.98833333,21.4,28.6,RJ,1.9,A652,-43.19055555
79.5,2019-01-12,RIO DE JANEIRO - FORTE DE COPACABANA,61,24.9,0,-22.98833333,21.9,30,RJ,1.6,A652,-43.19055555
76.8,2019-01-13,RIO DE JANEIRO - FORTE DE COPACABANA,63,25,0,-22.98833333,22.2,28.7,RJ,2.9,A652,-43.19055555
77.3,2019-01-14,RIO DE JANEIRO - FORTE DE COPACABANA,66,25.2,0,-22.98833333,23,29,RJ,2.8,A652,-43.19055555
72.6,2019-01-15,RIO DE JANEIRO - FORTE DE COPACABANA,47,26.3,0,-22.98833333,22.4,34.1,RJ,1.8,A652,-43.19055555
73.3,2019-01-16,RIO DE JANEIRO - FORTE DE COPACABANA,40,26.9,0,-22.98833333,23.2,31.3,RJ,2,A652,-43.19055555
64,2019-01-17,RIO DE JANEIRO - FORTE DE COPACABANA,43,28.1,0,-22.98833333,24.5,34.1,RJ,2,A652,-43.19055555
83.6,2019-01-18,RIO DE JANEIRO - FORTE DE COPACABANA,66,26.6,0,-22.98833333,24.1,31.8,RJ,2.2,A652,-43.19055555
78.1,2019-01-19,RIO DE JANEIRO - FORTE DE COPACABANA,63,27.5,0,-22.98833333,24.6,32.6,RJ,2.6,A652,-43.19055555
79,2019-01-20,RIO DE JANEIRO - FORTE DE COPACABANA,60,28.4,0,-22.98833333,26.2,34.9,RJ,2.5,A652,-43.19055555
73,2019-01-21,RIO DE JANEIRO - FORTE DE COPACABANA,55,29.3,0,-22.98833333,26.7,34.7,RJ,2.3,A652,-43.19055555
76.2,2019-01-22,RIO DE JANEIRO - FORTE DE COPACABANA,58,29.3,0,-22.98833333,26.8,33.9,RJ,2.6,A652,-43.19055555
74.3,2019-01-23,RIO DE JANEIRO - FORTE DE COPACABANA,56,29.3,0,-22.98833333,26.8,34.9,RJ,2.7,A652,-43.19055555
67.3,2019-01-24,RIO DE JANEIRO - FORTE DE COPACABANA,53,29.5,0,-22.98833333,26.9,34.6,RJ,2.1,A652,-43.19055555
78.4,2019-01-25,RIO DE JANEIRO - FORTE DE COPACABANA,66,26.7,0,-22.98833333,26.6,30.6,RJ,2.6,A652,-43.19055555
69.7,2019-01-26,RIO DE JANEIRO - FORTE DE COPACABANA,53,26.8,40.6,-22.98833333,19.9,31.9,RJ,2.4,A652,-43.19055555
71.6,2019-01-27,RIO DE JANEIRO - FORTE DE COPACABANA,53,28.3,0,-22.98833333,25.1,33.7,RJ,2.7,A652,-43.19055555
68.8,2019-01-28,RIO DE JANEIRO - FORTE DE COPACABANA,55,28.6,0,-22.98833333,26.4,33,RJ,2.1,A652,-43.19055555
73.8,2019-01-29,RIO DE JANEIRO - FORTE DE COPACABANA,58,28.6,0,-22.98833333,25.4,33.7,RJ,1.6,A652,-43.19055555
73.7,2019-01-30,RIO DE JANEIRO - FORTE DE COPACABANA,55,28,0,-22.98833333,25.4,32,RJ,2,A652,-43.19055555
73.8,2019-01-31,RIO DE JANEIRO - FORTE DE COPACABANA,53,28,0,-22.98833333,25,32.2,RJ,1.7,A652,-43.19055555
73.8,2019-02-01,RIO DE JANEIRO - FORTE DE COPACABANA,46,28,0,-22.98833333,25,32.9,RJ,1.8,A652,-43.19055555
72.5,2019-02-02,RIO DE JANEIRO - FORTE DE COPACABANA,54,28.7,0,-22.98833333,25.7,33.6,RJ,2.3,A652,-43.19055555
77.8,2019-02-03,RIO DE JANEIRO - FORTE DE COPACABANA,64,28.1,0,-22.98833333,26.4,30.6,RJ,3.9,A652,-43.19055555
87.7,2019-02-04,RIO DE JANEIRO - FORTE DE COPACABANA,76,25,16.4,-22.98833333,23.6,27.5,RJ,3,A652,-43.19055555
81.3,2019-02-05,RIO DE JANEIRO - FORTE DE COPACABANA,64,24.2,92.6,-22.98833333,21.4,28,RJ,3.6,A652,-43.19055555
76.5,2019-02-06,RIO DE JANEIRO - FORTE DE COPACABANA,68,24.8,0,-22.98833333,21.8,27.5,RJ,3.7,A652,-43.19055555
81.1,2019-02-07,RIO DE JANEIRO - FORTE DE COPACABANA,63,23.9,84.6,-22.98833333,20.6,28.4,RJ,2.5,A652,-43.19055555
73.1,2019-02-08,RIO DE JANEIRO - FORTE DE COPACABANA,57,26.4,0.2,-22.98833333,23.3,31.6,RJ,2.3,A652,-43.19055555
71.8,2019-02-09,RIO DE JANEIRO - FORTE DE COPACABANA,55,27.1,0,-22.98833333,23.7,32.2,RJ,4,A652,-43.19055555
76.3,2019-02-10,RIO DE JANEIRO - FORTE DE COPACABANA,61,27.6,0,-22.98833333,24.8,32.3,RJ,2.5,A652,-43.19055555
66.5,2019-02-11,RIO DE JANEIRO - FORTE DE COPACABANA,39,29.3,0,-22.98833333,25.7,35.4,RJ,2.6,A652,-43.19055555
76.9,2019-02-12,RIO DE JANEIRO - FORTE DE COPACABANA,65,27.6,0,-22.98833333,25.9,30.1,RJ,2.7,A652,-43.19055555
80.1,2019-02-13,RIO DE JANEIRO - FORTE DE COPACABANA,63,25,53.4,-22.98833333,23.9,27.6,RJ,2.9,A652,-43.19055555
73,2019-02-14,RIO DE JANEIRO - FORTE DE COPACABANA,58,25.5,0.6,-22.98833333,22.7,30,RJ,2.3,A652,-43.19055555
74.5,2019-02-15,RIO DE JANEIRO - FORTE DE COPACABANA,61,24.8,0,-22.98833333,23.3,28.4,RJ,2.8,A652,-43.19055555
84,2019-02-16,RIO DE JANEIRO - FORTE DE COPACABANA,71,24.8,2.4,-22.98833333,23,29.6,RJ,1.9,A652,-43.19055555
83.7,2019-02-17,RIO DE JANEIRO - FORTE DE COPACABANA,61,26.1,1.2,-22.98833333,23.9,30.9,RJ,1.8,A652,-43.19055555
86.8,2019-02-18,RIO DE JANEIRO - FORTE DE COPACABANA,74,25.5,12,-22.98833333,23.8,29.8,RJ,1.5,A652,-43.19055555
80.4,2019-02-19,RIO DE JANEIRO - FORTE DE COPACABANA,67,26.8,4.8,-22.98833333,24.1,31.5,RJ,2,A652,-43.19055555
74.6,2019-02-20,RIO DE JANEIRO - FORTE DE COPACABANA,62,27.6,2.4,-22.98833333,24.7,32.1,RJ,1.7,A652,-43.19055555
83.5,2019-02-21,RIO DE JANEIRO - FORTE DE COPACABANA,71,26.6,0,-22.98833333,25.5,28.8,RJ,2,A652,-43.19055555
