UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
69.4,2019-01-01,CAMPOS DOS GOYTACAZES,40,27.4,0,-21.71472222,22.1,35.4,RJ,3.4,A607,-41.34388888
70.5,2019-01-02,CAMPOS DOS GOYTACAZES,36,27.9,0,-21.71472222,22.7,36.2,RJ,3.5,A607,-41.34388888
67.1,2019-01-03,CAMPOS DOS GOYTACAZES,32,28.8,0,-21.71472222,23.1,38.2,RJ,3.9,A607,-41.34388888
71,2019-01-04,CAMPOS DOS GOYTACAZES,36,28,9,-21.71472222,23.8,36.7,RJ,4.3,A607,-41.34388888
69.8,2019-01-05,CAMPOS DOS GOYTACAZES,43,26.8,23.2,-21.71472222,22,34.8,RJ,3.2,A607,-41.34388888
71.5,2019-01-06,CAMPOS DOS GOYTACAZES,46,26.8,0,-21.71472222,22.1,33.7,RJ,3.9,A607,-41.34388888
70.4,2019-01-07,CAMPOS DOS GOYTACAZES,45,27.1,0,-21.71472222,22.5,33.2,RJ,4.5,A607,-41.34388888
67.8,2019-01-08,CAMPOS DOS GOYTACAZES,44,27.1,0,-21.71472222,22.6,33.6,RJ,4.6,A607,-41.34388888
65.7,2019-01-09,CAMPOS DOS GOYTACAZES,42,27,0,-21.71472222,24,31.6,RJ,5.3,A607,-41.34388888
72.1,2019-01-10,CAMPOS DOS GOYTACAZES,45,26.4,0,-21.71472222,22.4,31.9,RJ,3.5,A607,-41.34388888
71.2,2019-01-11,CAMPOS DOS GOYTACAZES,42,27.2,0,-21.71472222,22.7,33.7,RJ,3.6,A607,-41.34388888
72,2019-01-12,CAMPOS DOS GOYTACAZES,47,26.9,0,-21.71472222,22.3,32.3,RJ,3.2,A607,-41.34388888
71.2,2019-01-13,CAMPOS DOS GOYTACAZES,44,26.7,0,-21.71472222,21.4,32.6,RJ,3,A607,-41.34388888
70,2019-01-14,CAMPOS DOS GOYTACAZES,42,27.3,0,-21.71472222,22.4,33.4,RJ,3.6,A607,-41.34388888
69,2019-01-15,CAMPOS DOS GOYTACAZES,38,27.9,0,-21.71472222,22.9,35.9,RJ,4,A607,-41.34388888
68,2019-01-16,CAMPOS DOS GOYTACAZES,34,28.7,0,-21.71472222,23.1,37.8,RJ,4.1,A607,-41.34388888
66,2019-01-17,CAMPOS DOS GOYTACAZES,32,28.7,0,-21.71472222,23.7,37.4,RJ,3.2,A607,-41.34388888
69.5,2019-01-18,CAMPOS DOS GOYTACAZES,43,28.1,0,-21.71472222,23.1,35.2,RJ,3.5,A607,-41.34388888
67.7,2019-01-19,CAMPOS DOS GOYTACAZES,36,28,0,-21.71472222,22,36.8,RJ,4.4,A607,-41.34388888
65.7,2019-01-20,CAMPOS DOS GOYTACAZES,30,28,0,-21.71472222,22.6,36.6,RJ,4.2,A607,-41.34388888
65.3,2019-01-21,CAMPOS DOS GOYTACAZES,38,28.1,0,-21.71472222,23.3,35.4,RJ,5,A607,-41.34388888
65.5,2019-01-22,CAMPOS DOS GOYTACAZES,39,28,0,-21.71472222,23,35.3,RJ,3.6,A607,-41.34388888
68,2019-01-23,CAMPOS DOS GOYTACAZES,37,27.4,0,-21.71472222,22.4,34.9,RJ,3.8,A607,-41.34388888
66.2,2019-01-24,CAMPOS DOS GOYTACAZES,36,27.9,0,-21.71472222,22.7,35,RJ,4.4,A607,-41.34388888
66.4,2019-01-25,CAMPOS DOS GOYTACAZES,41,27.5,0,-21.71472222,23.2,33.7,RJ,4,A607,-41.34388888
69.2,2019-01-26,CAMPOS DOS GOYTACAZES,39,27.2,0,-21.71472222,21.7,33.1,RJ,3.6,A607,-41.34388888
69.9,2019-01-27,CAMPOS DOS GOYTACAZES,38,27.9,0,-21.71472222,24,33.9,RJ,4,A607,-41.34388888
70.4,2019-01-28,CAMPOS DOS GOYTACAZES,45,28.1,0,-21.71472222,23.7,33.6,RJ,3.8,A607,-41.34388888
69.6,2019-01-29,CAMPOS DOS GOYTACAZES,38,28.2,0,-21.71472222,23.1,35.2,RJ,3.5,A607,-41.34388888
66,2019-01-30,CAMPOS DOS GOYTACAZES,32,28.3,0,-21.71472222,22.6,36.3,RJ,3.7,A607,-41.34388888
68.9,2019-01-31,CAMPOS DOS GOYTACAZES,39,27.9,0,-21.71472222,22.4,35.6,RJ,3.3,A607,-41.34388888
68.7,2019-02-01,CAMPOS DOS GOYTACAZES,38,27.8,0,-21.71472222,22.2,34.9,RJ,3.5,A607,-41.34388888
63.8,2019-02-02,CAMPOS DOS GOYTACAZES,33,28.3,0,-21.71472222,22.9,36.1,RJ,4.3,A607,-41.34388888
