UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
89.5,2021-01-01,PICO DO COUTO,66,17.7,0,-22.46472222,15.9,22.2,RJ,,A610,-43.29138888
97,2021-01-02,PICO DO COUTO,83,15.5,0.2,-22.46472222,13.6,18.3,RJ,,A610,-43.29138888
98.4,2021-01-03,PICO DO COUTO,82,14.4,0.2,-22.46472222,12,18.8,RJ,,A610,-43.29138888
87.1,2021-01-04,PICO DO COUTO,60,15.5,0.2,-22.46472222,12.2,20.1,RJ,,A610,-43.29138888
92.2,2021-01-05,PICO DO COUTO,74,16.9,0,-22.46472222,13.4,20.9,RJ,,A610,-43.29138888
92.1,2021-01-06,PICO DO COUTO,66,18,0,-22.46472222,15.8,23.9,RJ,,A610,-43.29138888
85.6,2021-01-07,PICO DO COUTO,55,18.7,0,-22.46472222,15.2,27.3,RJ,,A610,-43.29138888
95.3,2021-01-08,PICO DO COUTO,80,17.3,0.2,-22.46472222,15.3,21.7,RJ,,A610,-43.29138888
97.3,2021-01-09,PICO DO COUTO,81,17.3,0.2,-22.46472222,15.1,21.2,RJ,,A610,-43.29138888
96.7,2021-01-10,PICO DO COUTO,75,,0,-22.46472222,15.6,23.2,RJ,,A610,-43.29138888
98.3,2021-01-11,PICO DO COUTO,84,17.5,,-22.46472222,15.7,21.3,RJ,,A610,-43.29138888
98.2,2021-01-12,PICO DO COUTO,79,17.5,0,-22.46472222,14.9,22.1,RJ,,A610,-43.29138888
96.9,2021-01-13,PICO DO COUTO,84,17.9,0,-22.46472222,16.3,21.8,RJ,,A610,-43.29138888
92.6,2021-01-14,PICO DO COUTO,67,16.9,0,-22.46472222,14.7,23,RJ,,A610,-43.29138888
92.2,2021-01-15,PICO DO COUTO,67,16,0.2,-22.46472222,13.1,21.1,RJ,,A610,-43.29138888
93.2,2021-01-16,PICO DO COUTO,71,16.3,0,-22.46472222,13.8,21.5,RJ,,A610,-43.29138888
93,2021-01-17,PICO DO COUTO,70,16.3,0,-22.46472222,13.3,21.2,RJ,,A610,-43.29138888
81.1,2021-01-18,PICO DO COUTO,54,17.3,0,-22.46472222,14.1,24.6,RJ,,A610,-43.29138888
83.4,2021-01-19,PICO DO COUTO,65,,0,-22.46472222,14.8,21.6,RJ,,A610,-43.29138888
84.2,2021-01-20,PICO DO COUTO,51,17.3,,-22.46472222,14.3,22.5,RJ,,A610,-43.29138888
86.8,2021-01-21,PICO DO COUTO,60,,0,-22.46472222,14.4,22.6,RJ,,A610,-43.29138888
88.5,2021-01-22,PICO DO COUTO,57,16.4,,-22.46472222,13.1,23.9,RJ,,A610,-43.29138888
86.6,2021-01-23,PICO DO COUTO,65,15.9,0.2,-22.46472222,12.3,22,RJ,,A610,-43.29138888
81.8,2021-01-24,PICO DO COUTO,51,15.3,0.2,-22.46472222,11.8,20,RJ,,A610,-43.29138888
85.1,2021-01-25,PICO DO COUTO,61,16.7,0,-22.46472222,13.1,22.9,RJ,,A610,-43.29138888
90.6,2021-01-26,PICO DO COUTO,67,17,0,-22.46472222,14.8,21.7,RJ,,A610,-43.29138888
86.3,2021-01-27,PICO DO COUTO,64,,0.4,-22.46472222,14.4,22.3,RJ,,A610,-43.29138888
73.1,2021-01-28,PICO DO COUTO,48,18.1,,-22.46472222,14.4,24.7,RJ,,A610,-43.29138888
73.2,2021-01-29,PICO DO COUTO,54,18.5,0,-22.46472222,14.8,23.7,RJ,,A610,-43.29138888
81.1,2021-01-30,PICO DO COUTO,58,18.5,0.2,-22.46472222,15.3,24.1,RJ,,A610,-43.29138888
81.4,2021-01-31,PICO DO COUTO,58,,0,-22.46472222,15.1,23.8,RJ,,A610,-43.29138888
84,2021-02-01,PICO DO COUTO,59,17.9,,-22.46472222,15,25.2,RJ,,A610,-43.29138888
90,2021-02-02,PICO DO COUTO,61,,0.2,-22.46472222,15.6,21.6,RJ,,A610,-43.29138888
89.4,2021-02-03,PICO DO COUTO,57,18.2,,-22.46472222,14.5,23.8,RJ,,A610,-43.29138888
88.1,2021-02-04,PICO DO COUTO,64,18.4,0.2,-22.46472222,15.4,24.2,RJ,,A610,-43.29138888
98.3,2021-02-05,PICO DO COUTO,85,,4.4,-22.46472222,15.7,18.1,RJ,,A610,-43.29138888
100,2021-02-06,PICO DO COUTO,100,14.5,,-22.46472222,13.9,16.3,RJ,,A610,-43.29138888
95.7,2021-02-07,PICO DO COUTO,78,11.6,26,-22.46472222,9.1,16.5,RJ,,A610,-43.29138888
,2021-02-08,PICO DO COUTO,93,12.7,1.6,-22.46472222,10.8,15.7,RJ,,A610,-43.29138888
,2021-02-09,PICO DO COUTO,88,13.4,3.6,-22.46472222,12.2,16.3,RJ,,A610,-43.29138888
95.2,2021-02-10,PICO DO COUTO,81,14.4,24.6,-22.46472222,11.6,19,RJ,,A610,-43.29138888
97.2,2021-02-11,PICO DO COUTO,77,15.6,0,-22.46472222,13.8,20.3,RJ,,A610,-43.29138888
98.5,2021-02-12,PICO DO COUTO,80,15.2,2.4,-22.46472222,13.3,17.3,RJ,,A610,-43.29138888
98.8,2021-02-13,PICO DO COUTO,89,15.9,1.2,-22.46472222,14.7,18.3,RJ,,A610,-43.29138888
94.4,2021-02-14,PICO DO COUTO,62,16.1,34,-22.46472222,13.8,22.9,RJ,,A610,-43.29138888
96.2,2021-02-15,PICO DO COUTO,74,16.5,0,-22.46472222,14.9,22,RJ,,A610,-43.29138888
83.5,2021-02-16,PICO DO COUTO,65,17.4,0.2,-22.46472222,14,21.7,RJ,,A610,-43.29138888
92.1,2021-02-17,PICO DO COUTO,63,17.2,5.6,-22.46472222,14.1,23.4,RJ,,A610,-43.29138888
92,2021-02-18,PICO DO COUTO,72,16.2,20.8,-22.46472222,13.1,21.6,RJ,,A610,-43.29138888
90.4,2021-02-19,PICO DO COUTO,60,16.3,4.8,-22.46472222,12.8,22.9,RJ,,A610,-43.29138888
99.1,2021-02-20,PICO DO COUTO,87,16,8.8,-22.46472222,14.7,19.7,RJ,,A610,-43.29138888
96.9,2021-02-21,PICO DO COUTO,83,15.8,33.8,-22.46472222,13.8,19,RJ,,A610,-43.29138888
97.8,2021-02-22,PICO DO COUTO,82,,1,-22.46472222,13.8,20.3,RJ,,A610,-43.29138888
81.4,2021-02-23,PICO DO COUTO,44,15.4,,-22.46472222,11,22.5,RJ,,A610,-43.29138888
48,2021-02-24,PICO DO COUTO,17,18,0,-22.46472222,13,24,RJ,,A610,-43.29138888
87.3,2021-02-25,PICO DO COUTO,30,16.7,0,-22.46472222,12.9,22,RJ,,A610,-43.29138888
88.9,2021-02-26,PICO DO COUTO,60,,0.6,-22.46472222,13.9,18.7,RJ,,A610,-43.29138888
97.3,2021-02-27,PICO DO COUTO,81,15.4,,-22.46472222,13.2,20.4,RJ,,A610,-43.29138888
93.5,2021-02-28,PICO DO COUTO,76,,1.4,-22.46472222,12.5,18.9,RJ,,A610,-43.29138888
94.3,2021-03-01,PICO DO COUTO,80,14.4,,-22.46472222,12,18.8,RJ,,A610,-43.29138888
89.1,2021-03-02,PICO DO COUTO,67,16,0.2,-22.46472222,13.2,21.9,RJ,,A610,-43.29138888
88.7,2021-03-03,PICO DO COUTO,61,16.3,0,-22.46472222,14,21.3,RJ,,A610,-43.29138888
86.2,2021-03-04,PICO DO COUTO,55,,0,-22.46472222,14.3,22.7,RJ,,A610,-43.29138888
87.2,2021-03-05,PICO DO COUTO,74,17.1,,-22.46472222,14.5,21.6,RJ,,A610,-43.29138888
95.3,2021-03-06,PICO DO COUTO,78,,2.2,-22.46472222,14.2,20.2,RJ,,A610,-43.29138888
97,2021-03-07,PICO DO COUTO,81,15.1,,-22.46472222,13.2,19.2,RJ,,A610,-43.29138888
99,2021-03-08,PICO DO COUTO,82,14.8,5.8,-22.46472222,13.6,18.8,RJ,,A610,-43.29138888
96.6,2021-03-09,PICO DO COUTO,84,,6.6,-22.46472222,12.9,18.5,RJ,,A610,-43.29138888
95.6,2021-03-10,PICO DO COUTO,80,15.5,,-22.46472222,13.2,19.8,RJ,,A610,-43.29138888
92.7,2021-03-11,PICO DO COUTO,57,16.5,27.8,-22.46472222,11.5,21.8,RJ,,A610,-43.29138888
86.2,2021-03-12,PICO DO COUTO,61,17.6,6.2,-22.46472222,14.6,22.7,RJ,,A610,-43.29138888
93.4,2021-03-13,PICO DO COUTO,68,17,0,-22.46472222,14.2,23,RJ,,A610,-43.29138888
