UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
,2022-01-01,PICO DO COUTO,,14.9,36.2,-22.46472222,12.3,16,RJ,10.8,A610,-43.29138888
,2022-01-02,PICO DO COUTO,,15.3,26.4,-22.46472222,14.5,18,RJ,7.6,A610,-43.29138888
,2022-01-03,PICO DO COUTO,87,15.6,12.6,-22.46472222,14.3,19.2,RJ,8.5,A610,-43.29138888
,2022-01-04,PICO DO COUTO,,15.4,2.4,-22.46472222,13.3,16.9,RJ,10.7,A610,-43.29138888
,2022-01-05,PICO DO COUTO,91,15.2,1.6,-22.46472222,13.7,16.8,RJ,11.2,A610,-43.29138888
,2022-01-06,PICO DO COUTO,,16.1,14.8,-22.46472222,14.5,18.5,RJ,6,A610,-43.29138888
,2022-01-07,PICO DO COUTO,,15,57,-22.46472222,14.6,16.5,RJ,5.6,A610,-43.29138888
,2022-01-08,PICO DO COUTO,,14.2,56.6,-22.46472222,13.2,16.6,RJ,6.5,A610,-43.29138888
,2022-01-09,PICO DO COUTO,,13.6,26,-22.46472222,12.6,15.7,RJ,4.6,A610,-43.29138888
,2022-01-10,PICO DO COUTO,,14.9,27,-22.46472222,12.9,16.2,RJ,5.5,A610,-43.29138888
,2022-01-11,PICO DO COUTO,,15.4,37.4,-22.46472222,14,17.9,RJ,6.4,A610,-43.29138888
,2022-01-12,PICO DO COUTO,90,16.3,8.2,-22.46472222,14.3,20,RJ,4.5,A610,-43.29138888
,2022-01-13,PICO DO COUTO,72,17.9,3,-22.46472222,15.8,22.8,RJ,3.6,A610,-43.29138888
95.8,2022-01-14,PICO DO COUTO,83,18.3,0.6,-22.46472222,15.8,22.7,RJ,1.9,A610,-43.29138888
94.8,2022-01-15,PICO DO COUTO,76,17.9,0.2,-22.46472222,15.4,22,RJ,2.4,A610,-43.29138888
83.8,2022-01-16,PICO DO COUTO,66,16.8,2.4,-22.46472222,14.3,21.1,RJ,4,A610,-43.29138888
,2022-01-17,PICO DO COUTO,58,17.9,11.2,-22.46472222,13.9,22.9,RJ,5.6,A610,-43.29138888
82,2022-01-18,PICO DO COUTO,57,19,0,-22.46472222,15.6,25.5,RJ,3.7,A610,-43.29138888
90.3,2022-01-19,PICO DO COUTO,60,18.7,0.6,-22.46472222,16.4,26.3,RJ,2.3,A610,-43.29138888
91.7,2022-01-20,PICO DO COUTO,65,17.8,0.2,-22.46472222,15.3,25.7,RJ,2.5,A610,-43.29138888
87.2,2022-01-21,PICO DO COUTO,65,17.3,2.2,-22.46472222,13.9,23.2,RJ,2.7,A610,-43.29138888
