UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
94.3,2018-01-01,PICO DO COUTO,65,16.7,2.6,-22.46472222,14.1,22.3,RJ,4,A610,-43.29138888
92.2,2018-01-02,PICO DO COUTO,71,17.5,0.2,-22.46472222,14.4,22.2,RJ,5.2,A610,-43.29138888
96.7,2018-01-03,PICO DO COUTO,75,17.1,8.6,-22.46472222,15.6,21.6,RJ,5,A610,-43.29138888
100,2018-01-04,PICO DO COUTO,100,14.3,63.6,-22.46472222,13.4,16.4,RJ,6,A610,-43.29138888
100,2018-01-05,PICO DO COUTO,100,15,18,-22.46472222,12.8,16.2,RJ,6.2,A610,-43.29138888
96.5,2018-01-06,PICO DO COUTO,80,15.3,42.8,-22.46472222,12.8,19.9,RJ,6.9,A610,-43.29138888
99,2018-01-07,PICO DO COUTO,81,16.1,14.4,-22.46472222,14.2,20.1,RJ,4.7,A610,-43.29138888
97.9,2018-01-08,PICO DO COUTO,77,15.3,40.8,-22.46472222,12.7,19.4,RJ,4,A610,-43.29138888
89,2018-01-09,PICO DO COUTO,54,15.4,0.8,-22.46472222,11.8,20.5,RJ,3.8,A610,-43.29138888
90.3,2018-01-10,PICO DO COUTO,59,16.1,0.2,-22.46472222,12.1,22.1,RJ,2.4,A610,-43.29138888
87.3,2018-01-11,PICO DO COUTO,65,16.1,4,-22.46472222,12.8,22.2,RJ,2.1,A610,-43.29138888
93.2,2018-01-12,PICO DO COUTO,65,,,-22.46472222,14.2,,RJ,,A610,-43.29138888
88.4,2018-01-13,PICO DO COUTO,63,,,-22.46472222,,,RJ,,A610,-43.29138888
87.3,2018-01-14,PICO DO COUTO,57,16.2,7.8,-22.46472222,13.4,21.7,RJ,6.7,A610,-43.29138888
87.7,2018-01-15,PICO DO COUTO,63,16.3,1.2,-22.46472222,14.2,20.7,RJ,6.7,A610,-43.29138888
86.5,2018-01-16,PICO DO COUTO,62,17.9,19,-22.46472222,12.4,22.7,RJ,3.3,A610,-43.29138888
95,2018-01-17,PICO DO COUTO,83,17.9,0.2,-22.46472222,15.5,21.2,RJ,2.9,A610,-43.29138888
76.8,2018-01-18,PICO DO COUTO,49,18,0,-22.46472222,14.8,22.4,RJ,6,A610,-43.29138888
74.5,2018-01-19,PICO DO COUTO,47,18.6,0,-22.46472222,15.7,24.8,RJ,4.2,A610,-43.29138888
82.9,2018-01-20,PICO DO COUTO,39,17.5,1.4,-22.46472222,14.8,23.8,RJ,3.6,A610,-43.29138888
83,2018-01-21,PICO DO COUTO,53,17.7,0,-22.46472222,14.1,21.9,RJ,3.3,A610,-43.29138888
86.5,2018-01-22,PICO DO COUTO,59,17.6,0.4,-22.46472222,15.9,24,RJ,4.1,A610,-43.29138888
84,2018-01-23,PICO DO COUTO,69,17.3,18.8,-22.46472222,13.7,22,RJ,4.1,A610,-43.29138888
90.6,2018-01-24,PICO DO COUTO,65,17.2,17.2,-22.46472222,14.7,22.5,RJ,4.8,A610,-43.29138888
95.9,2018-01-25,PICO DO COUTO,73,16.4,21,-22.46472222,13.9,21.4,RJ,4.1,A610,-43.29138888
97.7,2018-01-26,PICO DO COUTO,77,15.6,5.6,-22.46472222,14.7,19.2,RJ,2.7,A610,-43.29138888
100,2018-01-27,PICO DO COUTO,100,15,66.2,-22.46472222,13.7,17.9,RJ,3.5,A610,-43.29138888
93.4,2018-01-28,PICO DO COUTO,71,16.2,3.4,-22.46472222,13,21.6,RJ,3.1,A610,-43.29138888
96.9,2018-01-29,PICO DO COUTO,76,16.6,0.2,-22.46472222,15.5,21.1,RJ,5.8,A610,-43.29138888
99.7,2018-01-30,PICO DO COUTO,87,14.5,48.4,-22.46472222,13.1,17.4,RJ,6.2,A610,-43.29138888
96.2,2018-01-31,PICO DO COUTO,55,12.6,15.8,-22.46472222,9.2,17.2,RJ,5.2,A610,-43.29138888
97.3,2018-02-01,PICO DO COUTO,77,13.4,2.4,-22.46472222,10.2,18.3,RJ,4,A610,-43.29138888
90.6,2018-02-02,PICO DO COUTO,70,14.9,0,-22.46472222,11.7,20.2,RJ,2.5,A610,-43.29138888
96.4,2018-02-03,PICO DO COUTO,77,14.5,0.4,-22.46472222,10.8,19.9,RJ,4.1,A610,-43.29138888
99.7,2018-02-04,PICO DO COUTO,91,13.1,2.6,-22.46472222,12,17,RJ,4.1,A610,-43.29138888
98.8,2018-02-05,PICO DO COUTO,86,11.9,9,-22.46472222,9,13.6,RJ,4.1,A610,-43.29138888
97.8,2018-02-06,PICO DO COUTO,77,14.8,42.4,-22.46472222,12.3,20.8,RJ,3.5,A610,-43.29138888
98.5,2018-02-07,PICO DO COUTO,83,14.4,8.4,-22.46472222,12.3,18.8,RJ,3,A610,-43.29138888
91.4,2018-02-08,PICO DO COUTO,66,15.1,2,-22.46472222,12.7,20.2,RJ,3.4,A610,-43.29138888
80.2,2018-02-09,PICO DO COUTO,41,17.2,0,-22.46472222,11.9,22.8,RJ,2.4,A610,-43.29138888
93.4,2018-02-10,PICO DO COUTO,63,17.8,0.4,-22.46472222,15.1,24.5,RJ,4,A610,-43.29138888
91,2018-02-11,PICO DO COUTO,58,18,59.4,-22.46472222,14.3,23.5,RJ,3.9,A610,-43.29138888
91.5,2018-02-12,PICO DO COUTO,67,17.5,0.2,-22.46472222,14.4,23.5,RJ,4.5,A610,-43.29138888
87.4,2018-02-13,PICO DO COUTO,63,17.2,0,-22.46472222,15.5,20.9,RJ,3.9,A610,-43.29138888
97,2018-02-14,PICO DO COUTO,73,16.1,4,-22.46472222,14.3,20.9,RJ,2.5,A610,-43.29138888
95.7,2018-02-15,PICO DO COUTO,76,15.2,22.8,-22.46472222,12.3,19.2,RJ,3.8,A610,-43.29138888
97.4,2018-02-16,PICO DO COUTO,77,14.8,2.8,-22.46472222,13.3,18.4,RJ,3,A610,-43.29138888
91.8,2018-02-17,PICO DO COUTO,68,15.7,1,-22.46472222,12,20.7,RJ,2.5,A610,-43.29138888
95.2,2018-02-18,PICO DO COUTO,65,15.2,0,-22.46472222,13.4,21.2,RJ,3.7,A610,-43.29138888
91.7,2018-02-19,PICO DO COUTO,67,16,,-22.46472222,12.5,22.1,RJ,4.6,A610,-43.29138888
94.9,2018-02-20,PICO DO COUTO,74,16.5,1.6,-22.46472222,14.2,21.3,RJ,5.2,A610,-43.29138888
97.5,2018-02-21,PICO DO COUTO,77,16.9,0.2,-22.46472222,15.3,21.2,RJ,5.4,A610,-43.29138888
98.8,2018-02-22,PICO DO COUTO,81,16.7,60.4,-22.46472222,15.3,20.7,RJ,3.3,A610,-43.29138888
100,2018-02-23,PICO DO COUTO,100,15,14.8,-22.46472222,14.3,17,RJ,4.8,A610,-43.29138888
99.3,2018-02-24,PICO DO COUTO,86,13.4,4.8,-22.46472222,11,17.5,RJ,4,A610,-43.29138888
97.3,2018-02-25,PICO DO COUTO,82,14.6,1,-22.46472222,12.1,18.9,RJ,1.8,A610,-43.29138888
99.9,2018-02-26,PICO DO COUTO,94,14.7,3.6,-22.46472222,13.5,16.6,RJ,4.2,A610,-43.29138888
99.2,2018-02-27,PICO DO COUTO,84,15.4,8.4,-22.46472222,13.7,18.7,RJ,5.7,A610,-43.29138888
97,2018-02-28,PICO DO COUTO,78,16.8,14,-22.46472222,14.3,20.8,RJ,3.6,A610,-43.29138888
