UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
78.9,2018-01-01,PARATY,50,26,7.6,-23.2236111,21.5,32.1,RJ,1.3,A619,-44.72694443
75.8,2018-01-02,PARATY,46,27.5,12.2,-23.2236111,22.1,34.4,RJ,1.4,A619,-44.72694443
79.9,2018-01-03,PARATY,55,26.4,0,-23.2236111,23.5,33.2,RJ,1.5,A619,-44.72694443
78.5,2018-01-04,PARATY,45,25.3,25,-23.2236111,22.2,30.6,RJ,1.4,A619,-44.72694443
77.5,2018-01-05,PARATY,55,24.6,0,-23.2236111,21.4,30.1,RJ,1.6,A619,-44.72694443
85.5,2018-01-06,PARATY,71,25.1,0,-23.2236111,22.6,28.7,RJ,1.1,A619,-44.72694443
87.8,2018-01-07,PARATY,67,23.8,19.2,-23.2236111,22.4,27.9,RJ,0.8,A619,-44.72694443
90,2018-01-08,PARATY,75,23.2,21.4,-23.2236111,21.4,25.7,RJ,0.6,A619,-44.72694443
80.8,2018-01-09,PARATY,57,24.9,42.6,-23.2236111,20.9,30.4,RJ,1.5,A619,-44.72694443
77.6,2018-01-10,PARATY,57,26.3,3,-23.2236111,22.1,32.1,RJ,1.8,A619,-44.72694443
78.6,2018-01-11,PARATY,55,26.5,0.2,-23.2236111,23.1,33.7,RJ,1.7,A619,-44.72694443
82.3,2018-01-12,PARATY,62,24.2,44,-23.2236111,20.9,28.6,RJ,1.1,A619,-44.72694443
79.5,2018-01-13,PARATY,52,24.8,0.2,-23.2236111,21.8,30.4,RJ,1.3,A619,-44.72694443
80,2018-01-14,PARATY,46,25.1,4.6,-23.2236111,21.4,32.6,RJ,1.6,A619,-44.72694443
74,2018-01-15,PARATY,33,26.2,6,-23.2236111,21.5,33.3,RJ,1.4,A619,-44.72694443
71.5,2018-01-16,PARATY,43,26.7,17.4,-23.2236111,22.3,33.3,RJ,2,A619,-44.72694443
76.3,2018-01-17,PARATY,54,26.4,0,-23.2236111,21.5,32.2,RJ,1.7,A619,-44.72694443
73.8,2018-01-18,PARATY,40,28.5,0,-23.2236111,23,36.2,RJ,1.5,A619,-44.72694443
74.8,2018-01-19,PARATY,41,27.5,0,-23.2236111,24.9,35.3,RJ,1.7,A619,-44.72694443
81.2,2018-01-20,PARATY,57,25.6,7.4,-23.2236111,21.8,31.8,RJ,1.3,A619,-44.72694443
79.8,2018-01-21,PARATY,62,26.8,0,-23.2236111,23.6,31.5,RJ,1.6,A619,-44.72694443
81.3,2018-01-22,PARATY,63,27,0.4,-23.2236111,23.8,32,RJ,1.5,A619,-44.72694443
72.2,2018-01-23,PARATY,45,27.9,1.8,-23.2236111,23.5,34.4,RJ,1.9,A619,-44.72694443
69.5,2018-01-24,PARATY,41,28.2,0,-23.2236111,22.8,35.5,RJ,1.8,A619,-44.72694443
77.6,2018-01-25,PARATY,52,27,0,-23.2236111,23,33.2,RJ,2,A619,-44.72694443
88.3,2018-01-26,PARATY,64,24.2,22,-23.2236111,23,29.9,RJ,1.4,A619,-44.72694443
87.9,2018-01-27,PARATY,72,23.3,80.6,-23.2236111,22,26.4,RJ,1.5,A619,-44.72694443
79.4,2018-01-28,PARATY,50,25,3.8,-23.2236111,21.1,31.5,RJ,1.7,A619,-44.72694443
89.5,2018-01-29,PARATY,76,24.9,3,-23.2236111,23.3,28,RJ,1.2,A619,-44.72694443
90.3,2018-01-30,PARATY,77,22.9,3.6,-23.2236111,23,24.6,RJ,0.6,A619,-44.72694443
77.3,2018-01-31,PARATY,48,23.8,34,-23.2236111,18.4,30.1,RJ,1.5,A619,-44.72694443
79.9,2018-02-01,PARATY,53,24,10,-23.2236111,19.3,29.9,RJ,1.6,A619,-44.72694443
77.4,2018-02-02,PARATY,57,24.4,0.4,-23.2236111,20.4,30,RJ,1.7,A619,-44.72694443
79.3,2018-02-03,PARATY,60,23.5,0.2,-23.2236111,19.6,29.2,RJ,1.8,A619,-44.72694443
73.7,2018-02-04,PARATY,39,23.5,0,-23.2236111,18.4,29.4,RJ,1.8,A619,-44.72694443
78.7,2018-02-05,PARATY,52,23.1,0.6,-23.2236111,20.4,27.4,RJ,1.4,A619,-44.72694443
82.8,2018-02-06,PARATY,61,23.6,0.2,-23.2236111,20.9,27.6,RJ,1,A619,-44.72694443
86.3,2018-02-07,PARATY,68,24,26.6,-23.2236111,21.3,28.2,RJ,1.1,A619,-44.72694443
77.3,2018-02-08,PARATY,51,25,1.8,-23.2236111,19.6,30.7,RJ,1.9,A619,-44.72694443
