UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
,2017-08-31,ITATIAIA - AGULHAS NEGRAS,,,,-22.37388888,,,RJ,,A635,-44.70305555
,2017-09-01,ITATIAIA - AGULHAS NEGRAS,32,,,-22.37388888,,,RJ,,A635,-44.70305555
53.7,2017-09-02,ITATIAIA - AGULHAS NEGRAS,5,,,-22.37388888,,,RJ,,A635,-44.70305555
41.4,2017-09-03,ITATIAIA - AGULHAS NEGRAS,12,7.1,0,-22.37388888,-3.7,17,RJ,2.6,A635,-44.70305555
28.7,2017-09-04,ITATIAIA - AGULHAS NEGRAS,6,9.6,,-22.37388888,0.8,17.4,RJ,2.8,A635,-44.70305555
42.3,2017-09-05,ITATIAIA - AGULHAS NEGRAS,7,7.8,0,-22.37388888,-5.4,17.6,RJ,2.6,A635,-44.70305555
75,2017-09-06,ITATIAIA - AGULHAS NEGRAS,47,5.7,0,-22.37388888,-5,15.9,RJ,2,A635,-44.70305555
76.9,2017-09-07,ITATIAIA - AGULHAS NEGRAS,41,,0,-22.37388888,-3.8,16.4,RJ,1.7,A635,-44.70305555
73.4,2017-09-08,ITATIAIA - AGULHAS NEGRAS,36,5,,-22.37388888,-5.8,17.1,RJ,1.7,A635,-44.70305555
66.5,2017-09-09,ITATIAIA - AGULHAS NEGRAS,11,,,-22.37388888,-5,18.4,RJ,1.9,A635,-44.70305555
45.4,2017-09-10,ITATIAIA - AGULHAS NEGRAS,11,10,0,-22.37388888,-4.5,18.2,RJ,2.9,A635,-44.70305555
80.5,2017-09-11,ITATIAIA - AGULHAS NEGRAS,44,10.4,0,-22.37388888,6.8,18,RJ,3.1,A635,-44.70305555
77.7,2017-09-12,ITATIAIA - AGULHAS NEGRAS,38,8.7,0,-22.37388888,-1.8,19.1,RJ,1.8,A635,-44.70305555
39.9,2017-09-13,ITATIAIA - AGULHAS NEGRAS,8,12,0,-22.37388888,0.9,19.7,RJ,2.8,A635,-44.70305555
38.6,2017-09-14,ITATIAIA - AGULHAS NEGRAS,9,12,0,-22.37388888,2.4,19.5,RJ,2.2,A635,-44.70305555
46.8,2017-09-15,ITATIAIA - AGULHAS NEGRAS,11,10.7,0,-22.37388888,-3.3,20.5,RJ,2.6,A635,-44.70305555
54.3,2017-09-16,ITATIAIA - AGULHAS NEGRAS,8,9.4,0,-22.37388888,-1.8,20.4,RJ,2.4,A635,-44.70305555
63.5,2017-09-17,ITATIAIA - AGULHAS NEGRAS,38,10.2,0,-22.37388888,-0.6,18,RJ,2,A635,-44.70305555
76.4,2017-09-18,ITATIAIA - AGULHAS NEGRAS,34,8.9,,-22.37388888,0,17.1,RJ,1.9,A635,-44.70305555
61.8,2017-09-19,ITATIAIA - AGULHAS NEGRAS,28,10.5,0,-22.37388888,5.4,17.6,RJ,2.7,A635,-44.70305555
77.9,2017-09-20,ITATIAIA - AGULHAS NEGRAS,39,8.6,,-22.37388888,-1,16.9,RJ,2,A635,-44.70305555
67.8,2017-09-21,ITATIAIA - AGULHAS NEGRAS,17,7.8,0,-22.37388888,-3.9,17.7,RJ,2.2,A635,-44.70305555
45.6,2017-09-22,ITATIAIA - AGULHAS NEGRAS,16,10.4,0,-22.37388888,4,17.1,RJ,3.1,A635,-44.70305555
