UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
76.5,2018-01-01,ANGRA DOS REIS,50,27.3,0.2,-22.97555554,22.4,33.6,RJ,1.2,A628,-44.30333333
73.5,2018-01-02,ANGRA DOS REIS,43,28.5,0,-22.97555554,22.7,36.7,RJ,0.8,A628,-44.30333333
79.7,2018-01-03,ANGRA DOS REIS,46,26.8,0,-22.97555554,24.1,35.8,RJ,1.5,A628,-44.30333333
82.5,2018-01-04,ANGRA DOS REIS,51,24.9,62.6,-22.97555554,22.2,29.6,RJ,0.8,A628,-44.30333333
83.9,2018-01-05,ANGRA DOS REIS,62,23.9,0,-22.97555554,21.6,29.3,RJ,0.4,A628,-44.30333333
89.5,2018-01-06,ANGRA DOS REIS,69,24.8,19.6,-22.97555554,22.5,29.3,RJ,0.4,A628,-44.30333333
94,2018-01-07,ANGRA DOS REIS,80,23.6,63.6,-22.97555554,22.7,26.2,RJ,0.6,A628,-44.30333333
93.2,2018-01-08,ANGRA DOS REIS,79,23.1,40.2,-22.97555554,21.6,25.1,RJ,0.2,A628,-44.30333333
85,2018-01-09,ANGRA DOS REIS,66,25.1,17.4,-22.97555554,21,30,RJ,0.8,A628,-44.30333333
76.1,2018-01-10,ANGRA DOS REIS,46,27.2,0.2,-22.97555554,22.8,33.3,RJ,1,A628,-44.30333333
78.5,2018-01-11,ANGRA DOS REIS,56,26.8,0,-22.97555554,23.2,32,RJ,1.1,A628,-44.30333333
86.3,2018-01-12,ANGRA DOS REIS,72,24.9,27,-22.97555554,21.6,28.3,RJ,0.9,A628,-44.30333333
78.3,2018-01-13,ANGRA DOS REIS,54,25.5,1.2,-22.97555554,20.9,31.6,RJ,0.9,A628,-44.30333333
73.1,2018-01-14,ANGRA DOS REIS,41,26.5,0.4,-22.97555554,21.6,32.5,RJ,1.1,A628,-44.30333333
72.3,2018-01-15,ANGRA DOS REIS,45,27.1,0.2,-22.97555554,22.3,32.9,RJ,0.8,A628,-44.30333333
71.5,2018-01-16,ANGRA DOS REIS,50,27.3,0,-22.97555554,22.5,32.1,RJ,0.8,A628,-44.30333333
77,2018-01-17,ANGRA DOS REIS,60,27.6,0,-22.97555554,22.7,33.1,RJ,1,A628,-44.30333333
76.6,2018-01-18,ANGRA DOS REIS,49,28.5,0,-22.97555554,23.2,35.6,RJ,1.3,A628,-44.30333333
75.2,2018-01-19,ANGRA DOS REIS,46,28.2,0,-22.97555554,24.6,36.2,RJ,1.7,A628,-44.30333333
88.2,2018-01-20,ANGRA DOS REIS,66,24.9,27.6,-22.97555554,21.2,30,RJ,0.6,A628,-44.30333333
84.7,2018-01-21,ANGRA DOS REIS,67,26.2,12.8,-22.97555554,23.3,30.9,RJ,0.8,A628,-44.30333333
81.4,2018-01-22,ANGRA DOS REIS,61,27.8,0,-22.97555554,24.3,32.2,RJ,1,A628,-44.30333333
76.7,2018-01-23,ANGRA DOS REIS,53,28.2,0,-22.97555554,24.1,34.3,RJ,1,A628,-44.30333333
73.6,2018-01-24,ANGRA DOS REIS,48,29.1,0,-22.97555554,24.9,35.6,RJ,1.4,A628,-44.30333333
79.4,2018-01-25,ANGRA DOS REIS,63,27.5,0,-22.97555554,24.2,32.3,RJ,1.2,A628,-44.30333333
84,2018-01-26,ANGRA DOS REIS,68,25.9,0,-22.97555554,24.5,30.1,RJ,1.3,A628,-44.30333333
87,2018-01-27,ANGRA DOS REIS,72,24.2,53,-22.97555554,22.3,26.7,RJ,0.7,A628,-44.30333333
83.3,2018-01-28,ANGRA DOS REIS,61,24.8,0.4,-22.97555554,20.9,30.7,RJ,0.7,A628,-44.30333333
88.2,2018-01-29,ANGRA DOS REIS,75,25.7,0.4,-22.97555554,23.4,29.1,RJ,0.2,A628,-44.30333333
94.7,2018-01-30,ANGRA DOS REIS,85,23.1,14.2,-22.97555554,23.1,26,RJ,0.5,A628,-44.30333333
79.4,2018-01-31,ANGRA DOS REIS,58,24.2,27,-22.97555554,19.6,29.4,RJ,1,A628,-44.30333333
78.7,2018-02-01,ANGRA DOS REIS,50,24.8,0,-22.97555554,20.6,30.7,RJ,0.9,A628,-44.30333333
