UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
78.5,2019-01-01,ARRAIAL DO CABO,65,27.5,0,-22.97527777,24.9,30.9,RJ,3.7,A606,-42.02138888
78.4,2019-01-02,ARRAIAL DO CABO,69,27.3,0,-22.97527777,25.2,30.2,RJ,5,A606,-42.02138888
79.4,2019-01-03,ARRAIAL DO CABO,66,26.9,0,-22.97527777,24.6,30.6,RJ,5.9,A606,-42.02138888
69.5,2019-01-04,ARRAIAL DO CABO,39,28.5,0,-22.97527777,25,35.1,RJ,3,A606,-42.02138888
72.6,2019-01-05,ARRAIAL DO CABO,61,27.3,0,-22.97527777,24.4,29.8,RJ,2.5,A606,-42.02138888
79,2019-01-06,ARRAIAL DO CABO,66,26.3,0,-22.97527777,24.2,29.2,RJ,4.8,A606,-42.02138888
77.4,2019-01-07,ARRAIAL DO CABO,59,25.4,0,-22.97527777,22.9,28.9,RJ,8.2,A606,-42.02138888
78.4,2019-01-08,ARRAIAL DO CABO,58,24.8,0,-22.97527777,22.9,28.2,RJ,8.3,A606,-42.02138888
83.7,2019-01-09,ARRAIAL DO CABO,69,24.2,0,-22.97527777,22.1,27.3,RJ,7.6,A606,-42.02138888
84.1,2019-01-10,ARRAIAL DO CABO,70,24.7,0,-22.97527777,22.6,27.4,RJ,7.7,A606,-42.02138888
86,2019-01-11,ARRAIAL DO CABO,72,24.6,0,-22.97527777,22.5,27.3,RJ,6.6,A606,-42.02138888
87.3,2019-01-12,ARRAIAL DO CABO,71,25,0,-22.97527777,22.4,28.3,RJ,5.8,A606,-42.02138888
87.2,2019-01-13,ARRAIAL DO CABO,72,25.1,0,-22.97527777,22.6,27.8,RJ,5.4,A606,-42.02138888
88.6,2019-01-14,ARRAIAL DO CABO,75,25.2,0,-22.97527777,22.9,27.9,RJ,6.9,A606,-42.02138888
86,2019-01-15,ARRAIAL DO CABO,70,25.5,0,-22.97527777,23.4,28.5,RJ,6.8,A606,-42.02138888
84.3,2019-01-16,ARRAIAL DO CABO,68,25.9,0,-22.97527777,23.6,30.2,RJ,5.7,A606,-42.02138888
85,2019-01-17,ARRAIAL DO CABO,74,25.9,0,-22.97527777,23.4,29.1,RJ,4.4,A606,-42.02138888
88.7,2019-01-18,ARRAIAL DO CABO,77,25.8,0,-22.97527777,23.7,29.1,RJ,5.3,A606,-42.02138888
86.2,2019-01-19,ARRAIAL DO CABO,71,25.5,0,-22.97527777,23.6,29,RJ,6.8,A606,-42.02138888
82.5,2019-01-20,ARRAIAL DO CABO,65,25.6,0,-22.97527777,22.8,31.5,RJ,4.7,A606,-42.02138888
85.4,2019-01-21,ARRAIAL DO CABO,68,25,0,-22.97527777,22.8,28.4,RJ,7,A606,-42.02138888
81.4,2019-01-22,ARRAIAL DO CABO,70,25,0,-22.97527777,22.9,28.6,RJ,5.2,A606,-42.02138888
,2019-01-23,ARRAIAL DO CABO,76,25.1,0,-22.97527777,23,28,RJ,5.4,A606,-42.02138888
,2019-01-24,ARRAIAL DO CABO,77,25,0,-22.97527777,22.6,28.6,RJ,7.4,A606,-42.02138888
,2019-01-25,ARRAIAL DO CABO,81,24.4,0,-22.97527777,22.8,28.5,RJ,5.7,A606,-42.02138888
,2019-01-26,ARRAIAL DO CABO,,23.9,131.4,-22.97527777,20.3,27.9,RJ,4.4,A606,-42.02138888
,2019-01-27,ARRAIAL DO CABO,,25.4,0.2,-22.97527777,23.1,28.5,RJ,6.9,A606,-42.02138888
,2019-01-28,ARRAIAL DO CABO,,25.6,0,-22.97527777,23.6,28.7,RJ,7.3,A606,-42.02138888
,2019-01-29,ARRAIAL DO CABO,,26,0,-22.97527777,23.6,29.2,RJ,7,A606,-42.02138888
,2019-01-30,ARRAIAL DO CABO,87,26,0,-22.97527777,23.6,30.1,RJ,6.5,A606,-42.02138888
,2019-01-31,ARRAIAL DO CABO,,25.6,0,-22.97527777,23.6,28.6,RJ,6,A606,-42.02138888
,2019-02-01,ARRAIAL DO CABO,,25.5,0,-22.97527777,23.4,28.7,RJ,7.1,A606,-42.02138888
,2019-02-02,ARRAIAL DO CABO,,25.3,0,-22.97527777,23.1,28.6,RJ,6.9,A606,-42.02138888
,2019-02-03,ARRAIAL DO CABO,,25.3,0,-22.97527777,22.7,28.9,RJ,4.3,A606,-42.02138888
,2019-02-04,ARRAIAL DO CABO,,25.6,0,-22.97527777,24.3,28.2,RJ,2.7,A606,-42.02138888
,2019-02-05,ARRAIAL DO CABO,93,25.4,0.4,-22.97527777,24.1,28.2,RJ,2,A606,-42.02138888
,2019-02-06,ARRAIAL DO CABO,,24.8,0,-22.97527777,23.2,28.2,RJ,2.4,A606,-42.02138888
,2019-02-07,ARRAIAL DO CABO,,23.8,27.2,-22.97527777,21.6,26.8,RJ,2.1,A606,-42.02138888
,2019-02-08,ARRAIAL DO CABO,,25.3,2.2,-22.97527777,22.2,28,RJ,1.6,A606,-42.02138888
,2019-02-09,ARRAIAL DO CABO,,26.5,0,-22.97527777,22.7,30.3,RJ,3.6,A606,-42.02138888
,2019-02-10,ARRAIAL DO CABO,,27.1,0,-22.97527777,25.1,29.6,RJ,6.9,A606,-42.02138888
,2019-02-11,ARRAIAL DO CABO,93,27.3,0,-22.97527777,25.5,30.6,RJ,8,A606,-42.02138888
,2019-02-12,ARRAIAL DO CABO,82,27.3,0,-22.97527777,24.8,32.1,RJ,4.9,A606,-42.02138888
,2019-02-13,ARRAIAL DO CABO,,24.6,18.4,-22.97527777,22.3,27.8,RJ,3.8,A606,-42.02138888
,2019-02-14,ARRAIAL DO CABO,71,24.3,0.8,-22.97527777,21.3,27.5,RJ,1.6,A606,-42.02138888
,2019-02-15,ARRAIAL DO CABO,,23.9,0,-22.97527777,21.6,27.4,RJ,3.7,A606,-42.02138888
,2019-02-16,ARRAIAL DO CABO,,24.9,4.4,-22.97527777,23,27.1,RJ,5.6,A606,-42.02138888
,2019-02-17,ARRAIAL DO CABO,,26.1,1,-22.97527777,23.8,30.7,RJ,3.1,A606,-42.02138888
,2019-02-18,ARRAIAL DO CABO,,26.1,12.8,-22.97527777,23.8,29.9,RJ,2,A606,-42.02138888
,2019-02-19,ARRAIAL DO CABO,,25.9,6,-22.97527777,24.2,29.8,RJ,2.6,A606,-42.02138888
,2019-02-20,ARRAIAL DO CABO,,27,1.2,-22.97527777,24.2,32.3,RJ,1.9,A606,-42.02138888
,2019-02-21,ARRAIAL DO CABO,,26.8,0.2,-22.97527777,25,30.5,RJ,1.3,A606,-42.02138888
,2019-02-22,ARRAIAL DO CABO,,27.4,1,-22.97527777,24.9,31,RJ,3.6,A606,-42.02138888
,2019-02-23,ARRAIAL DO CABO,,27.8,0,-22.97527777,26.1,30.7,RJ,4.3,A606,-42.02138888
,2019-02-24,ARRAIAL DO CABO,,28.5,0,-22.97527777,26,31.2,RJ,3.7,A606,-42.02138888
,2019-02-25,ARRAIAL DO CABO,,28.6,0,-22.97527777,26.6,32.7,RJ,4.4,A606,-42.02138888
,2019-02-26,ARRAIAL DO CABO,81,26.8,22.8,-22.97527777,22.9,30.7,RJ,2.3,A606,-42.02138888
,2019-02-27,ARRAIAL DO CABO,,27,0.2,-22.97527777,24.8,30.3,RJ,3.5,A606,-42.02138888
,2019-02-28,ARRAIAL DO CABO,,27.6,0,-22.97527777,25.8,31.4,RJ,2.3,A606,-42.02138888
,2019-03-01,ARRAIAL DO CABO,,27.3,0.2,-22.97527777,25,31.7,RJ,2.4,A606,-42.02138888
,2019-03-02,ARRAIAL DO CABO,,26.3,5,-22.97527777,24.1,29.1,RJ,3.2,A606,-42.02138888
,2019-03-03,ARRAIAL DO CABO,,28,0,-22.97527777,25.7,31.5,RJ,3.8,A606,-42.02138888
,2019-03-04,ARRAIAL DO CABO,,27,0.2,-22.97527777,24.7,30.3,RJ,4.9,A606,-42.02138888
,2019-03-05,ARRAIAL DO CABO,,27.7,0,-22.97527777,26.4,30.4,RJ,6.5,A606,-42.02138888
,2019-03-06,ARRAIAL DO CABO,,27.7,0,-22.97527777,25.8,30.2,RJ,7.7,A606,-42.02138888
,2019-03-07,ARRAIAL DO CABO,,28,0,-22.97527777,26.4,30.4,RJ,7.8,A606,-42.02138888
,2019-03-08,ARRAIAL DO CABO,,27.9,0,-22.97527777,26.3,30.8,RJ,7.7,A606,-42.02138888
