UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
80.4,2017-01-01,ARRAIAL DO CABO,67,25.2,0,-22.97527777,23.4,28.6,RJ,6.4,A606,-42.02138888
79.5,2017-01-02,ARRAIAL DO CABO,60,26,0,-22.97527777,23,31.2,RJ,3.5,A606,-42.02138888
79.1,2017-01-03,ARRAIAL DO CABO,68,27.1,0,-22.97527777,24.9,30.2,RJ,2.4,A606,-42.02138888
80.3,2017-01-04,ARRAIAL DO CABO,63,25.8,0,-22.97527777,23.9,29.2,RJ,7.4,A606,-42.02138888
78.5,2017-01-05,ARRAIAL DO CABO,65,25.7,0,-22.97527777,23.5,28.9,RJ,7.2,A606,-42.02138888
81.2,2017-01-06,ARRAIAL DO CABO,72,25.7,0.2,-22.97527777,23.2,28.4,RJ,3.4,A606,-42.02138888
79.9,2017-01-07,ARRAIAL DO CABO,70,25.6,0,-22.97527777,23.7,27.8,RJ,5.2,A606,-42.02138888
78,2017-01-08,ARRAIAL DO CABO,62,25.4,12,-22.97527777,22.4,28.5,RJ,8.9,A606,-42.02138888
77.4,2017-01-09,ARRAIAL DO CABO,66,25.3,0,-22.97527777,23,28.4,RJ,10.3,A606,-42.02138888
78.4,2017-01-10,ARRAIAL DO CABO,66,25.5,0,-22.97527777,23.2,28.4,RJ,6.8,A606,-42.02138888
80,2017-01-11,ARRAIAL DO CABO,58,25.7,0,-22.97527777,23.1,31.2,RJ,4.2,A606,-42.02138888
82.7,2017-01-12,ARRAIAL DO CABO,69,26.1,0,-22.97527777,23.8,30.6,RJ,2.7,A606,-42.02138888
90,2017-01-13,ARRAIAL DO CABO,87,24.8,61.2,-22.97527777,22.8,26,RJ,3,A606,-42.02138888
85,2017-01-14,ARRAIAL DO CABO,76,25.2,7,-22.97527777,23.5,28.1,RJ,10,A606,-42.02138888
