DT_MEDICAO,TEMP_MIN,TEMP_MED,TEMP_MAX,CHUVA,UMID_MIN,UMID_MED,VEL_VENTO_MED
2017-01-01,23.4,25.2,28.6,0.0,67.0,80.4,6.4
2017-01-02,23.0,26.0,31.2,0.0,60.0,79.5,3.5
2017-01-03,24.9,27.1,30.2,0.0,68.0,79.1,2.4
2017-01-04,23.9,25.8,29.2,0.0,63.0,80.3,7.4
2017-01-05,23.5,25.7,28.9,0.0,65.0,78.5,7.2
2017-01-06,23.2,25.7,28.4,0.2,72.0,81.2,3.4
2017-01-07,23.7,25.6,27.8,0.0,70.0,79.9,5.2
2017-01-08,22.4,25.4,28.5,12.0,62.0,78.0,8.9
2017-01-09,23.0,25.3,28.4,0.0,66.0,77.4,10.3
2017-01-10,23.2,25.5,28.4,0.0,66.0,78.4,6.8
2017-01-11,23.1,25.7,31.2,0.0,58.0,80.0,4.2
2017-01-12,23.8,26.1,30.6,0.0,69.0,82.7,2.7
2017-01-13,22.8,24.8,26.0,61.2,87.0,90.0,3.0
2017-01-14,23.5,25.2,28.1,7.0,76.0,85.0,10.0
2017-01-15,24.5,26.6,29.8,0.0,72.0,80.2,8.8
2017-01-16,24.1,26.5,29.5,0.0,64.0,78.1,7.1
2017-01-17,24.2,25.5,27.9,0.0,65.0,78.7,10.0
2017-01-18,23.7,25.1,27.8,0.0,67.0,77.0,8.6
2017-01-19,22.9,24.6,27.4,0.0,68.0,80.9,5.6
2017-01-20,22.6,24.9,27.7,0.0,73.0,84.8,4.8
2017-01-21,22.8,25.0,27.9,0.0,75.0,86.7,6.6
2017-01-22,23.4,25.1,27.7,0.0,75.0,86.8,7.7
2017-01-23,23.2,25.1,27.7,0.0,73.0,85.2,7.7
2017-01-24,23.6,25.5,28.6,0.0,64.0,81.9,7.7
2017-01-25,23.4,25.3,28.1,0.0,66.0,78.8,8.1
2017-01-26,23.0,25.2,28.8,0.0,62.0,78.0,6.9
2017-01-27,22.4,25.1,27.9,0.0,58.0,77.6,7.0
2017-01-28,23.2,25.4,28.0,0.0,72.0,81.9,7.5
2017-01-29,23.5,25.4,28.5,0.0,74.0,85.6,6.2
2017-01-30,23.3,25.8,29.2,0.0,72.0,85.2,5.9
2017-01-31,23.8,26.1,29.5,0.0,68.0,83.3,4.5
2017-02-01,23.8,25.7,28.7,0.0,72.0,84.7,5.4
2017-02-02,24.1,25.6,28.4,0.0,68.0,82.3,8.3
2017-02-03,23.8,25.3,28.2,0.2,71.0,82.6,7.5
2017-02-04,23.0,25.1,28.6,0.0,68.0,83.3,7.4
2017-02-05,23.3,25.2,28.1,0.0,71.0,81.1,7.7
2017-02-06,23.2,25.1,29.0,0.0,65.0,81.0,8.4
2017-02-07,22.7,25.7,30.6,0.0,60.0,80.6,3.7
2017-02-08,24.0,26.0,29.1,2.4,69.0,83.3,2.3
2017-02-09,24.7,26.4,29.3,0.0,63.0,72.9,3.1
2017-02-10,24.7,26.9,31.2,0.0,61.0,76.6,3.0
2017-02-11,24.2,26.2,28.7,0.0,70.0,83.3,7.6
2017-02-12,24.2,26.1,28.7,0.0,69.0,82.3,
2017-02-13,24.4,26.2,28.7,0.0,68.0,80.8,9.0
2017-02-14,24.1,26.4,29.9,0.0,62.0,80.6,5.8
2017-02-15,24.6,26.6,30.1,0.0,66.0,83.3,6.3
2017-02-16,24.3,26.5,29.5,0.0,68.0,82.5,5.9
2017-02-17,24.5,26.5,29.2,0.0,68.0,82.2,6.0
2017-02-18,24.6,26.4,29.2,0.0,67.0,82.3,9.0
2017-02-19,24.5,26.3,28.7,0.0,71.0,83.9,8.4
2017-02-20,24.3,26.3,29.4,0.0,70.0,84.0,6.6
2017-02-21,24.0,26.6,30.3,0.0,65.0,82.2,4.7
2017-02-22,24.3,26.3,29.1,0.0,69.0,82.5,6.1
2017-02-23,24.2,26.0,29.3,0.0,65.0,81.7,7.7
2017-02-24,23.5,25.4,28.7,0.0,67.0,81.8,6.2
2017-02-25,21.4,24.8,27.9,0.0,72.0,85.5,2.5
2017-02-26,23.1,24.6,26.8,0.0,72.0,84.5,2.6
2017-02-27,22.8,24.8,29.1,1.2,56.0,82.3,3.5
2017-02-28,22.7,25.1,29.0,0.0,68.0,84.4,2.9
2017-03-01,23.1,25.9,30.9,0.0,59.0,78.1,4.2
2017-03-02,23.0,25.5,31.2,0.0,59.0,81.5,4.0
2017-03-03,23.5,25.0,28.3,0.0,65.0,80.6,7.5
2017-03-04,22.5,24.5,27.8,0.0,68.0,82.8,7.2
2017-03-05,22.4,24.9,28.0,0.0,70.0,81.7,4.4
2017-03-06,22.8,26.5,30.4,0.0,65.0,79.3,2.0
2017-03-07,23.7,26.2,29.7,8.0,76.0,86.0,1.5
2017-03-08,25.8,27.1,30.5,0.0,65.0,79.3,5.8
2017-03-09,23.1,25.7,28.9,0.4,73.0,84.8,6.7
2017-03-10,24.1,25.8,28.9,0.0,63.0,80.6,7.7
2017-03-11,23.6,25.7,29.3,0.0,64.0,77.9,5.3
2017-03-12,23.8,25.5,28.0,0.0,69.0,80.6,7.0
2017-03-13,23.1,25.3,30.5,0.0,58.0,82.0,5.0
2017-03-14,23.7,26.2,29.4,0.0,72.0,83.2,2.7
2017-03-15,23.6,25.7,28.8,0.0,70.0,82.9,3.7
2017-03-16,24.2,25.9,29.1,0.0,67.0,81.4,5.9
2017-03-17,23.9,25.8,28.5,0.0,69.0,81.1,5.1
2017-03-18,23.1,24.5,27.0,85.0,75.0,88.0,2.7
2017-03-19,23.7,24.1,26.1,5.2,67.0,78.4,1.6
2017-03-20,19.9,22.3,24.7,25.6,73.0,84.3,3.5
2017-03-21,21.7,23.7,26.6,1.8,72.0,82.2,4.1
2017-03-22,21.6,24.3,27.1,0.6,63.0,79.0,2.1
2017-03-23,21.0,24.0,26.8,0.0,58.0,73.9,1.8
2017-03-24,20.1,24.3,27.9,0.0,59.0,77.1,3.4
2017-03-25,23.5,25.2,29.5,0.0,58.0,81.2,4.5
2017-03-26,23.4,24.9,27.9,0.0,67.0,81.6,4.4
2017-03-27,23.6,25.1,27.6,0.0,70.0,80.0,4.2
2017-03-28,23.2,24.1,25.5,1.2,72.0,83.9,2.5
2017-03-29,22.4,24.6,27.4,5.6,57.0,70.5,2.5
2017-03-30,21.9,23.4,26.3,0.0,64.0,77.9,2.8
2017-03-31,20.7,23.1,25.8,1.8,63.0,75.0,3.5
2017-04-01,21.8,23.6,25.8,1.0,65.0,77.1,5.2
2017-04-02,19.9,23.0,25.9,18.4,71.0,83.0,3.4
2017-04-03,22.0,24.1,26.5,2.0,69.0,80.8,2.6
2017-04-04,20.6,24.5,27.8,0.0,68.0,79.7,2.9
2017-04-05,24.0,25.6,28.2,0.0,71.0,81.6,7.3
2017-04-06,24.5,26.6,31.0,0.0,57.0,79.2,4.8
2017-04-07,24.4,26.0,28.5,0.0,76.0,86.8,1.7
2017-04-08,24.1,26.0,29.7,5.8,72.0,87.5,1.7
2017-04-09,24.4,26.1,30.5,0.0,64.0,85.4,1.7
2017-04-10,24.3,26.1,29.0,0.0,71.0,84.0,3.9
2017-04-11,24.5,26.0,28.1,0.0,66.0,75.5,7.0
2017-04-12,24.4,26.0,28.9,0.0,66.0,78.0,4.3
2017-04-13,21.6,23.9,27.0,20.2,68.0,80.6,2.4
2017-04-14,22.1,23.8,26.9,4.0,72.0,84.1,2.5
2017-04-15,22.8,24.7,26.8,0.0,68.0,77.3,5.3
2017-04-16,23.5,25.1,27.4,0.0,68.0,76.5,5.2
2017-04-17,22.9,24.7,27.2,0.0,70.0,81.0,4.2
2017-04-18,22.9,24.5,26.9,8.4,55.0,66.0,2.4
2017-04-19,20.0,23.0,27.1,4.0,61.0,76.9,2.1
2017-04-20,20.7,23.6,26.1,1.4,56.0,71.8,6.2
2017-04-21,23.0,25.0,27.9,0.0,60.0,68.9,7.6
2017-04-22,21.2,23.3,25.5,0.0,74.0,82.6,3.6
2017-04-23,21.7,23.2,25.7,1.0,69.0,82.6,
2017-04-24,22.5,24.5,27.6,4.2,57.0,66.9,3.5
2017-04-25,22.2,24.1,26.1,0.2,69.0,77.8,6.8
2017-04-26,23.5,24.9,28.0,0.0,68.0,80.0,7.7
2017-04-27,21.0,23.8,25.8,0.0,71.0,81.7,3.2
2017-04-28,20.9,22.2,23.2,6.8,62.0,73.8,3.1
2017-04-29,19.1,21.4,23.5,0.8,65.0,81.3,1.5
2017-04-30,19.5,21.3,23.9,1.8,71.0,84.0,1.6
2017-05-01,18.9,22.4,27.3,0.2,52.0,77.7,1.5
2017-05-02,20.3,22.4,25.0,0.0,58.0,73.3,3.5
2017-05-03,21.1,23.3,25.6,0.0,65.0,75.0,4.6
2017-05-04,22.1,23.7,26.3,0.0,72.0,83.6,5.6
2017-05-05,22.7,23.8,27.1,0.0,69.0,82.7,5.2
2017-05-06,20.1,22.8,24.3,2.0,80.0,87.9,
2017-05-07,21.9,23.1,25.1,0.0,74.0,82.5,
2017-05-08,21.2,22.9,25.4,0.6,72.0,83.8,2.5
2017-05-09,20.7,23.3,26.1,0.0,74.0,85.8,3.3
2017-05-10,21.9,23.4,25.9,0.2,74.0,86.5,3.7
2017-05-11,21.0,23.2,25.9,15.8,56.0,73.5,3.3
2017-05-12,21.6,22.7,25.7,0.0,46.0,63.5,2.3
2017-05-13,21.1,23.1,26.0,0.0,60.0,73.3,6.6
2017-05-14,22.2,24.6,29.5,0.0,49.0,76.3,3.5
2017-05-15,22.4,23.4,25.3,0.0,67.0,80.1,5.4
2017-05-16,21.6,23.0,25.2,0.0,58.0,73.0,3.9
2017-05-17,19.2,22.1,25.1,0.0,60.0,71.6,2.3
2017-05-18,20.4,22.6,25.0,0.0,58.0,66.8,4.1
2017-05-19,19.4,20.5,22.4,9.4,68.0,83.7,
2017-05-20,19.1,20.9,22.1,39.6,80.0,90.3,10.9
2017-05-21,20.1,21.7,22.8,5.2,79.0,87.5,11.1
2017-05-22,21.0,21.1,23.7,5.0,82.0,90.7,8.5
2017-05-23,18.4,21.1,22.9,1.4,71.0,82.8,4.2
2017-05-24,20.4,21.9,23.6,0.8,79.0,88.3,6.7
2017-05-25,21.7,22.5,24.2,0.0,79.0,87.0,8.2
2017-05-26,21.6,22.8,25.0,0.0,70.0,81.3,8.2
2017-05-27,21.4,22.7,25.5,0.0,74.0,84.4,5.6
2017-05-28,18.7,21.2,25.1,0.0,77.0,89.4,1.6
2017-05-29,19.7,22.1,24.6,0.2,77.0,88.0,3.9
2017-05-30,19.7,21.2,22.5,0.0,80.0,87.6,3.6
2017-05-31,19.9,21.2,24.4,0.0,72.0,88.3,2.1
2017-06-01,20.1,22.3,24.8,0.0,75.0,86.3,6.2
2017-06-02,20.9,21.9,23.8,0.0,63.0,81.5,4.5
2017-06-03,20.1,21.2,24.5,0.0,71.0,82.7,3.7
2017-06-04,20.3,22.2,24.8,0.0,76.0,86.4,7.3
2017-06-05,21.5,22.6,27.6,0.0,66.0,86.8,5.2
