UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
75.9,2019-01-01,CAMBUCI,42,27.1,4.8,-21.58749999,20.7,34.9,RJ,0.9,A604,-41.95833333
80.2,2019-01-02,CAMBUCI,47,27.8,0,-21.58749999,22.3,35.2,RJ,0.7,A604,-41.95833333
65.8,2019-01-03,CAMBUCI,34,29.4,0.6,-21.58749999,23.1,37.2,RJ,1.1,A604,-41.95833333
75,2019-01-04,CAMBUCI,38,28.4,0,-21.58749999,24.1,36.3,RJ,1.9,A604,-41.95833333
74.4,2019-01-05,CAMBUCI,47,26,39.4,-21.58749999,20.5,34.5,RJ,1.3,A604,-41.95833333
67.9,2019-01-06,CAMBUCI,34,27.3,3.6,-21.58749999,20.3,35.4,RJ,0.8,A604,-41.95833333
71.6,2019-01-07,CAMBUCI,38,27.9,0,-21.58749999,21.2,35.8,RJ,0.8,A604,-41.95833333
73.9,2019-01-08,CAMBUCI,44,28.2,0,-21.58749999,22.8,35.8,RJ,0.9,A604,-41.95833333
67,2019-01-09,CAMBUCI,29,27.9,0,-21.58749999,23.5,34.4,RJ,2.2,A604,-41.95833333
68,2019-01-10,CAMBUCI,33,27.9,0,-21.58749999,22.7,34.6,RJ,2,A604,-41.95833333
70.8,2019-01-11,CAMBUCI,40,28.1,0,-21.58749999,22,35.4,RJ,1.4,A604,-41.95833333
72,2019-01-12,CAMBUCI,42,27.6,0,-21.58749999,22.8,33.9,RJ,1.5,A604,-41.95833333
67.8,2019-01-13,CAMBUCI,31,27.6,0,-21.58749999,21.4,35.1,RJ,1.3,A604,-41.95833333
71.8,2019-01-14,CAMBUCI,37,28.3,0,-21.58749999,24.1,35.3,RJ,1.4,A604,-41.95833333
66.3,2019-01-15,CAMBUCI,36,28.7,0,-21.58749999,21.8,36.4,RJ,0.8,A604,-41.95833333
64.2,2019-01-16,CAMBUCI,33,30,0,-21.58749999,22.9,37.9,RJ,0.8,A604,-41.95833333
63.7,2019-01-17,CAMBUCI,30,29.4,7,-21.58749999,22.4,37.4,RJ,1.5,A604,-41.95833333
62,2019-01-18,CAMBUCI,33,29.7,0,-21.58749999,23,38,RJ,1.1,A604,-41.95833333
