UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
63.6,2020-01-01,SAQUAREMA - SAMPAIO CORREIA,34,28.4,0,-22.8711111,21.1,35.7,RJ,2.7,A667,-42.60888888
76.2,2020-01-02,SAQUAREMA - SAMPAIO CORREIA,54,26.6,0,-22.8711111,22.2,32.2,RJ,1.3,A667,-42.60888888
84.7,2020-01-03,SAQUAREMA - SAMPAIO CORREIA,61,24.7,1.8,-22.8711111,21.8,30.3,RJ,1.5,A667,-42.60888888
80.4,2020-01-04,SAQUAREMA - SAMPAIO CORREIA,61,25.3,0.2,-22.8711111,22.1,30.4,RJ,1.3,A667,-42.60888888
85.1,2020-01-05,SAQUAREMA - SAMPAIO CORREIA,71,24.7,4.6,-22.8711111,22,28.5,RJ,1,A667,-42.60888888
79.6,2020-01-06,SAQUAREMA - SAMPAIO CORREIA,56,26.6,0.6,-22.8711111,22.4,33.5,RJ,1.7,A667,-42.60888888
75.2,2020-01-07,SAQUAREMA - SAMPAIO CORREIA,51,27.5,1.4,-22.8711111,21.9,33.3,RJ,1.6,A667,-42.60888888
76.5,2020-01-08,SAQUAREMA - SAMPAIO CORREIA,52,26.9,0.2,-22.8711111,23.2,33,RJ,1.4,A667,-42.60888888
79.7,2020-01-09,SAQUAREMA - SAMPAIO CORREIA,58,27,1.2,-22.8711111,22,32.8,RJ,1.2,A667,-42.60888888
78.6,2020-01-10,SAQUAREMA - SAMPAIO CORREIA,54,27.7,0.2,-22.8711111,22.8,33.3,RJ,1.2,A667,-42.60888888
74.3,2020-01-11,SAQUAREMA - SAMPAIO CORREIA,49,29.5,0,-22.8711111,24.2,35.7,RJ,1.6,A667,-42.60888888
78.1,2020-01-12,SAQUAREMA - SAMPAIO CORREIA,57,28,1.6,-22.8711111,24.3,32.6,RJ,2,A667,-42.60888888
89,2020-01-13,SAQUAREMA - SAMPAIO CORREIA,76,25.1,123.8,-22.8711111,23.8,27.4,RJ,1,A667,-42.60888888
78,2020-01-14,SAQUAREMA - SAMPAIO CORREIA,44,24.6,27,-22.8711111,21.6,28.8,RJ,1.3,A667,-42.60888888
71.1,2020-01-15,SAQUAREMA - SAMPAIO CORREIA,48,25.4,0.2,-22.8711111,18.8,31.8,RJ,2.6,A667,-42.60888888
71.2,2020-01-16,SAQUAREMA - SAMPAIO CORREIA,45,27.6,0,-22.8711111,21.5,36.2,RJ,1.6,A667,-42.60888888
84.3,2020-01-17,SAQUAREMA - SAMPAIO CORREIA,66,25.1,0,-22.8711111,25.3,28.8,RJ,2.3,A667,-42.60888888
79.4,2020-01-18,SAQUAREMA - SAMPAIO CORREIA,59,23.2,22,-22.8711111,21,26.9,RJ,1.4,A667,-42.60888888
76.7,2020-01-19,SAQUAREMA - SAMPAIO CORREIA,51,23.8,0.2,-22.8711111,19.7,27.7,RJ,1.1,A667,-42.60888888
77.7,2020-01-20,SAQUAREMA - SAMPAIO CORREIA,47,23.8,0,-22.8711111,20.7,28.7,RJ,1.4,A667,-42.60888888
72.8,2020-01-21,SAQUAREMA - SAMPAIO CORREIA,48,,,-22.8711111,20.5,29.4,RJ,1.2,A667,-42.60888888
81.1,2020-01-22,SAQUAREMA - SAMPAIO CORREIA,60,24.2,0.2,-22.8711111,19.5,29.1,RJ,1.4,A667,-42.60888888
86.9,2020-01-23,SAQUAREMA - SAMPAIO CORREIA,72,,,-22.8711111,21.2,26.5,RJ,,A667,-42.60888888
86.8,2020-01-24,SAQUAREMA - SAMPAIO CORREIA,79,,,-22.8711111,,,RJ,,A667,-42.60888888
73.1,2020-01-25,SAQUAREMA - SAMPAIO CORREIA,56,24.9,0.2,-22.8711111,21.8,28.1,RJ,2.5,A667,-42.60888888
76.9,2020-01-26,SAQUAREMA - SAMPAIO CORREIA,58,24.1,0.2,-22.8711111,18.7,29.7,RJ,1.5,A667,-42.60888888
74.5,2020-01-27,SAQUAREMA - SAMPAIO CORREIA,48,26.6,0,-22.8711111,21.3,33.6,RJ,2.1,A667,-42.60888888
79.8,2020-01-28,SAQUAREMA - SAMPAIO CORREIA,58,26.5,0,-22.8711111,21.4,31.3,RJ,1.5,A667,-42.60888888
78.3,2020-01-29,SAQUAREMA - SAMPAIO CORREIA,58,26.7,0,-22.8711111,22.1,32.4,RJ,1.5,A667,-42.60888888
76.9,2020-01-30,SAQUAREMA - SAMPAIO CORREIA,56,28,0,-22.8711111,23.3,33.7,RJ,1.4,A667,-42.60888888
75,2020-01-31,SAQUAREMA - SAMPAIO CORREIA,44,28.2,19,-22.8711111,23.6,35.7,RJ,2,A667,-42.60888888
77.8,2020-02-01,SAQUAREMA - SAMPAIO CORREIA,58,27.2,0,-22.8711111,23.1,32.6,RJ,1.5,A667,-42.60888888
85.2,2020-02-02,SAQUAREMA - SAMPAIO CORREIA,73,26.2,0,-22.8711111,23.9,29.5,RJ,1.2,A667,-42.60888888
83.3,2020-02-03,SAQUAREMA - SAMPAIO CORREIA,68,26.6,6.4,-22.8711111,23.6,30.8,RJ,1.7,A667,-42.60888888
