UMID_MED,DT_MEDICAO,DC_NOME,UMID_MIN,TEMP_MED,CHUVA,VL_LATITUDE,TEMP_MIN,TEMP_MAX,UF,VEL_VENTO_MED,CD_ESTACAO,VL_LONGITUDE
72.3,2021-01-01,SAQUAREMA - SAMPAIO CORREIA,53,,,-22.8711111,,,RJ,,A667,-42.60888888
,2021-01-02,SAQUAREMA - SAMPAIO CORREIA,70,,,-22.8711111,,,RJ,,A667,-42.60888888
82.3,2021-01-03,SAQUAREMA - SAMPAIO CORREIA,70,,,-22.8711111,,,RJ,,A667,-42.60888888
,2021-01-04,SAQUAREMA - SAMPAIO CORREIA,63,,,-22.8711111,,,RJ,,A667,-42.60888888
,2021-01-05,SAQUAREMA - SAMPAIO CORREIA,61,,,-22.8711111,,,RJ,,A667,-42.60888888
,2021-01-06,SAQUAREMA - SAMPAIO CORREIA,50,,,-22.8711111,,,RJ,,A667,-42.60888888
63.4,2021-01-07,SAQUAREMA - SAMPAIO CORREIA,52,,,-22.8711111,,,RJ,,A667,-42.60888888
72.7,2021-01-08,SAQUAREMA - SAMPAIO CORREIA,54,,,-22.8711111,,,RJ,,A667,-42.60888888
84.9,2021-01-09,SAQUAREMA - SAMPAIO CORREIA,66,26.2,0.6,-22.8711111,23.6,31.2,RJ,1,A667,-42.60888888
78.5,2021-01-10,SAQUAREMA - SAMPAIO CORREIA,56,27.1,0.2,-22.8711111,23.6,32.2,RJ,1.9,A667,-42.60888888
72.1,2021-01-11,SAQUAREMA - SAMPAIO CORREIA,55,27.4,0,-22.8711111,24.2,32.5,RJ,2.8,A667,-42.60888888
63.3,2021-01-12,SAQUAREMA - SAMPAIO CORREIA,44,28.3,0,-22.8711111,22.9,35.1,RJ,2.8,A667,-42.60888888
63.5,2021-01-13,SAQUAREMA - SAMPAIO CORREIA,45,28,0,-22.8711111,24.4,33.5,RJ,3,A667,-42.60888888
65.2,2021-01-14,SAQUAREMA - SAMPAIO CORREIA,45,27.5,0,-22.8711111,23.5,33.7,RJ,3.4,A667,-42.60888888
68.7,2021-01-15,SAQUAREMA - SAMPAIO CORREIA,48,27,0,-22.8711111,22.7,32.9,RJ,3.2,A667,-42.60888888
62.7,2021-01-16,SAQUAREMA - SAMPAIO CORREIA,42,27.9,0,-22.8711111,24,33.4,RJ,3.5,A667,-42.60888888
57,2021-01-17,SAQUAREMA - SAMPAIO CORREIA,35,28.7,0,-22.8711111,24.1,35.1,RJ,3.3,A667,-42.60888888
54.3,2021-01-18,SAQUAREMA - SAMPAIO CORREIA,29,29.2,0,-22.8711111,22.4,35.7,RJ,2.6,A667,-42.60888888
69.4,2021-01-19,SAQUAREMA - SAMPAIO CORREIA,45,26.8,0,-22.8711111,20.8,32.4,RJ,1.4,A667,-42.60888888
67.9,2021-01-20,SAQUAREMA - SAMPAIO CORREIA,39,26.7,0,-22.8711111,20.2,34.2,RJ,1.8,A667,-42.60888888
67.7,2021-01-21,SAQUAREMA - SAMPAIO CORREIA,41,26.6,0,-22.8711111,19.5,32.8,RJ,2.4,A667,-42.60888888
65.4,2021-01-22,SAQUAREMA - SAMPAIO CORREIA,41,27.6,0,-22.8711111,24.3,33.3,RJ,3.8,A667,-42.60888888
62.3,2021-01-23,SAQUAREMA - SAMPAIO CORREIA,38,27.6,0,-22.8711111,24.1,33.1,RJ,4.1,A667,-42.60888888
62,2021-01-24,SAQUAREMA - SAMPAIO CORREIA,33,27.1,0,-22.8711111,22.3,33.2,RJ,3.2,A667,-42.60888888
59.5,2021-01-25,SAQUAREMA - SAMPAIO CORREIA,35,28.1,0,-22.8711111,23.3,34.4,RJ,2.8,A667,-42.60888888
59.8,2021-01-26,SAQUAREMA - SAMPAIO CORREIA,42,28.5,0,-22.8711111,24.4,34.4,RJ,3,A667,-42.60888888
54,2021-01-27,SAQUAREMA - SAMPAIO CORREIA,30,29.5,0,-22.8711111,22.4,36.3,RJ,3,A667,-42.60888888
56.1,2021-01-28,SAQUAREMA - SAMPAIO CORREIA,24,29.2,0,-22.8711111,20.1,37.3,RJ,1.9,A667,-42.60888888
63.5,2021-01-29,SAQUAREMA - SAMPAIO CORREIA,31,28.4,0,-22.8711111,20.5,36.2,RJ,1.8,A667,-42.60888888
59.5,2021-01-30,SAQUAREMA - SAMPAIO CORREIA,33,29.2,0,-22.8711111,21.4,37,RJ,2.4,A667,-42.60888888
55.7,2021-01-31,SAQUAREMA - SAMPAIO CORREIA,27,29.2,0,-22.8711111,21.2,36.4,RJ,2.9,A667,-42.60888888
63.8,2021-02-01,SAQUAREMA - SAMPAIO CORREIA,42,28,0,-22.8711111,22.6,34.6,RJ,2.2,A667,-42.60888888
55.5,2021-02-02,SAQUAREMA - SAMPAIO CORREIA,33,29.4,0,-22.8711111,23.2,36.8,RJ,2.7,A667,-42.60888888
59.4,2021-02-03,SAQUAREMA - SAMPAIO CORREIA,35,28.7,0,-22.8711111,21.9,35.9,RJ,3,A667,-42.60888888
56.6,2021-02-04,SAQUAREMA - SAMPAIO CORREIA,29,29.9,0,-22.8711111,23,37.5,RJ,2.8,A667,-42.60888888
82.4,2021-02-05,SAQUAREMA - SAMPAIO CORREIA,55,25.2,3.2,-22.8711111,23,31.4,RJ,1.6,A667,-42.60888888
86.1,2021-02-06,SAQUAREMA - SAMPAIO CORREIA,64,22.4,15.8,-22.8711111,20.8,26,RJ,1.1,A667,-42.60888888
86.2,2021-02-07,SAQUAREMA - SAMPAIO CORREIA,57,22,8.8,-22.8711111,18.9,27.8,RJ,1,A667,-42.60888888
86.8,2021-02-08,SAQUAREMA - SAMPAIO CORREIA,69,22,2.2,-22.8711111,20.6,24.8,RJ,0.9,A667,-42.60888888
83.9,2021-02-09,SAQUAREMA - SAMPAIO CORREIA,60,22.6,10.6,-22.8711111,19.7,27.7,RJ,1,A667,-42.60888888
82,2021-02-10,SAQUAREMA - SAMPAIO CORREIA,61,23,0.6,-22.8711111,18.2,28.6,RJ,1.4,A667,-42.60888888
80.5,2021-02-11,SAQUAREMA - SAMPAIO CORREIA,58,25,0,-22.8711111,20.8,30.9,RJ,1.5,A667,-42.60888888
78.2,2021-02-12,SAQUAREMA - SAMPAIO CORREIA,57,25.7,1.2,-22.8711111,21.5,31.3,RJ,2,A667,-42.60888888
78.3,2021-02-13,SAQUAREMA - SAMPAIO CORREIA,66,25.7,0,-22.8711111,22.7,29.9,RJ,1.3,A667,-42.60888888
75.8,2021-02-14,SAQUAREMA - SAMPAIO CORREIA,55,26.1,8,-22.8711111,21.9,30.9,RJ,1.9,A667,-42.60888888
84.4,2021-02-15,SAQUAREMA - SAMPAIO CORREIA,71,24.5,0.2,-22.8711111,22.4,28,RJ,1,A667,-42.60888888
80.4,2021-02-16,SAQUAREMA - SAMPAIO CORREIA,56,24.8,0,-22.8711111,19.4,31.5,RJ,1.4,A667,-42.60888888
79.1,2021-02-17,SAQUAREMA - SAMPAIO CORREIA,59,25.8,0,-22.8711111,22.2,30.9,RJ,1.2,A667,-42.60888888
75.8,2021-02-18,SAQUAREMA - SAMPAIO CORREIA,54,25.8,2.2,-22.8711111,21.4,30.1,RJ,1.3,A667,-42.60888888
80.7,2021-02-19,SAQUAREMA - SAMPAIO CORREIA,58,24.9,0,-22.8711111,20.4,30.5,RJ,1.2,A667,-42.60888888
80.1,2021-02-20,SAQUAREMA - SAMPAIO CORREIA,56,26,0,-22.8711111,22.1,31.3,RJ,1.5,A667,-42.60888888
81.6,2021-02-21,SAQUAREMA - SAMPAIO CORREIA,64,25.4,0,-22.8711111,21.3,29.7,RJ,1.3,A667,-42.60888888
83,2021-02-22,SAQUAREMA - SAMPAIO CORREIA,62,25.4,5.8,-22.8711111,22.8,29.7,RJ,1.4,A667,-42.60888888
80.8,2021-02-23,SAQUAREMA - SAMPAIO CORREIA,58,25.2,0,-22.8711111,19.9,30.2,RJ,1.4,A667,-42.60888888
75.5,2021-02-24,SAQUAREMA - SAMPAIO CORREIA,37,25.6,0,-22.8711111,19.5,34.1,RJ,1.5,A667,-42.60888888
81.6,2021-02-25,SAQUAREMA - SAMPAIO CORREIA,57,24.4,0,-22.8711111,20.2,30.6,RJ,1.4,A667,-42.60888888
82.5,2021-02-26,SAQUAREMA - SAMPAIO CORREIA,54,25.3,0,-22.8711111,22.2,30.3,RJ,1.3,A667,-42.60888888
75.5,2021-02-27,SAQUAREMA - SAMPAIO CORREIA,52,26.7,0.2,-22.8711111,22.9,32.3,RJ,1.8,A667,-42.60888888
66.5,2021-02-28,SAQUAREMA - SAMPAIO CORREIA,45,27.1,0,-22.8711111,23.8,31.6,RJ,3.9,A667,-42.60888888
69.8,2021-03-01,SAQUAREMA - SAMPAIO CORREIA,48,26.5,0,-22.8711111,23.2,32.2,RJ,3.5,A667,-42.60888888
64.5,2021-03-02,SAQUAREMA - SAMPAIO CORREIA,35,27.5,0,-22.8711111,21.8,34.4,RJ,3.3,A667,-42.60888888
62.3,2021-03-03,SAQUAREMA - SAMPAIO CORREIA,34,27.9,0,-22.8711111,20.3,34.8,RJ,2,A667,-42.60888888
68.6,2021-03-04,SAQUAREMA - SAMPAIO CORREIA,33,27.5,0,-22.8711111,20.7,35,RJ,1.4,A667,-42.60888888
74,2021-03-05,SAQUAREMA - SAMPAIO CORREIA,49,26.7,0,-22.8711111,21.8,33.7,RJ,1.3,A667,-42.60888888
75.7,2021-03-06,SAQUAREMA - SAMPAIO CORREIA,40,26.3,2.6,-22.8711111,22.6,33.7,RJ,1.4,A667,-42.60888888
